A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
The appeals board of,announce.01,its decision,,Affirmative,The appeals board of the World Trade Organization is expected to announce its decision this coming week on issues involving the European Union 's ban on seal products . 
governments,appeal.01,a decision,,Affirmative,The Canadian and Norwegian governments appealed a decision the WTO made in November​ that ruled the ban was acceptable . 
the WTO found that,violate.01,international trade agreements,,Affirmative,"At the time , the WTO found that the EU 's so - called Seal Regime had violated international trade agreements , but said the ban was valid because of a controversial public morals clause . "
the Canadian government,say.01,it would appeal,,Affirmative,"In a written statement , the Canadian government said it would appeal the WTO 's decision and defend the seal hunt . "
a written statement,appeal.01,decision and defend,,Affirmative,"In a written statement , the Canadian government said it would appeal the WTO 's decision and defend the seal hunt . "
the groups lobbying with,lobby.01,with,,Affirmative,The Fur Institute of Canada is one of the groups lobbying with the federal government to overturn the ban . 
we,win.01,"said David Hutton , chair of",,Affirmative,"Hopefully we will have won , said David Hutton , chair of the institute . "
The appeals board of the World Trade Organization,overturn.01,the European Union 's ban on seal products,,Affirmative,"If the appeals board overturns the ban , he added , Europe would be forced to implement the decision , but would have up to a year to do so . "
David Hutton,add.01,Europe would be forced,,Affirmative,"If the appeals board overturns the ban , he added , Europe would be forced to implement the decision , but would have up to a year to do so . "
Europe,implement.01,the WTO 's decision,,Affirmative,"If the appeals board overturns the ban , he added , Europe would be forced to implement the decision , but would have up to a year to do so . "
David Hutton,say.01,there 's nothing more,,Affirmative,"Hutton says if the appeals board rules against Canada and Norway ,  then there 's nothing more they can do to overturn the decision . "
we,do.02,nothing more,,Affirmative,"Hutton says if the appeals board rules against Canada and Norway ,  then there 's nothing more they can do to overturn the decision . "
we,overturn.01,the WTO 's decision,,Affirmative,"Hutton says if the appeals board rules against Canada and Norway ,  then there 's nothing more they can do to overturn the decision . "
 he,believe.01,countries will continue,,Affirmative,"Still ,  he believes both countries will continue their lobbying efforts to try to open up markets to seal products . "
both countries,continue.01,their lobbying efforts,,Affirmative,"Still ,  he believes both countries will continue their lobbying efforts to try to open up markets to seal products . "
both countries,open.03,markets,,Affirmative,"Still ,  he believes both countries will continue their lobbying efforts to try to open up markets to seal products . "
