A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
taxi drivers,plan.01,a mass protest in,,Affirmative,"Black - taxi drivers are planning a mass protest in the London against Uber , a mobile application which is changing the way people hail cabs . "
a mobile application,change.01,the way,,Affirmative,"Black - taxi drivers are planning a mass protest in the London against Uber , a mobile application which is changing the way people hail cabs . "
people,hail.02,cabs,,Affirmative,"Black - taxi drivers are planning a mass protest in the London against Uber , a mobile application which is changing the way people hail cabs . "
The Uber app,allow.01,people to use,,Affirmative,"The Uber app allows people to use an application on their smart phone to find and book the nearest vehicle to their location for a set fare , using their credit card to make payment . "
people,use.01,an application on,to find and book,Affirmative,"The Uber app allows people to use an application on their smart phone to find and book the nearest vehicle to their location for a set fare , using their credit card to make payment . "
people,book.01,the nearest vehicle,to,Affirmative,"The Uber app allows people to use an application on their smart phone to find and book the nearest vehicle to their location for a set fare , using their credit card to make payment . "
black cabs,use.01,bus lanes,,Affirmative,"In London , black cabs are allowed to use bus lanes , pick up passengers who hail them in the street and charge via a meter . "
black cabs,pick.04,passengers,,Affirmative,"In London , black cabs are allowed to use bus lanes , pick up passengers who hail them in the street and charge via a meter . "
passengers,hail.02,people,,Affirmative,"In London , black cabs are allowed to use bus lanes , pick up passengers who hail them in the street and charge via a meter . "
private hire cars,have.03,fewer privileges,,Affirmative,"In contrast , private hire cars have fewer privileges but are still regulated and licensed . "
Uber vehicles,use.01,a charging system more like metering,,Affirmative,"However , according to the Licensed Taxi Drivers ' Association ( LTDA ) , although classified as a private hire service , Uber vehicles can use a charging system more like metering , even though there is n't a meter inside the car . "
Transport for London,look.01,into,,Affirmative,Transport for London who are looking into the technology said : We 've seen no evidence to suggest that Uber London Ltd are not fit and proper to hold a London private hire operators ' licence . 
Transport for London,say.01,We 've seen,,Affirmative,Transport for London who are looking into the technology said : We 've seen no evidence to suggest that Uber London Ltd are not fit and proper to hold a London private hire operators ' licence . 
passengers who hail them in the street and charge via a meter,see.01,no evidence,,Affirmative,Transport for London who are looking into the technology said : We 've seen no evidence to suggest that Uber London Ltd are not fit and proper to hold a London private hire operators ' licence . 
London 's black cab drivers,say.01,undermines,,Affirmative,London 's black cab drivers are n't alone in their protest against technology that they say undermines their business . 
Uber,run.01,into opposition in 15 of,,Affirmative,Uber has run into opposition in 15 of the 100 cities worldwide in which it operates - in the UK that includes Manchester . 
"Jo Bertram ,",say.01,service was,,Affirmative,"However , Jo Bertram , general manager of Uber in the UK and Ireland , said the service was so popular that the average wait for a cab was around five minutes . "
Jo Bertram,say.01,industry has n't been shaken up in,,Affirmative,Bertram said : The private hire industry has n't been shaken up in a decade or more . 
The laws governing it,govern.01,The private hire industry,,Affirmative,"The laws governing it were written in 1988 , before smart phones were even invented . "
clients,rate.01,their driver,at,Affirmative,"All our drivers are independent operators , but clients can rate their driver at the end of a journey , so we make sure the right people are out there and the right price is charged at the end of each journey . "
our,make.02,sure,,Affirmative,"All our drivers are independent operators , but clients can rate their driver at the end of a journey , so we make sure the right people are out there and the right price is charged at the end of each journey . "
you,need.01,to order,,Affirmative,"If you need to order a taxi , you look at the app on your phone , see where the nearest car is and order it . "
you,order.01,a taxi,,Affirmative,"If you need to order a taxi , you look at the app on your phone , see where the nearest car is and order it . "
you,look.01,at,,Affirmative,"If you need to order a taxi , you look at the app on your phone , see where the nearest car is and order it . "
You,watch.01,the little icon on screen,,Affirmative,You can then watch the little icon on screen as it approaches . 
Nicko Williamson,run.01,Bounce,,Affirmative,"Nicko Williamson who runs Bounce , another app - driven taxi firm said : A lot of people do n't realise how big this market is . "
Nicko Williamson,say.01,do n't realise,,Affirmative,"Nicko Williamson who runs Bounce , another app - driven taxi firm said : A lot of people do n't realise how big this market is . "
A lot of people,realise.01,market is,,Affirmative,"Nicko Williamson who runs Bounce , another app - driven taxi firm said : A lot of people do n't realise how big this market is . "
A driver,pick.04,someone,,Affirmative,A driver who picks someone up in central London and drops them off out in the sticks is driving back empty . 
A driver,drop.03,people,,Affirmative,A driver who picks someone up in central London and drops them off out in the sticks is driving back empty . 
A driver,drive.01,back empty,,Affirmative,A driver who picks someone up in central London and drops them off out in the sticks is driving back empty . 
The app system,allow.01,cab to be booked immediately by someone in,,Affirmative,The app system allows that cab to be booked immediately by someone in the area . 
by someone in,book.01,that cab,,Affirmative,The app system allows that cab to be booked immediately by someone in the area . 
