A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
The UK government,reveal.01,that it is preparing,,Affirmative,"The UK government has revealed that it is preparing a long term strategy after last year 's disastrous badger cull effort - another cull , this time possibly in the form of gassing . "
The UK government,prepare.01,term strategy after,,Affirmative,"The UK government has revealed that it is preparing a long term strategy after last year 's disastrous badger cull effort - another cull , this time possibly in the form of gassing . "
"The information , released under",detail.01,", began",,Affirmative,"The information , released under a Freedom of Information request , details how the government 's Department for Food , Environment and Rural Affairs ( Defra ) , began gas testing in 2013 as part of a long - term strategy to wipe out bovine TB . "
"Department for Food , Environment and",begin.01,gas testing,,Affirmative,"The information , released under a Freedom of Information request , details how the government 's Department for Food , Environment and Rural Affairs ( Defra ) , began gas testing in 2013 as part of a long - term strategy to wipe out bovine TB . "
The tests,gauge.01,would flow through,,Affirmative,"The tests , at an undisclosed location in England , were to gauge how poisons like carbon monoxide and nitrogen oxide would flow through the tunnels and passageways of badger setts . "
The information released on Thursday,note.01,have occurred,,Affirmative,"The information released on Thursday , May 15 notes that so far no tests on live badgers have occurred , and there is no end date for these tests - and so no start date for implementation , either . "
"the government , in listening to farmers",embark.01,on,,Affirmative,"This comes after the government embarked on two pilot culls in Gloucestershire and Somerset where free - running badgers were shot or , reports later revealed , caged and then shot . "
The pilot schemes,kill.01,70 percent of badgers in,,Affirmative,The pilot schemes had to kill at least 70 percent of badgers in the pilot areas to reduce the spread of bovine TB . 
Neither cull,manage.01,a rate,,Affirmative,"Neither cull managed a rate even close to that , but cost about £7 million and worked out to about £2,246 per badger . "
 In contras,t.01,the vaccination program,,Affirmative," In contras , t the vaccination program that the Welsh government implemented , that the UK government said would be too costly , ended up coming in at just £662 a head . "
the Welsh government,implement.01,the vaccination program,,Affirmative," In contras , t the vaccination program that the Welsh government implemented , that the UK government said would be too costly , ended up coming in at just £662 a head . "
The UK government,say.01,would be,,Affirmative," In contras , t the vaccination program that the Welsh government implemented , that the UK government said would be too costly , ended up coming in at just £662 a head . "
scientists,analyze.01,the data,,Affirmative,"Furthermore , scientists who analyzed the data showed that at least 5 percent of badgers who were shot as part of the cull took more than five minutes to die , meaning the culls failed to meet the humaneness criteria the government had set out . "
scientists,show.01,took,,Affirmative,"Furthermore , scientists who analyzed the data showed that at least 5 percent of badgers who were shot as part of the cull took more than five minutes to die , meaning the culls failed to meet the humaneness criteria the government had set out . "
