A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
MELBOURNE :,seek.01,compensation and,,Affirmative,MELBOURNE : A Fiji - born teenager in New Zealand has sought compensation and an apology from the organizers of a beauty pageant after she was declared winner but later told she was mistaken for another Indian girl . 
Fiji-born,tell.01,she was mistaken for,,Affirmative,MELBOURNE : A Fiji - born teenager in New Zealand has sought compensation and an apology from the organizers of a beauty pageant after she was declared winner but later told she was mistaken for another Indian girl . 
"Synthia Nath , 19 ,",participate.01,in,,Affirmative,"Synthia Nath , 19 , participated in the ' Face of Beauty International ' and had won the contest for ' Miss Globe International ' , the New Zealand Herald reported . "
"Synthia Nath , 19 ,",win.01,the contest for,,Affirmative,"Synthia Nath , 19 , participated in the ' Face of Beauty International ' and had won the contest for ' Miss Globe International ' , the New Zealand Herald reported . "
Zealand Herald,report.01,participated in,,Affirmative,"Synthia Nath , 19 , participated in the ' Face of Beauty International ' and had won the contest for ' Miss Globe International ' , the New Zealand Herald reported . "
Synthia Nath,claim.01,", she was told",,Affirmative,"Nath claimed that when she called the organizers to find out the details of her prize - a trip to Turkey next month , she was told to raise $ 3,000 to cover the expenses of her trip . "
Fiji-born,call.02,the organizers of a beauty pageant,,Affirmative,"Nath claimed that when she called the organizers to find out the details of her prize - a trip to Turkey next month , she was told to raise $ 3,000 to cover the expenses of her trip . "
Fiji-born,find.03,the details of,,Affirmative,"Nath claimed that when she called the organizers to find out the details of her prize - a trip to Turkey next month , she was told to raise $ 3,000 to cover the expenses of her trip . "
Fiji-born,raise.02,"$ 3,000",,Affirmative,"Nath claimed that when she called the organizers to find out the details of her prize - a trip to Turkey next month , she was told to raise $ 3,000 to cover the expenses of her trip . "
Synthia Nath,tell.01,that that she did not have,them,Affirmative,"When Nath told them that that she did not have the money , an organizer said that there had been a mistake in announcing the winner . "
Fiji-born,have.03,the money,,Affirmative,"When Nath told them that that she did not have the money , an organizer said that there had been a mistake in announcing the winner . "
an organizer,say.01,that there had been,,Affirmative,"When Nath told them that that she did not have the money , an organizer said that there had been a mistake in announcing the winner . "
Synthia Nath,claim.01,that she was told,,Affirmative,"Nath then claimed that she was told that she was apparently confused with ' Loriza Latif ' , another Indian contestant , which they said was honest mistake because the pair look alike . "
the organizers of a beauty pageant,say.01,was,,Affirmative,"Nath then claimed that she was told that she was apparently confused with ' Loriza Latif ' , another Indian contestant , which they said was honest mistake because the pair look alike . "
an organizer,tell.01,that I messed up,her,Affirmative,An organizer told her that I messed up the name somehow and it was another Indian girl that should have won . 
an organizer,mess.02,the name,,Affirmative,An organizer told her that I messed up the name somehow and it was another Indian girl that should have won . 
"Nath ,",say.01,reputation has been tarnished by,,Affirmative,"Nath , originally from Fiji , said her reputation has been tarnished by the mistake and now she is seeking compensation for the competition entry fee and $ 420 for the 10 tickets she sold . "
by,tarnish.01,her reputation,,Affirmative,"Nath , originally from Fiji , said her reputation has been tarnished by the mistake and now she is seeking compensation for the competition entry fee and $ 420 for the 10 tickets she sold . "
an organizer,seek.01,compensation for,,Affirmative,"Nath , originally from Fiji , said her reputation has been tarnished by the mistake and now she is seeking compensation for the competition entry fee and $ 420 for the 10 tickets she sold . "
an organizer,sell.01,the 10 tickets,,Affirmative,"Nath , originally from Fiji , said her reputation has been tarnished by the mistake and now she is seeking compensation for the competition entry fee and $ 420 for the 10 tickets she sold . "
