A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
leader Samir Geagea,reveal.01,Hariri suggested during,,Affirmative,Lebanese Forces leader Samir Geagea revealed Monday that al - Mustaqbal movement chief MP Saad Hariri suggested during their Paris meeting the possibility of endorsing Free Patriotic Movement leader MP Michel Aoun as a consensual presidential candidate . 
chief MP Saad Hariri,suggest.01,the possibility of endorsing,,Affirmative,Lebanese Forces leader Samir Geagea revealed Monday that al - Mustaqbal movement chief MP Saad Hariri suggested during their Paris meeting the possibility of endorsing Free Patriotic Movement leader MP Michel Aoun as a consensual presidential candidate . 
Geagea and Hariri,hold.04,talks,,Affirmative,"Geagea and Hariri held talks that lasted more than three hours in Paris on Sunday , the second such meeting between them in two days . "
a statement issued Sunday by,say.01,viewpoints were identical regarding,,Affirmative,"The viewpoints were identical regarding the need to hold the presidential vote within the constitutional deadline , to reject vacuum and to make all possible and needed efforts and contacts to prevent it , said a statement issued Sunday by Hariri 's office . "
by,issue.01,a statement issued Sunday by,,Affirmative,"The viewpoints were identical regarding the need to hold the presidential vote within the constitutional deadline , to reject vacuum and to make all possible and needed efforts and contacts to prevent it , said a statement issued Sunday by Hariri 's office . "
"the French capital ,",witness.01,a meeting between,,Affirmative,"The two leaders ' talks come amid a flurry of political consultations in the French capital , which witnessed Sunday a meeting between Progressive Socialist Party leader MP Walid Jumblat and Saudi Foreign Minister Prince Saud al - Faisal . "
Walid Jumblat,meet.03,with,,Affirmative,Jumblat is also expected to meet with French President Francois Hollande while Geagea is scheduled to hold talks with a number of French officials . 
leader Samir Geagea,hold.04,The two leaders ' talks,with,Affirmative,Jumblat is also expected to meet with French President Francois Hollande while Geagea is scheduled to hold talks with a number of French officials . 
Speaker Nabih Berri,call.03,for,,Affirmative,"Speaker Nabih Berri has called for a May 22 parliamentary session to elect a new president , which will be held two days before the end of President Michel Suleiman 's term . "
Speaker Nabih Berri,elect.01,"a new president ,",,Affirmative,"Speaker Nabih Berri has called for a May 22 parliamentary session to elect a new president , which will be held two days before the end of President Michel Suleiman 's term . "
leader Samir Geagea,receive.01,48 votes,,Affirmative,"Geagea received 48 votes during the first session , falling short of the 86 votes needed to be elected president from the first round . "
Most of,boycott.01,the sessions,,Affirmative,"Most of the March 8 forces boycotted the sessions that were held afterwards , forcing a lack of quorum . "
Most of,force.02,a lack of quorum,,Affirmative,"Most of the March 8 forces boycotted the sessions that were held afterwards , forcing a lack of quorum . "
chief Sayyed Hassan Nasrallah,state.01,that there are,,Affirmative,"Hizbullah chief Sayyed Hassan Nasrallah stated that there are no red lines in the security war with Israel , reported al - Akhbar newspaper . "
Speaker Nabih Berri,say.01,should be used as,,Affirmative,Speaker Nabih Berri has said that his rejection to extend parliament 's term should be used as a pressure card to speed up the election of a new president . 
leader ex-PM Saad Hariri,meet.03,with,,Affirmative,Al - Mustaqbal movement leader ex-PM Saad Hariri made on Friday a surprise return to Beirut and met with Premier Tammam Salam at the Grand Serail . 
( CNN ) --,say.01,it all,,Affirmative,( CNN ) -- The face of 15 - year - old Aziza says it all . 
The Church of England,overcome.01,bitter divisions,,Affirmative,The Church of England overcame bitter divisions Monday to vote in favor of allowing female bishops for the first time in its nearly 500 - year history . 
The Church of England,vote.01,in favor of allowing,,Affirmative,The Church of England overcame bitter divisions Monday to vote in favor of allowing female bishops for the first time in its nearly 500 - year history . 
top Catholic leader,say.01,were freed on Monday,,Affirmative,"Two nuns and three orphans were freed on Monday in Iraq 's Islamist militant - held second city Mosul , the country 's top Catholic leader said . "
a political career,see.01,soaring highs and,,Affirmative,William Hague 's surprise resignation as Britain 's foreign secretary is the latest twist in a political career that has seen soaring highs and deep lows . 
