A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Fayose,say.01,it was wicked for,,Affirmative,Fayose said it was wicked for the State Government that refused to pay its hotel bills for over six months to have suddenly realised hat it needed to pay over N100 million to book hotels just because of election . 
it,need.01,to pay over N100,,Affirmative,Fayose said it was wicked for the State Government that refused to pay its hotel bills for over six months to have suddenly realised hat it needed to pay over N100 million to book hotels just because of election . 
it,pay.01,million,,Affirmative,Fayose said it was wicked for the State Government that refused to pay its hotel bills for over six months to have suddenly realised hat it needed to pay over N100 million to book hotels just because of election . 
The PDP candidate ,say.01,"will fail , Let",,Affirmative,"The PDP candidate  said all attempts to circumvent the will of Ekiti people by the APC government will fail , Let all outstandings being owed our hotel owners by the APC evil government be paid first . "
by,owe.01,all outstandings,our hotel owners,Affirmative,"The PDP candidate  said all attempts to circumvent the will of Ekiti people by the APC government will fail , Let all outstandings being owed our hotel owners by the APC evil government be paid first . "
those,use.01,election,to siphon,Affirmative,"And if Governor Kayode Fayemi and those that are using the June 21 election to siphon Ekiti funds like , let them go beyond the booking of all hotel rooms in Ekiti . "
Governor Kayode Fayemi and those,let.01,them go beyond,,Affirmative,"And if Governor Kayode Fayemi and those that are using the June 21 election to siphon Ekiti funds like , let them go beyond the booking of all hotel rooms in Ekiti . "
And if Governor Kayode Fayemi and those that,book.01,all roads in,,Affirmative,Let them also book all roads in the State so that no one can be able to use the roads between now and June 21 . 
no one,use.01,the roads between,,Affirmative,Let them also book all roads in the State so that no one can be able to use the roads between now and June 21 . 
those that,breathe.01,the air,,Affirmative,They can also go a step further in the demonstration of their wickedness and desperation by booking the air that we breathe so that no one will be able to breathe because of the June 21 election . 
