A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
President Barack Obama,authorize.01,the emergency funding,,Affirmative,"President Barack Obama authorized the emergency funding ahead of a South Sudan pledging conference scheduled for Tuesday in Oslo , Norway , Reuters reported . "
Reuters,report.01,Obama authorized,,Affirmative,"President Barack Obama authorized the emergency funding ahead of a South Sudan pledging conference scheduled for Tuesday in Oslo , Norway , Reuters reported . "
part of a package of nearly $ 300 million in additional assistance,bring.01,the total of,to,Affirmative,"It brings the total of U.S. humanitarian assistance to about $ 434 million since the conflict began in December , according to Reuters . "
The $ 50 million,support.01,the U.N. High Commission for Refugees,,Affirmative,"The $ 50 million will support the U.N. High Commission for Refugees and its partners to help more than 300,000 refugees who have crossed into Ethiopia , Kenya , Sudan and Uganda , as well as internally displaced people , the statement said , according to Reuters . "
The $ 50 million,help.01,"300,000 refugees",,Affirmative,"The $ 50 million will support the U.N. High Commission for Refugees and its partners to help more than 300,000 refugees who have crossed into Ethiopia , Kenya , Sudan and Uganda , as well as internally displaced people , the statement said , according to Reuters . "
"300,000 refugees",cross.02,"into Ethiopia , Kenya , Sudan and Uganda",,Affirmative,"The $ 50 million will support the U.N. High Commission for Refugees and its partners to help more than 300,000 refugees who have crossed into Ethiopia , Kenya , Sudan and Uganda , as well as internally displaced people , the statement said , according to Reuters . "
the statement,say.01,million will support,,Affirmative,"The $ 50 million will support the U.N. High Commission for Refugees and its partners to help more than 300,000 refugees who have crossed into Ethiopia , Kenya , Sudan and Uganda , as well as internally displaced people , the statement said , according to Reuters . "
Reuters,report.01,will come from,,Affirmative,"Some of the money will come from the U.S. Emergency Refugee and Migration Assistance Fund and will be used to support the United Nations and other refugee organizations , Reuters reported . "
The White House,say.01,have left,,Affirmative,"The White House says months of conflict between South Sudan 's government and rebel forces have left the country at risk of famine unless humanitarian agencies increase their assistance , according to Reuters . "
months of conflict between,leave.01,the country,,Affirmative,"The White House says months of conflict between South Sudan 's government and rebel forces have left the country at risk of famine unless humanitarian agencies increase their assistance , according to Reuters . "
humanitarian agencies,increase.01,their assistance,,Affirmative,"The White House says months of conflict between South Sudan 's government and rebel forces have left the country at risk of famine unless humanitarian agencies increase their assistance , according to Reuters . "
The White House,say.01,are urgently assisting,,Affirmative,"The White House says the UN and its partners are urgently assisting the more than 300,000 refugees that have crossed into Ethiopia , Kenya , Sudan and Uganda , as well as internally - displaced persons in South Sudan , according to Reuters . "
the UN and,assist.01,"300,000 refugees",,Affirmative,"The White House says the UN and its partners are urgently assisting the more than 300,000 refugees that have crossed into Ethiopia , Kenya , Sudan and Uganda , as well as internally - displaced persons in South Sudan , according to Reuters . "
The White House,say.01,Reuters reported,,Affirmative,"More than 1.3 million people have been displaced , and South Sudan is at risk of famine , the White House said , Reuters reported . "
Months of conflict between,exact.01,a terrible toll on,,Affirmative,"Months of conflict between the government of South Sudan and rebel forces have exacted a terrible toll on the people of South Sudan , White House National Security Council spokeswoman Caitlin Hayden said in a statement , according to Reuters . "
spokeswoman Caitlin Hayden,say.01,have exacted,,Affirmative,"Months of conflict between the government of South Sudan and rebel forces have exacted a terrible toll on the people of South Sudan , White House National Security Council spokeswoman Caitlin Hayden said in a statement , according to Reuters . "
