A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Political parties in,take.01,campaign posters,,Affirmative,Pretoria - Political parties in the Tshwane municipal region have until Wednesday to take down election campaign posters in compliance with city by - laws . 
Party leaders,face.01,fine or,,Affirmative,Party leaders who fail to comply face a R10 000 fine or 21 days in prison . 
by,revise.01,the fines and,,Affirmative,"However , the fines and prison time may be set and revised by the chief magistrate from time to time . "
Provincial Gazette announcing,announce.01,the election or referendum,,Affirmative,They are put up after the date on which the notice or proclamation in the Government Gazette or Provincial Gazette announcing the election or referendum is published . 
Natasha Michael,say.01,teams were already on,,Affirmative,"Natasha Michael , for the DA , said teams were already on the streets taking down the party 's posters in the city and across the country , and were on track to beat the deadline . "
the streets taking down,take.21,posters,,Affirmative,"Natasha Michael , for the DA , said teams were already on the streets taking down the party 's posters in the city and across the country , and were on track to beat the deadline . "
teams,do.02,every election,,Affirmative,This is something we have always done every election . 
Natasha Michael,say.01,"Besides , there are",,Affirmative,"Besides , there are by - elections in three wards in the Tshwane metro , and posters for those need to go up , said Michael . "
the DA,recycle.01,the party 's posters,,Affirmative,"The DA recycled the posters and kept the boards for future use , she added . "
the DA,keep.01,the boards,,Affirmative,"The DA recycled the posters and kept the boards for future use , she added . "
Natasha Michael,add.01,DA recycled,,Affirmative,"The DA recycled the posters and kept the boards for future use , she added . "
"Sbusiso Xaba , of",say.01,had started at,,Affirmative,"Sbusiso Xaba , of the Pan Africanist Congress , said removal of posters in the city had started at the weekend and would be completed well before the deadline . "
Sbusiso Xaba,say.01,PAC used volunteers and,,Affirmative,"Xaba said the PAC used volunteers and , therefore , did not incur any expense for the exercise . "
the PAC,use.01,volunteers,,Affirmative,"Xaba said the PAC used volunteers and , therefore , did not incur any expense for the exercise . "
the PAC,incur.01,any expense for,,Affirmative,"Xaba said the PAC used volunteers and , therefore , did not incur any expense for the exercise . "
volunteers,put.01,posters,in areas,Affirmative,"We normally put up posters in areas where we have active local structures , and focusing on those makes it easy to remove the posters within the legal period given , he said . "
volunteers,have.03,active local structures,,Affirmative,"We normally put up posters in areas where we have active local structures , and focusing on those makes it easy to remove the posters within the legal period given , he said . "
he,say.01,We normally put up posters in areas,,Affirmative,"We normally put up posters in areas where we have active local structures , and focusing on those makes it easy to remove the posters within the legal period given , he said . "
the PAC,keep.01,the posters,,Affirmative,The PAC keeps the posters that have historical significance such as those with party logos or portraits of leaders who are deceased . 
the posters,have.03,historical significance,,Affirmative,The PAC keeps the posters that have historical significance such as those with party logos or portraits of leaders who are deceased . 
spokesman Nkenke Kekana,say.01,party had started cleaning up,,Affirmative,Gauteng ANC spokesman Nkenke Kekana said the party had started cleaning up its pre-election outdoor advertising materials . 
the offending party,start.01,cleaning up,,Affirmative,Gauteng ANC spokesman Nkenke Kekana said the party had started cleaning up its pre-election outdoor advertising materials . 
the offending party,clean.02,its pre-election outdoor advertising materials,,Affirmative,Gauteng ANC spokesman Nkenke Kekana said the party had started cleaning up its pre-election outdoor advertising materials . 
by,control.01,the party 's posters,,Affirmative,"According to the Independent Electoral Commission , posters are controlled by the municipalities in line with their outdoor advertising by - laws . "
local authorities,relax.01,outdoor advertising regulations,,Affirmative,"However , there are local authorities that relax the regulations slightly during election periods . "
you,haven.01,' t,,Affirmative,"Login and register , if you haven ' t already . "
in,contain.01,works contained in,,Affirmative,"The copyright in the literary and artistic works contained in this online news publication and its other related and connected websites , as well as in the published editions of group newspapers , their supplements and any other content or material , belongs exclusively to Independent Newspapers ( Pty ) Limited unless otherwise stated . "
The copyright in,belong.01,to,,Affirmative,"The copyright in the literary and artistic works contained in this online news publication and its other related and connected websites , as well as in the published editions of group newspapers , their supplements and any other content or material , belongs exclusively to Independent Newspapers ( Pty ) Limited unless otherwise stated . "
