A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Gerald Horne,write.01,30 books on,,Affirmative,Horne has written more than 30 books on the struggles of those marginalized throughout world history and is chair of History and African Studies at University of Houston . 
Gerald Horne,believe.01,should start,,Affirmative,He believes that any study of the African slave trade in the United States should start the story a decade earlier than customary . 
any study of,start.01,the story,,Affirmative,He believes that any study of the African slave trade in the United States should start the story a decade earlier than customary . 
Gerald Horne,say.01,does not begin in,,Affirmative,"His book , unlike previous scholarship in this realm , he said , does not begin in the 1770 s because that 's part of the problem . "
you,distort.01,the story,,Affirmative,"When you start on July 4 , 1776 , you distort the story . "
Gerald Horne,cite.01,the historical evidence of,,Affirmative,"Citing the historical evidence of slave trade development and slave revolt , Horne explained his thesis that the American Revolution was sparked by the feeling in the colonies that London would soon be imposing abolition upon them . "
Gerald Horne,explain.01,his thesis,,Affirmative,"Citing the historical evidence of slave trade development and slave revolt , Horne explained his thesis that the American Revolution was sparked by the feeling in the colonies that London would soon be imposing abolition upon them . "
by,spark.01,the American Revolution,,Affirmative,"Citing the historical evidence of slave trade development and slave revolt , Horne explained his thesis that the American Revolution was sparked by the feeling in the colonies that London would soon be imposing abolition upon them . "
London,impose.01,abolition,upon them,Affirmative,"Citing the historical evidence of slave trade development and slave revolt , Horne explained his thesis that the American Revolution was sparked by the feeling in the colonies that London would soon be imposing abolition upon them . "
the founding fathers,seek.01,the freedoms,,Affirmative,"Ironically , one of the freedoms the founding fathers sought was the freedom to hold slaves , according to Horne . "
Gerald Horne,discuss.01,Africans were taking up arms with,,Affirmative,"He went through the slave trade timeline internationally and discussed how , prior to 1776 , more Africans were taking up arms with the British military , which led to the strengthening of anti-slavery sentiments in England . "
more Africans,take.01,arms,,Affirmative,"He went through the slave trade timeline internationally and discussed how , prior to 1776 , more Africans were taking up arms with the British military , which led to the strengthening of anti-slavery sentiments in England . "
Gerald Horne,say.01,made,,Affirmative,Horne said the many slave rebellions in Jamaica and Antigua made American colonists fear they would spread to their farms and plantations as well . 
the many slave rebellions in Jamaica and Antigua,make.02,colonists fear,,Affirmative,Horne said the many slave rebellions in Jamaica and Antigua made American colonists fear they would spread to their farms and plantations as well . 
American colonists,fear.01,they would spread to,,Affirmative,Horne said the many slave rebellions in Jamaica and Antigua made American colonists fear they would spread to their farms and plantations as well . 
take on,put.01,a nice twist,on,Affirmative,Horne 's take on the American Revolution as a pro-slavery counter-revolution puts a nice twist on the history of America . 
Gerald Horne,ended.01,his lecture,by connecting,Affirmative,He ended his lecture by connecting the prevalence of racism today and the hidden history of the United States . 
Gerald Horne,connect.01,the prevalence of racism,,Affirmative,He ended his lecture by connecting the prevalence of racism today and the hidden history of the United States . 
I,think.01,Fathers were champions of,,Affirmative,"WOW , I 'm so shocked , I thought all the Founding Fathers were champions of racial equality . "
people,deprogram.01,my racist mind,,Affirmative,I 'm so glad there are people such as Mr. Horne and the UCSB Multicultural Center to deprogram my racist mind . 
