A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
a serious accident,cause.01,an unspecified number of casualties,,Affirmative,SEOUL - An apartment building in the North Korean capital collapsed in what state media described as a serious accident that caused an unspecified number of casualties . 
"The unusual , apologetic report Sunday from",say.01,collapse took place Tuesday at,,Affirmative,"The unusual , apologetic report Sunday from the North 's state - run Korean Central News Agency ( KCNA ) said the collapse took place Tuesday at the construction site of an apartment building in Phyongchon , a central district of Pyongyang . "
a `` serious accident '' that caused an unspecified number of casualties,claim.01,casualties,,Affirmative,"The accident claimed casualties , the agency reported without providing details on the number of peopled killed and injured . "
the North 's state-run Korean Central News Agency -LRB- KCNA -RRB-,report.01,accident claimed casualties,,Affirmative,"The accident claimed casualties , the agency reported without providing details on the number of peopled killed and injured . "
the North 's state-run Korean Central News Agency -LRB- KCNA -RRB-,say.01,efforts were abandoned on Saturday,,Affirmative,"Rescue efforts were abandoned on Saturday , the agency said . "
Korean government official,say.01,building had,,Affirmative,"A South Korean government official said the building had 23 floors , estimating that as many as 92 families might have been living inside . "
an apartment building,have.03,23 floors,,Affirmative,"A South Korean government official said the building had 23 floors , estimating that as many as 92 families might have been living inside . "
an apartment building,estimate.01,families might have been living inside,,Affirmative,"A South Korean government official said the building had 23 floors , estimating that as many as 92 families might have been living inside . "
A South Korean government official,say.01,It 's common,,Affirmative,"It 's common for people to move into North Korean buildings before construction is completed , the official said . "
Korean government,monitor.01,activities in,,Affirmative,The South Korean government closely monitors activities in North Korea . 
officials,control.01,The construction of the building,,Affirmative,"The construction of the building was not done properly and officials supervised and controlled it in an irresponsible manner , KCNA reported . "
KCNA,report.01,was not done properly and,,Affirmative,"The construction of the building was not done properly and officials supervised and controlled it in an irresponsible manner , KCNA reported . "
Pyongyang,say.01,residents were,,Affirmative,Pyongyang residents were greatly shocked it said . 
Korean regime,call.01,attention,to problems within,Affirmative,The secretive North Korean regime rarely calls attention to problems within its borders . 
"the state media report ,",contain.01,a series of apologies,,Affirmative,"The publication of the state media report , which contained a series of apologies from senior public officials , suggests it was a severe calamity . "
The publication of,suggest.01,it was,,Affirmative,"The publication of the state media report , which contained a series of apologies from senior public officials , suggests it was a severe calamity . "
"Kim Jong Un ,",feel.01,painful,,Affirmative,"Kim Jong Un , the country 's leader , sat up all night , feeling painful after being told about the accident and put aside all other affairs , KCNA reported , citing Kim Su Gil , the chief secretary of the Pyongyang City Committee of the ruling Workers ' Party of Korea . "
"Kim Jong Un ,",put.01,all other affairs,aside,Affirmative,"Kim Jong Un , the country 's leader , sat up all night , feeling painful after being told about the accident and put aside all other affairs , KCNA reported , citing Kim Su Gil , the chief secretary of the Pyongyang City Committee of the ruling Workers ' Party of Korea . "
KCNA,report.01,", sat up",,Affirmative,"Kim Jong Un , the country 's leader , sat up all night , feeling painful after being told about the accident and put aside all other affairs , KCNA reported , citing Kim Su Gil , the chief secretary of the Pyongyang City Committee of the ruling Workers ' Party of Korea . "
KCNA,cite.01,"Kim Su Gil ,",,Affirmative,"Kim Jong Un , the country 's leader , sat up all night , feeling painful after being told about the accident and put aside all other affairs , KCNA reported , citing Kim Su Gil , the chief secretary of the Pyongyang City Committee of the ruling Workers ' Party of Korea . "
Minister of,describe.01,a `` serious accident '' that caused an unspecified number of casualties,as  unimaginable,Affirmative,"Minister of People 's Security Choe Pu Il described the accident as  unimaginable , according to the news agency . "
Kim Su Gil,say.01,authorities are taking steps,,Affirmative,"Kim Su Gil said authorities are taking steps to help the families of the victims and provide them with new housing , supporting the conclusion that people were living in the building while it was still under construction . "
authorities,take.01,steps,,Affirmative,"Kim Su Gil said authorities are taking steps to help the families of the victims and provide them with new housing , supporting the conclusion that people were living in the building while it was still under construction . "
authorities,help.01,the families of,,Affirmative,"Kim Su Gil said authorities are taking steps to help the families of the victims and provide them with new housing , supporting the conclusion that people were living in the building while it was still under construction . "
authorities,provide.01,with,them,Affirmative,"Kim Su Gil said authorities are taking steps to help the families of the victims and provide them with new housing , supporting the conclusion that people were living in the building while it was still under construction . "
"new housing , supporting",support.01,the conclusion,,Affirmative,"Kim Su Gil said authorities are taking steps to help the families of the victims and provide them with new housing , supporting the conclusion that people were living in the building while it was still under construction . "
North Korea,take.01,the rare step of acknowledging,,Affirmative,Among the disasters that North Korea has taken the rare step of acknowledging publicly are floods in 2012 that killed scores of people and an explosion at a train station in 2004 that caused hundreds of casualties . 
publicly are floods in 2012,kill.01,scores of,,Affirmative,Among the disasters that North Korea has taken the rare step of acknowledging publicly are floods in 2012 that killed scores of people and an explosion at a train station in 2004 that caused hundreds of casualties . 
scores of,cause.01,hundreds of casualties,,Affirmative,Among the disasters that North Korea has taken the rare step of acknowledging publicly are floods in 2012 that killed scores of people and an explosion at a train station in 2004 that caused hundreds of casualties . 
your blog,share.01,new posts via email,,Affirmative,"Sorry , your blog can not share posts by email . "
