A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
A recent interview,remind.01,that attitude,us,Affirmative,A recent interview reminded us that attitude and drive win the game . 
a responsible steward to,honor.01,the needs of,,Affirmative,"Nonprofit UPMC is obligated to be a responsible steward to our hospitals honoring the needs of all citizens , not just the ones they choose , Dr. The public debate over this issue has intensified , said State Sen. . "
they,choose.01,not just the ones,,Affirmative,"Nonprofit UPMC is obligated to be a responsible steward to our hospitals honoring the needs of all citizens , not just the ones they choose , Dr. The public debate over this issue has intensified , said State Sen. . "
State Sen.,say.01,has intensified,,Affirmative,"Nonprofit UPMC is obligated to be a responsible steward to our hospitals honoring the needs of all citizens , not just the ones they choose , Dr. The public debate over this issue has intensified , said State Sen. . "
Those,need.01,medical treatment,,Affirmative,Those who need medical treatment should not be caught up in a dispute . 
UPMC,have.03,no comment,,Affirmative,UPMC had no comment . 
Officials,send.01,representatives,to,Affirmative,"Officials did not send representatives to the hearing , drawing criticism from several members of the committee . "
Officials,draw.01,criticism,from,Affirmative,"Officials did not send representatives to the hearing , drawing criticism from several members of the committee . "
"Rep. , president of",tell.01,it has,the committee,Affirmative,"Rep. , president of Highmark Health Plans , told the committee it has a responsibility to intervene in the dispute . "
Rep.,have.03,a responsibility,,Affirmative,"Rep. , president of Highmark Health Plans , told the committee it has a responsibility to intervene in the dispute . "
She,say.01,severing,,Affirmative,She said severing the UPMC - Highmark relationship will lead to higher costs and duplication of services . 
She,sever.01,relationship will lead to,,Affirmative,She said severing the UPMC - Highmark relationship will lead to higher costs and duplication of services . 
Rice - Johnson,say.01,", events may unfold in",,Affirmative,"Without a contract , events may unfold in this region that will be disruptive , potentially placing consumers in the crossfire and making an already complicated and expensive health care system that much more difficult to navigate and afford , Rice - Johnson said . "
any legislation forcing,force.02,UPMC contract,,Affirmative,", oppose any legislation forcing a Highmark - UPMC contract . "
"Gabos ,",voice.01,concerns in,,Affirmative,"Gabos , who has voiced concerns in the past , said he has heard from high - level UPMC physicians who agree with him . "
"Gabos ,",say.01,he has heard from,,Affirmative,"Gabos , who has voiced concerns in the past , said he has heard from high - level UPMC physicians who agree with him . "
The vast majority of,agree.01,with UPMC,,Affirmative,"The vast majority of health care professionals do not agree with UPMC , he said . "
Gabos,say.01,do not agree with UPMC,,Affirmative,"The vast majority of health care professionals do not agree with UPMC , he said . "
