A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
"the front - runner ,",plan.01,to participate,,Affirmative,"The calendar of remaining Maryland Democratic gubernatorial debates has firmed up - including one next week in which the front - runner , Lt. Gov. Anthony G. Brown , does not plan to participate . "
Heather R. Mizeur,agree.01,to take part in,,Affirmative,"Heather R. Mizeur ( D - Montgomery ) have agreed to take part in a debate May 27 hosted by WBFF - TV , the Fox affiliate in Baltimore , that will focus on issues of particular importance to that region . "
Heather R. Mizeur,take.01,part,,Affirmative,"Heather R. Mizeur ( D - Montgomery ) have agreed to take part in a debate May 27 hosted by WBFF - TV , the Fox affiliate in Baltimore , that will focus on issues of particular importance to that region . "
by,host.01,a debate May 27,,Affirmative,"Heather R. Mizeur ( D - Montgomery ) have agreed to take part in a debate May 27 hosted by WBFF - TV , the Fox affiliate in Baltimore , that will focus on issues of particular importance to that region . "
Anthony G. Brown,plan.01,to attend,,Affirmative,"Brown does not plan to attend because the event falls outside of an agreement reached with the other campaigns to hold three debates in advance of the June 24 primary , said Brown campaign manager Justin Schall . "
manager Justin Schall,say.01,Brown does not plan,,Affirmative,"Brown does not plan to attend because the event falls outside of an agreement reached with the other campaigns to hold three debates in advance of the June 24 primary , said Brown campaign manager Justin Schall . "
The other two campaigns,say.01,agreement was for,,Affirmative,The other two campaigns say the agreement was for three televised debates - and that Brown is incorrectly including a radio debate as making good on that agreement . 
WBFF,say.01,spot will be held for Brown,,Affirmative,WBFF said a spot will be held for Brown on the stage next week . 
We,hope.01,governor recognizes,,Affirmative,"We hope the lieutenant governor recognizes the importance of the Baltimore vote and takes this opportunity to show voters that he is willing to address the issues that impact them the most , said FOX45 News Director Mike Tomko . "
the lieutenant governor,recognize.01,the importance of,,Affirmative,"We hope the lieutenant governor recognizes the importance of the Baltimore vote and takes this opportunity to show voters that he is willing to address the issues that impact them the most , said FOX45 News Director Mike Tomko . "
the lieutenant governor,take.01,this opportunity,,Affirmative,"We hope the lieutenant governor recognizes the importance of the Baltimore vote and takes this opportunity to show voters that he is willing to address the issues that impact them the most , said FOX45 News Director Mike Tomko . "
the lieutenant governor,address.02,the issues,,Affirmative,"We hope the lieutenant governor recognizes the importance of the Baltimore vote and takes this opportunity to show voters that he is willing to address the issues that impact them the most , said FOX45 News Director Mike Tomko . "
the issues,impact.01,the most,,Affirmative,"We hope the lieutenant governor recognizes the importance of the Baltimore vote and takes this opportunity to show voters that he is willing to address the issues that impact them the most , said FOX45 News Director Mike Tomko . "
Director Mike Tomko,say.01,We hope,,Affirmative,"We hope the lieutenant governor recognizes the importance of the Baltimore vote and takes this opportunity to show voters that he is willing to address the issues that impact them the most , said FOX45 News Director Mike Tomko . "
The Baltimore station,plan.01,to air,,Affirmative,The Baltimore station plans to air the hourlong debate live at 8 p.m. It will be simulcast on NewsChannel 8 in the Washington area and streamed online . 
The Baltimore station,air.01,the hourlong debate,,Affirmative,The Baltimore station plans to air the hourlong debate live at 8 p.m. It will be simulcast on NewsChannel 8 in the Washington area and streamed online . 
The three major Democratic candidates,hold.04,televised debate,,Affirmative,The three major Democratic candidates held their first televised debate this month at the University of Maryland at College Park . 
All three,agree.01,to participate June 2,,Affirmative,All three have agreed to participate June 2 in another debate to be broadcast by Maryland Public Television with MPT personality Jeff Salkin serving as moderator . 
All three,participate.01,in,,Affirmative,All three have agreed to participate June 2 in another debate to be broadcast by Maryland Public Television with MPT personality Jeff Salkin serving as moderator . 
by,broadcast.01,another debate,,Affirmative,All three have agreed to participate June 2 in another debate to be broadcast by Maryland Public Television with MPT personality Jeff Salkin serving as moderator . 
Jeff Salkin serving as moderator,serve.01,as moderator,,Affirmative,All three have agreed to participate June 2 in another debate to be broadcast by Maryland Public Television with MPT personality Jeff Salkin serving as moderator . 
by,moderate.01,morning debate moderated by,,Affirmative,"On June 5 , all three candidates are also expected to appear on WOLB - AM radio in Baltimore for an early morning debate moderated by talk show host Larry Young , a former state senator . "
by NewsChannel 8,host.01,The running mates,,Affirmative,The running mates are set to be hosted by NewsChannel 8 in the Washington area . 
John Wagner,cover.02,Maryland government and politics,for,Affirmative,John Wagner has covered Maryland government and politics for The Post since 2004 . 
Fact Checkers,contribute.01,"questions , information and facts",to,Affirmative,"Fact Checkers contribute questions , information and facts to The Fact Checker . "
Post contributors,write.01,articles or columns,,Affirmative,"Post contributors are n't staff , but may write articles or columns . "
Post reporters or editors,recommend.01,this comment or,,Affirmative,Washington Post reporters or editors recommend this comment or reader post . 
You,report.01,a comment,,Affirmative,You must be logged in to report a comment . 
our editors,find.02,particularly useful or relevant,,Affirmative,"Comments our editors find particularly useful or relevant are displayed in Top Comments , as are comments by users with these badges : . "
