A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
leader,dismiss.01,concerns,,Affirmative,"Berlin - NASA 's leader has dismissed concerns that US friction with Russia might spell the end of the International Space Station , saying it could keep operating without Russia . "
US friction with Russia,spell.02,the end of,,Affirmative,"Berlin - NASA 's leader has dismissed concerns that US friction with Russia might spell the end of the International Space Station , saying it could keep operating without Russia . "
US friction with Russia,keep.02,operating without Russia,,Affirmative,"Berlin - NASA 's leader has dismissed concerns that US friction with Russia might spell the end of the International Space Station , saying it could keep operating without Russia . "
The Russian government,say.01,it would n't cooperate with America,,Affirmative,The Russian government last week said it would n't cooperate with America on the project beyond 2020 . 
The Russian government,cooperate.01,with America,on,Affirmative,The Russian government last week said it would n't cooperate with America on the project beyond 2020 . 
Administrator Charles Bolden,say.01,station is run jointly by,,Affirmative,"NASA Administrator Charles Bolden said Monday that the space station is run jointly by the US , Russia , Japan , Europe and Canada , and no single partner could terminate the project . "
by,run.01,International Space Station,,Affirmative,"NASA Administrator Charles Bolden said Monday that the space station is run jointly by the US , Russia , Japan , Europe and Canada , and no single partner could terminate the project . "
no single partner,terminate.01,the project,,Affirmative,"NASA Administrator Charles Bolden said Monday that the space station is run jointly by the US , Russia , Japan , Europe and Canada , and no single partner could terminate the project . "
NASA Administrator Charles Bolden,say.01,NASA expects,,Affirmative,Bolden says NASA expects private companies to start transporting astronauts to the space station by 2017 . 
NASA 's,expect.01,companies to start transporting astronauts to,,Affirmative,Bolden says NASA expects private companies to start transporting astronauts to the space station by 2017 . 
private companies,start.01,transporting astronauts to,,Affirmative,Bolden says NASA expects private companies to start transporting astronauts to the space station by 2017 . 
private companies,transport.01,astronauts to,,Affirmative,Bolden says NASA expects private companies to start transporting astronauts to the space station by 2017 . 
you,haven.01,' t,,Affirmative,"Login and register , if you haven ' t already . "
in,contain.01,works contained in,,Affirmative,"The copyright in the literary and artistic works contained in this online news publication and its other related and connected websites , as well as in the published editions of group newspapers , their supplements and any other content or material , belongs exclusively to Independent Newspapers ( Pty ) Limited unless otherwise stated . "
The copyright in,belong.01,to,,Affirmative,"The copyright in the literary and artistic works contained in this online news publication and its other related and connected websites , as well as in the published editions of group newspapers , their supplements and any other content or material , belongs exclusively to Independent Newspapers ( Pty ) Limited unless otherwise stated . "
