A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
forces,exchange.01,fire,,Affirmative,The meeting takes place amid tensions after Pakistani and Afghan forces exchanged fire across the border last week and international troops continue their withdrawal from Afghanistan . 
international troops,continue.01,their withdrawal from Afghanistan,,Affirmative,The meeting takes place amid tensions after Pakistani and Afghan forces exchanged fire across the border last week and international troops continue their withdrawal from Afghanistan . 
international forces,wind.04,their presence,,Affirmative,"Monday 's visit to neighboring Afghanistan was the first for Pakistan Chief of Army Staff Raheel Sharif since he was appointed in November of last year , and sets the stage for relations between the two countries ' militaries as international forces wind down their presence in the country . "
"Army Staff Raheel Sharif since he was appointed in November of last year , and sets the stage for relations between the two countries ' militaries",meet.03,with,,Affirmative,Sharif met with top Afghan defense officials and leaders from the International Security Assistance Force or ISAF . 
"Army Staff Raheel Sharif since he was appointed in November of last year , and sets the stage for relations between the two countries ' militaries",meet.03,with,,Affirmative,"However , he was not expected to meet with President Hamid Karzai , whose tenure is to end following the election of a new Afghan leader on June 14 . "
spokesman Ahmad Shakib Mustaghni,tell.01,discussed,reporters,Affirmative,"Afghan Foreign Office spokesman Ahmad Shakib Mustaghni told reporters that the participants , including Afghan Chief of Army Staff Gen. Sher Mohammad Karimi , discussed regional security issues as well as recent incidents of cross-border firing . "
"the participants , including",discuss.01,regional security issues,,Affirmative,"Afghan Foreign Office spokesman Ahmad Shakib Mustaghni told reporters that the participants , including Afghan Chief of Army Staff Gen. Sher Mohammad Karimi , discussed regional security issues as well as recent incidents of cross-border firing . "
Afghan Foreign Office spokesman Ahmad Shakib Mustaghni,say.01,they hope,,Affirmative,"He says , they hope the problems created by the other side of the Durand Line in some areas of Afghanistan can be resolved , and today 's session resulted in some proposals for long - term solutions . "
reporters,hope.01,can be resolved,,Affirmative,"He says , they hope the problems created by the other side of the Durand Line in some areas of Afghanistan can be resolved , and today 's session resulted in some proposals for long - term solutions . "
by,create.01,the problems created by,,Affirmative,"He says , they hope the problems created by the other side of the Durand Line in some areas of Afghanistan can be resolved , and today 's session resulted in some proposals for long - term solutions . "
The Durand Line,separate.01,Afghanistan,from Pakistan,Affirmative,The Durand Line separating Afghanistan from Pakistan is a porous border that cuts through lawless tribal areas where the Taliban and other militant groups operate . 
Kabul,say.01,there have been,,Affirmative,Kabul says that since last week there have been three incidents of Pakistani shelling inside Afghanistan . 
Pakistani officials,accuse.01,Afghan forces,of firing on,Affirmative,Pakistani officials have accused Afghan forces of firing on their military posts . 
spokesman General Daulat Waziri,tell.01,are under threat,VOA,Affirmative,Afghan Defense Ministry deputy spokesman General Daulat Waziri told VOA that some areas in Afghanistan are under threat because of insurgents coming across the border from their safe havens in Pakistan . 
Afghan Defense Ministry deputy spokesman General Daulat Waziri,say.01,talks aimed,,Affirmative,He said the talks aimed to resolve those and other security issues . 
the talks,resolve.01,those and,,Affirmative,He said the talks aimed to resolve those and other security issues . 
Afghan Defense Ministry deputy spokesman General Daulat Waziri,describe.01,the talks aimed to resolve those and other security issues,as,Affirmative,He describes the talks as consultative sessions in which the participants discussed the concerns of both sides . 
the participants,discuss.01,the concerns of,,Affirmative,He describes the talks as consultative sessions in which the participants discussed the concerns of both sides . 
Afghan Defense Ministry deputy spokesman General Daulat Waziri,say.01,"said , they will take decisions",,Affirmative,"In the end , he said , they will take decisions that all three sides can agree on . "
the participants,take.01,decisions,,Affirmative,"In the end , he said , they will take decisions that all three sides can agree on . "
all three sides,agree.01,on,,Affirmative,"In the end , he said , they will take decisions that all three sides can agree on . "
the 37th such tripartite meeting,represent.01,ISAF,,Affirmative,Gen. Joseph Dunford was also present in the meeting representing ISAF . 
