A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
ribbon committee on Monday,postpone.01,its hearing on,,Affirmative,The Senate blue ribbon committee on Monday has postponed its hearing on another anomaly supposedly involving alleged pork barrel scam mastermind Janet Lim - Napoles : the P900 - million Malampaya Fund scam . 
office,say.01,", has been postponed to",,Affirmative,"Senator Teofisto Guingona III 's office said in a media advisory that the hearing on the alleged Malampaya Fund scam , which was scheduled for Thursday , has been postponed to a later date . "
Senator Teofisto Guingona III 's office,say.01,hearing will be deferred because of,,Affirmative,His office said the hearing will be deferred because of the unavailability of our resource person from the Commission on Audit . 
the senator,announce.01,panel will shift,,Affirmative,"Last week , the senator announced that the panel will shift its focus to the Malampaya Fund scam after the committee recommended plunder charges against Senators Ramon Bong Revilla Jr . "
the panel,shift.01,its focus,to,Affirmative,"Last week , the senator announced that the panel will shift its focus to the Malampaya Fund scam after the committee recommended plunder charges against Senators Ramon Bong Revilla Jr . "
The Senate blue ribbon committee on Monday,recommend.01,plunder charges against,,Affirmative,"Last week , the senator announced that the panel will shift its focus to the Malampaya Fund scam after the committee recommended plunder charges against Senators Ramon Bong Revilla Jr . "
Leader Alan Peter Cayetano,say.01,he was not pleased with,,Affirmative,Senate Majority Leader Alan Peter Cayetano said he was not pleased with the postponement of the Malampaya Fund scam hearing . 
we,cancel.01,the hearing on Malampaya,,Affirmative,I 'm very disappointed [ that ] we cancelled the hearing on Malampaya . 
Cayetano,say.01,It would have been,,Affirmative,"It would have been an opportunity , na kahit iba yung hearing , na ipatawag si Mrs. Napoles , Cayetano said . "
"Napoles ,",face.01,plunder complaints,,Affirmative,"Napoles , former president Gloria Macapagal - Arroyo and 20 others are currently facing plunder complaints before the Office of the Ombudsman for allegedly pocketing millions in kickbacks from royalties derived from the Malampaya gas field project off the coast of Palawan . "
Napoles,accuse.01,witness Ruby Tuason,of orchestrating,Affirmative,"In an unsigned affidavit submitted last week to the Senate blue ribbon committee , Napoles accused government witness Ruby Tuason of orchestrating the P900 - million Malampaya Fund scam . "
witness Ruby Tuason,orchestrate.01,Fund scam,,Affirmative,"In an unsigned affidavit submitted last week to the Senate blue ribbon committee , Napoles accused government witness Ruby Tuason of orchestrating the P900 - million Malampaya Fund scam . "
