A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
The boss of AstraZeneca,say.01,there will not be,,Affirmative,The boss of AstraZeneca says there will not be a deal or takeover deadline extension in its latest tussle with drug rival Pfizer . 
Bid,create.01,considerable risk ',,Affirmative,Video : AstraZeneca ' Sets Takeover Price ' Video : AstraZeneca chairman : ' Bid creates considerable risk ' The boss of AstraZeneca said there was no prospect of a deal with US drug giant Pfizer before a set deadline of May 26 . 
Chairman Leif Johansson,say.01,there was,,Affirmative,"Chairman Leif Johansson also said there was no likelihood of a deadline extension , under rules laid down by the Takeover Panel . "
by,lay.01,rules laid down by,,Affirmative,"Chairman Leif Johansson also said there was no likelihood of a deadline extension , under rules laid down by the Takeover Panel . "
Mr Johansson,say.01,"that it was Pfizer , not AstraZeneca ,",,Affirmative,"Mr Johansson said that it was Pfizer , not AstraZeneca , that called an end to discussions on Sunday afternoon about a potential takeover to create the world 's largest drug maker . "
"Pfizer , not AstraZeneca ,",call.03,an end to discussions on,,Affirmative,"Mr Johansson said that it was Pfizer , not AstraZeneca , that called an end to discussions on Sunday afternoon about a potential takeover to create the world 's largest drug maker . "
morning AstraZeneca,announce.01,a rejection of,,Affirmative,"Early Monday morning AstraZeneca announced a rejection of Pfizer 's final offer takeover bid , which valued the company at £69.3bn ( $ 119bn ) . "
"offer takeover bid ,",value.01,the company,at £69.3bn (,Affirmative,"Early Monday morning AstraZeneca announced a rejection of Pfizer 's final offer takeover bid , which valued the company at £69.3bn ( $ 119bn ) . "
The British drug firm,say.01,falls short of,,Affirmative,The British drug firm said the offer of £55 a share falls short of its value as an independent company and that its larger US rival had failed to make a compelling strategic business or value case . 
its larger US rival,make.05,case,,Affirmative,The British drug firm said the offer of £55 a share falls short of its value as an independent company and that its larger US rival had failed to make a compelling strategic business or value case . 
The British drug firm,say.01,proposals would bring uncertainty and risks,,Affirmative,It said the Pfizer proposals would bring uncertainty and risks for AstraZeneca shareholders . 
