A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
We,use.01,cookies,to ensure,Affirmative,We use cookies to ensure that we give you the best experience on our website . 
We,ensure.01,that we give you,,Affirmative,We use cookies to ensure that we give you the best experience on our website . 
We,give.01,the best experience on,you,Affirmative,We use cookies to ensure that we give you the best experience on our website . 
you,give.01,your consent,,Affirmative,"By continuing to browse our site , you are giving your consent for us to set cookies . "
We,set.02,cookies,,Affirmative,"By continuing to browse our site , you are giving your consent for us to set cookies . "
you,like.02,to,,Affirmative,"However , if you would like to , you can change your cookie settings at any time . "
you,change.01,your cookie settings,,Affirmative,"However , if you would like to , you can change your cookie settings at any time . "
( Reuters ) - Nurses in Iceland,hold.04,day pay strike,,Affirmative,"REYKJAVIK , May 19 ( Reuters ) - Nurses in Iceland held their second one - day pay strike in a week on Monday , the latest in a series of public sector stoppages seeking better pay and conditions after years of austerity . "
sector stoppages seeking,seek.01,better pay and conditions after years of austerity,,Affirmative,"REYKJAVIK , May 19 ( Reuters ) - Nurses in Iceland held their second one - day pay strike in a week on Monday , the latest in a series of public sector stoppages seeking better pay and conditions after years of austerity . "
economy,pick.04,pace,,Affirmative,"Iceland 's economy has been picking up pace over the last couple of years after a severe contraction in 2009 and 2010 , when the government cut wages and spending after the banking sector collapsed in 2008 in the wake of the global financial crisis . "
the government,cut.02,wages,,Affirmative,"Iceland 's economy has been picking up pace over the last couple of years after a severe contraction in 2009 and 2010 , when the government cut wages and spending after the banking sector collapsed in 2008 in the wake of the global financial crisis . "
"Kristin Gudmundsdottir , head of",say.01,were on strike on Monday,,Affirmative,"Around 500 nurses from the Icelandic Nurses ' Association and the Union of Public Servants ( SFR ) were on strike on Monday , said Kristin Gudmundsdottir , head of the Nurses ' Association . "
the Nurses ',call.03,for pay and conditions comparable to those of,,Affirmative,"The nurses are calling for pay and conditions comparable to those of civil servants , and plan to continue their one - day strikes until their demands are met . "
"Thorolfur Matthiasson ,",say.01,felt,,Affirmative,"Thorolfur Matthiasson , economics professor at the University of Iceland , said public sector workers in particular felt that their salaries had lagged behind improvements in the economy and private sector wages , especially in the export sector . "
sector workers in particular,feel.02,salaries had lagged behind improvements in,,Affirmative,"Thorolfur Matthiasson , economics professor at the University of Iceland , said public sector workers in particular felt that their salaries had lagged behind improvements in the economy and private sector wages , especially in the export sector . "
their salaries,lag.01,behind improvements in,,Affirmative,"Thorolfur Matthiasson , economics professor at the University of Iceland , said public sector workers in particular felt that their salaries had lagged behind improvements in the economy and private sector wages , especially in the export sector . "
Thorolfur Matthiasson,say.01,government has made promises,,Affirmative,"The government has made promises that people 's spending power would increase quite fast , he said . "
government,ban.01,a pay strike by pilots,,Affirmative,"Last week , Iceland 's government banned a pay strike by pilots . "
school teachers,threaten.01,to go on strike,,Affirmative,Primary school teachers have threatened to go on strike on Wednesday for the second time in a week . 
"Hulda Maria Magnusdottir ,",say.01,wages made,,Affirmative,"Hulda Maria Magnusdottir , a teacher in Reykjavik , said the low wages made it unattractive to enter the profession . "
the low wages,make.02,it unattractive,,Affirmative,"Hulda Maria Magnusdottir , a teacher in Reykjavik , said the low wages made it unattractive to enter the profession . "
20 people,graduate.01,as teachers from university,,Affirmative,"In the spring there were 20 people who graduated as teachers from university , but in Reykjavík alone there are 50 positions being advertised , she said . "
Hulda Maria Magnusdottir,say.01,there were,,Affirmative,"In the spring there were 20 people who graduated as teachers from university , but in Reykjavík alone there are 50 positions being advertised , she said . "
20 people who graduated as teachers from university,welcome.01,comments,,Affirmative,"We welcome comments that advance the story through relevant opinion , anecdotes , links and data . "
comments,advance.01,the story,,Affirmative,"We welcome comments that advance the story through relevant opinion , anecdotes , links and data . "
you,see.01,a comment,,Affirmative,"If you see a comment that you believe is irrelevant or inappropriate , you can flag it to our editors by using the report abuse links . "
you,believe.01,is irrelevant or inappropriate,,Affirmative,"If you see a comment that you believe is irrelevant or inappropriate , you can flag it to our editors by using the report abuse links . "
you,flag.01,it,to,Affirmative,"If you see a comment that you believe is irrelevant or inappropriate , you can flag it to our editors by using the report abuse links . "
