A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
"Russia , an oriental despotism",have.03,expansionist regimes,,Affirmative,"Russia has had authoritarian or totalitarian expansionist regimes for hundreds of years , with only a few years ' break . "
we,do.02,anything,,Affirmative,How could we have necessarily done anything to end this tradition for all time after the collapse of the Soviet iteration of Russian imperialism ? 
we,blame.01,closest European neighbors,for trying,Affirmative,And should we blame Russia 's closest European neighbors for trying to protect themselves from being menaced again by their gigantic and traditionally aggressive neighbor to the east ? 
closest European neighbors,try.01,to protect themselves from,,Affirmative,And should we blame Russia 's closest European neighbors for trying to protect themselves from being menaced again by their gigantic and traditionally aggressive neighbor to the east ? 
closest European neighbors,protect.01,themselves,from,Affirmative,And should we blame Russia 's closest European neighbors for trying to protect themselves from being menaced again by their gigantic and traditionally aggressive neighbor to the east ? 
deep history and habits,have.03,little or nothing,,Affirmative,"But Earth is a big , messy place with nations and cultures whose actions stem from deep history and habits that have little or nothing to do with big , self - absorbed , inward - looking America and its five percent of the world population . "
we,think.01,can persuade,,Affirmative,And we tend to think that personal diplomacy '' and American enthusiasm and friendliness can persuade foreign leaders to be nice . 
Franklin Roosevelt,think.01,that he could handle,,Affirmative,Thus Franklin Roosevelt thought that he could handle Joe Stalin '' and George W. Bush could be pals with another dictator ( albeit much milder ) Vladimir Putin . 
Franklin Roosevelt,handle.01,Joe Stalin '' and,,Affirmative,Thus Franklin Roosevelt thought that he could handle Joe Stalin '' and George W. Bush could be pals with another dictator ( albeit much milder ) Vladimir Putin . 
foreign leaders,think.01,be brought around by,,Affirmative,"They would , our leaders thought , be brought around by our goodwill ( real or feigned ) . "
foreign leaders,have.03,other plans,,Affirmative,I have other plans . 
we,do.02,Japan and,,Affirmative,"Other than occupying Russia as we did Japan and western Germany after World War II , there was n't much we could do to make Russia overcome its worst impulses . "
we,do.02,much,,Affirmative,"Other than occupying Russia as we did Japan and western Germany after World War II , there was n't much we could do to make Russia overcome its worst impulses . "
we,make.02,Russia overcome,,Affirmative,"Other than occupying Russia as we did Japan and western Germany after World War II , there was n't much we could do to make Russia overcome its worst impulses . "
"Russia , an oriental despotism",overcome.01,its worst impulses,,Affirmative,"Other than occupying Russia as we did Japan and western Germany after World War II , there was n't much we could do to make Russia overcome its worst impulses . "
The empire,rule.01,is,from,Affirmative,"The empire ruled from the Kremlin is too big , too old and too insular to be changed quickly into a peaceable and permanent democracy . "
Joe Stalin,remember.01,Andrew blew through,,Affirmative,"For some reason , I well remember that two days after Hurricane Andrew blew through Dade County , Fla . "
President George H.W. Bush,clean.01,most of,,Affirmative,", in 1992 , complaints rose to a chorus that President George H.W. Bush had not yet cleaned up most of the mess . "
"public speaking ,",terrify.01,many people,,Affirmative,"Consider public speaking , which terrifies many people . "
We,bring.01,extreme self - consciousness,to it,Affirmative,We can bring to it extreme self - consciousness . 
they,remember.01,the only thing,about you,Affirmative,And the only thing they might remember about you is the color of the tie you 're wearing . 
you,wear.01,the tie,,Affirmative,And the only thing they might remember about you is the color of the tie you 're wearing . 
writer John O'Hara,advise.01,his daughter,to remember,Affirmative,'' The grumpy writer John O'Hara advised his daughter to remember that everyone is at the center of his own universe . 
his daughter,remember.01,that everyone is at,,Affirmative,'' The grumpy writer John O'Hara advised his daughter to remember that everyone is at the center of his own universe . 
We Americans,use.01,more fatalism about,,Affirmative,'' We Americans could use a little more fatalism about other countries . 
