A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
"FRENCHTOWN , NJ",win.01,seven prizes,,Affirmative,"FRENCHTOWN , NJ - At the regional semi-finals for the New Jersey Solar Sprints youth engineering contest Green Brook 's middle school students won seven prizes and are sending three teams to the state finals in Florham Park on May 28 . "
"FRENCHTOWN , NJ",send.01,three teams,to,Affirmative,"FRENCHTOWN , NJ - At the regional semi-finals for the New Jersey Solar Sprints youth engineering contest Green Brook 's middle school students won seven prizes and are sending three teams to the state finals in Florham Park on May 28 . "
"Maggie Silver ,",say.01,event is,,Affirmative,"Maggie Silver , the GATE director , said the event is the highlight of the year for the program . "
Each team,build.01,their car,,Affirmative,"Each team was given basic kits to build their car around , including a solar panel , battery pack and small motor . "
The cars,meet.01,"certain criteria , including",,Affirmative,"  The cars were required to meet certain criteria , including that most materials should be recycled and the car had to be able to carry an empty aluminum can . "
their car,carry.01,an empty aluminum can,,Affirmative,"  The cars were required to meet certain criteria , including that most materials should be recycled and the car had to be able to carry an empty aluminum can . "
by TransOptions,sponsor.01,the Green Brook Middle School Junior Solar Sprints on April 25,,Affirmative,"The Junior Solar Sprints are sponsored by TransOptions to encourage middle school students to get involved in STEM ( Science , Technology , Engineering and Mathematics ) education . "
the Green Brook Middle School Junior Solar Sprints on April 25,encourage.01,school students,to get involved in,Affirmative,"The Junior Solar Sprints are sponsored by TransOptions to encourage middle school students to get involved in STEM ( Science , Technology , Engineering and Mathematics ) education . "
   TransOptions,cover.03,all the costs,,Affirmative,"   TransOptions covers all the costs , along with local and regional sponsors , to ensure that all students regardless of economic circumstances have a chance to compete . "
all students,have.03,a chance,,Affirmative,"   TransOptions covers all the costs , along with local and regional sponsors , to ensure that all students regardless of economic circumstances have a chance to compete . "
some towns,customize.01,the content of,,Affirmative,Please pick some towns to customize the content of your e - news updates . 
You,choose.01,3 towns,,Affirmative,You can choose up to 3 towns . 
you,want.01,to subscribe to by clicking on,,Affirmative,Choose the town ( s ) you want to subscribe to by clicking on the form input and selecting items from the list that appears . 
you,subscribe.01,to,,Affirmative,Choose the town ( s ) you want to subscribe to by clicking on the form input and selecting items from the list that appears . 
You,receive.01,newsletters,,Affirmative,Note : You 'll only receive newsletters when your towns have fresh news . 
3 towns,have.03,fresh news,,Affirmative,Note : You 'll only receive newsletters when your towns have fresh news . 
You,receive.01,a newsletter,,Affirmative,You may not receive a newsletter if there 's no news to report . 
