A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
a compound,interrupt.01,cell division,,Affirmative,"The cancer drug that almost was n't After years in drug development limbo , a compound that interrupts cell division has revitalized a troubled area of cancer research . "
a compound,revitalize.01,a troubled area of,,Affirmative,"The cancer drug that almost was n't After years in drug development limbo , a compound that interrupts cell division has revitalized a troubled area of cancer research . "
Minister Johanna Wanka,give.01,little indication,,Affirmative,Minister Johanna Wanka has given little indication so far about her plans for German science . 
BERLIN-A political impasse,cause.01,irreparable harm,,Affirmative,"BERLIN-A political impasse may cause irreparable harm to the German research system , if it is n't solved soon , the heads of three German science organizations warned today . "
the heads of,warn.01,impasse may cause,,Affirmative,"BERLIN-A political impasse may cause irreparable harm to the German research system , if it is n't solved soon , the heads of three German science organizations warned today . "
Politicians,need.01,to start making,,Affirmative,"Politicians need to start making some important decisions in the weeks ahead , according to the rare joint statement by Peter Strohschneider of the German Research Foundation , Horst Hippler of the German Rectors ' Conference , and Wolfgang Marquardt of the German Council of Science and Humanities . "
Politicians,start.01,making,,Affirmative,"Politicians need to start making some important decisions in the weeks ahead , according to the rare joint statement by Peter Strohschneider of the German Research Foundation , Horst Hippler of the German Rectors ' Conference , and Wolfgang Marquardt of the German Council of Science and Humanities . "
the research system and,suffer.01,greater harm,,Affirmative,Otherwise the research system and the education of more than 2.5 million students in Germany will suffer further and greater harm ... 
the trio,write.01,that can not be undone,,Affirmative,"that can not be undone , the trio wrote in their letter ( in German ) , released at a press conference here . "
minister Annette Schavan,lose.03,her Ph.D.,,Affirmative,"Federal research minister Annette Schavan stepped down in February last year after losing her Ph.D. in a plagiarism scandal ; her successor , mathematician Johanna Wanka , has given little indication so far of what her plans are . "
"her successor ,",give.01,little indication,,Affirmative,"Federal research minister Annette Schavan stepped down in February last year after losing her Ph.D. in a plagiarism scandal ; her successor , mathematician Johanna Wanka , has given little indication so far of what her plans are . "
the German constitution,forbid.01,from providing,,Affirmative,One problem is that the German constitution forbids the federal government from providing long - term funding to universities ; that responsibility lies with the 16 states . 
the federal government,provide.01,term funding,to universities,Affirmative,One problem is that the German constitution forbids the federal government from providing long - term funding to universities ; that responsibility lies with the 16 states . 
the three science managers,call.03,for,,Affirmative,"In their appeal today , the three science managers called for a constitutional change to make long - term federal funding possible . "
the three science managers,make.02,funding possible,,Affirmative,"In their appeal today , the three science managers called for a constitutional change to make long - term federal funding possible . "
"Wilhelm Krull ,",say.01,investments are needed,,Affirmative,"Wilhelm Krull , secretary - general of the Volkswagen Foundation , a large private research funder in Germany , says that big investments are needed to update the infrastructure in German universities . "
he,say.01,money will be needed for educating,,Affirmative,"Many buildings are literally crumbling , he says , and more money will be needed for educating the rising number of students and for digitalization . "
Krull,say.01,just wo n't happen,,Affirmative,"If the states have to pay for all that , some of it just wo n't happen , Krull says . "
she,tell.01,is one of,ScienceInsider,Affirmative,"In a recent interview , she told ScienceInsider that changing the constitution is one of my major goals for this legislative period , but acknowledged it would be difficult to achieve because state politicians resent federal encroachment on their turf . "
state politicians,resent.01,federal encroachment on,,Affirmative,"In a recent interview , she told ScienceInsider that changing the constitution is one of my major goals for this legislative period , but acknowledged it would be difficult to achieve because state politicians resent federal encroachment on their turf . "
the coalition,promise.01,to,education and research,Affirmative,There is also disagreement about how the €6 billion for education and research that the coalition has promised to the states will be used . 
the states,want.01,more money,,Affirmative,"While the states want the money without any strings attached , federal politicians prefer to earmark some of it for universities . "
federal politicians,prefer.01,to earmark some of it,,Affirmative,"While the states want the money without any strings attached , federal politicians prefer to earmark some of it for universities . "
federal politicians,earmark.01,some of it,for universities,Affirmative,"While the states want the money without any strings attached , federal politicians prefer to earmark some of it for universities . "
the authors of,say.01,"should go to universities ,",,Affirmative,"Indeed , a substantial part of the money should go to universities , which have fallen behind in basic research , the authors of today 's appeal say . "
They,want.01,programs started under Schavan,,Affirmative,"They also want the programs started under Schavan , including the Excellence Initiative , to be continued in some form . "
She,have.03,a Ph.D. in,,Affirmative,"She has a Ph.D. in physical chemistry , but studied physics . "
She,study.01,physics,,Affirmative,"She has a Ph.D. in physical chemistry , but studied physics . "
