A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
owner Dave Panther,say.01,eatery likely will be closed,,Affirmative,Hamburg Inn No. 2 owner Dave Panther said the iconic Iowa City eatery likely will be closed at least a few weeks while damages caused by a Sunday morning fire are repaired . 
by,cause.01,damages caused by,,Affirmative,Hamburg Inn No. 2 owner Dave Panther said the iconic Iowa City eatery likely will be closed at least a few weeks while damages caused by a Sunday morning fire are repaired . 
The Iowa Fire Department,respond.01,to,,Affirmative,"The Iowa Fire Department responded to the restaurant , 214 N. Linn St. , at 1:11 a.m. Sunday . "
Crews,encounter.01,heavy smoke,,Affirmative,"Crews encountered heavy smoke in the first floor of the two - story structure , then put out a fire in the basement . "
Crews,put.05,a fire in,,Affirmative,"Crews encountered heavy smoke in the first floor of the two - story structure , then put out a fire in the basement . "
214 N. Linn St.,make.01,a name for itself,as,Affirmative,"In addition to serving pie shakes and breakfast all day , the restaurant has made a name for itself as a popular campaign stop for politicians . "
Hamburg Inn,play.02,host,,Affirmative,"Hamburg Inn has played host to presidents Ronald Reagan and Bill Clinton , then - Senator Barack Obama and many others seeking national political office . "
many others seeking,seek.01,national political office,,Affirmative,"Hamburg Inn has played host to presidents Ronald Reagan and Bill Clinton , then - Senator Barack Obama and many others seeking national political office . "
Marshal Brian Greer,say.01,it 's,,Affirmative,Fire Marshal Brian Greer said it 's too early to tell what caused the fire . 
Investigators,wrap.02,interviews on Monday,,Affirmative,Investigators were wrapping up interviews on Monday and hoped to determine a cause by midweek . 
Investigators,hope.01,to determine,,Affirmative,Investigators were wrapping up interviews on Monday and hoped to determine a cause by midweek . 
Investigators,determine.01,a cause by midweek,,Affirmative,Investigators were wrapping up interviews on Monday and hoped to determine a cause by midweek . 
Marshal Brian Greer,note.01,it 's not always possible,,Affirmative,Greer noted it 's not always possible to pinpoint what started a fire . 
We,find.01,the area of origin,,Affirmative,"We can always find the area of origin , but sometimes the cause eludes us ,  Greer said . "
a cause,elude.01,Investigators,,Affirmative,"We can always find the area of origin , but sometimes the cause eludes us ,  Greer said . "
 Greer,say.01,We can always find,,Affirmative,"We can always find the area of origin , but sometimes the cause eludes us ,  Greer said . "
Panther,say.01,blaze started near,,Affirmative,"Panther said the blaze started near the washer and dryer in the building 's basement , but he is n't sure either appliance caused the fire . "
either appliance,cause.01,the fire,,Affirmative,"Panther said the blaze started near the washer and dryer in the building 's basement , but he is n't sure either appliance caused the fire . "
 Panter,say.01,", that 's",,Affirmative,"Where that was located , that 's where the real heat was ,  Panter said , speculating that spontaneous combustion could be the culprit in the blaze . "
 Panter,speculate.01,combustion could be,,Affirmative,"Where that was located , that 's where the real heat was ,  Panter said , speculating that spontaneous combustion could be the culprit in the blaze . "
Panther,say.01,fire destroyed appliances in,,Affirmative,"Panther said the fire destroyed appliances in the basement , including the washer and dryer , water softener , hot - water heater and ice machine . "
the fire,destroy.01,appliances in,,Affirmative,"Panther said the fire destroyed appliances in the basement , including the washer and dryer , water softener , hot - water heater and ice machine . "
Beams,take.09,damage,,Affirmative,"Beams took on damage , as did the dining room floor . "
the fire,take.11,most of,,Affirmative,"The fire took out most of the plumbing and electrical wiring in the basement , as well as wiring running up to the dining area . "
Some smoke,reach.01,the dining room and,,Affirmative,"Some smoke reached the dining room and second floor apartments , Panther said . "
Panther,say.01,smoke reached,,Affirmative,"Some smoke reached the dining room and second floor apartments , Panther said . "
Panther,say.01,he 'll have,,Affirmative,"In addition to replacing the plumbing and electrical work and cleaning up anything that was smoked damaged , Panther said he 'll have to replace a portion of the dining room floor . "
he,replace.01,a portion of,,Affirmative,"In addition to replacing the plumbing and electrical work and cleaning up anything that was smoked damaged , Panther said he 'll have to replace a portion of the dining room floor . "
Panther,say.01,was,,Affirmative,The fire comes on the heels of what Panther said was the best week ever at the restaurant and one of the eatery 's best times of the year . 
A transformer,knock.03,power,to,Affirmative,"A transformer failed during the fire , knocking out power to neighboring businesses , including IC Ugly 's and Oasis Falafel , but Panther said power had been restored to those businesses . "
Panther,say.01,power had been restored to,,Affirmative,"A transformer failed during the fire , knocking out power to neighboring businesses , including IC Ugly 's and Oasis Falafel , but Panther said power had been restored to those businesses . "
Panther,say.01,he 'll take,,Affirmative,"Panther said he 'll take this opportunity to redo the wallpaper and update some of the memorabilia , such as replacing faded photos and switching from black - and - white pictures to color photos . "
he,take.01,this opportunity,,Affirmative,"Panther said he 'll take this opportunity to redo the wallpaper and update some of the memorabilia , such as replacing faded photos and switching from black - and - white pictures to color photos . "
he,update.01,some of,,Affirmative,"Panther said he 'll take this opportunity to redo the wallpaper and update some of the memorabilia , such as replacing faded photos and switching from black - and - white pictures to color photos . "
Firefighters,estimate.01,to be,,Affirmative,"Firefighters have estimated the cost of the fire to be approximately $ 30,000 . "
A fire in 1994,close.01,the business,,Affirmative,"A fire in 1994 closed the business for three months , Panther said . "
Panther,say.01,closed,,Affirmative,"A fire in 1994 closed the business for three months , Panther said . "
