A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
the admission season,round.01,the corner and,,Affirmative,"PATNA : With the admission season round the corner and new academic session knocking the door , A N College , one of the constituent colleges of Magadh University ( MU ) , is yet to come out of hangover of 2014 Lok Sabha election . "
new academic session knocking,knock.04,the door,,Affirmative,"PATNA : With the admission season round the corner and new academic session knocking the door , A N College , one of the constituent colleges of Magadh University ( MU ) , is yet to come out of hangover of 2014 Lok Sabha election . "
DM N Saravana Kumar,say.01,administration is aware of,,Affirmative,DM N Saravana Kumar said the district administration is aware of the fact that delay in the transportation of EVMs might hamper academic works in the college . 
delay in,hamper.01,academic works in,,Affirmative,DM N Saravana Kumar said the district administration is aware of the fact that delay in the transportation of EVMs might hamper academic works in the college . 
We,start.01,the transportation process of EVMs,,Affirmative,We have already started the transportation process of EVMs which is likely to be completed by Tuesday . 
The college administration,get.01,the building possession on Tuesday itself,,Affirmative,"The college administration will get back the building possession on Tuesday itself , the DM said and added the district administration will undertake repair of the college , if necessary . "
the DM,say.01,administration will get back,,Affirmative,"The college administration will get back the building possession on Tuesday itself , the DM said and added the district administration will undertake repair of the college , if necessary . "
the DM,add.01,administration will undertake repair of,,Affirmative,"The college administration will get back the building possession on Tuesday itself , the DM said and added the district administration will undertake repair of the college , if necessary . "
the district administration,undertake.01,repair of,,Affirmative,"The college administration will get back the building possession on Tuesday itself , the DM said and added the district administration will undertake repair of the college , if necessary . "
DM N Saravana Kumar,say.01,This will be done simultaneously with,,Affirmative,"This will be done simultaneously with the day - to - day activities of the college without hampering its functioning , he said . "
principal Lalan Singh,say.01,are scheduled,,Affirmative,"Talking about the upcoming academic session in the college , principal Lalan Singh said the examinations for the II and IV semesters of post graduate courses are scheduled to commence from May 22 . "
the principal,say.01,will be available at Rs180 each,,Affirmative,"The application form for admission will be available at Rs180 each , the principal said . "
Professor in charge of,say.01,she will be able,,Affirmative,Professor in charge of the college Laxmi Sinha said she will be able to provide accurate information only by the end of the month as the MU 's directives regarding the next academic sessions are yet to come . 
Laxmi Sinha,provide.01,accurate information,,Affirmative,Professor in charge of the college Laxmi Sinha said she will be able to provide accurate information only by the end of the month as the MU 's directives regarding the next academic sessions are yet to come . 
Laxmi Sinha,say.01,will cost Rs200,,Affirmative,"The application form for admission will cost Rs200 this year , she said . "
principal Baban Singh,say.01,session will commence from July and,,Affirmative,T P S College principal Baban Singh said the next session will commence from July and the admission seekers will have to cough up Rs120 for each application form . 
T P S College principal Baban Singh,say.01,admission will be taken on,,Affirmative,He said the admission will be taken on the basis of cut - off marks which will be announced by the college administration after the results of the qualifying examinations were out . 
by,announce.01,off marks,,Affirmative,He said the admission will be taken on the basis of cut - off marks which will be announced by the college administration after the results of the qualifying examinations were out . 
