A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
by,issue.01,a circular issued by,to,Affirmative,( MENAFN - Arab News ) The school summer vacation will start from 3/8 / 1435 h corresponding to june 1 according to a circular issued by the ministry of education to all schools . 
al - ghamdi of,say.01,schools can announce,,Affirmative,khaled al - ghamdi of the ministry said the schools can announce summer vacation for students from june 1 . 
the schools,announce.01,The school summer vacation,,Affirmative,khaled al - ghamdi of the ministry said the schools can announce summer vacation for students from june 1 . 
earlier the ministry,say.01,vacation will start from june 19,,Affirmative,earlier the ministry circular had said that the summer vacation will start from june 19 . 
schools,start.01,their final exams,,Affirmative,many international and saudi schools started their final exams on sunday especially for kindergarten so as to complete the current session by may end or first week of june . 
coronavirus,scare.02,mers,,Affirmative,school authorities came under tremendous pressure from parents and teachers to close the schools early because of mers coronavirus scare . 
the ministry of education,order.01,school authorities,to create,Affirmative,but the ministry did n't relent and ordered them to create a special room with equipment and doctors to meet the cov threat . 
school authorities,create.01,a special room with equipment and doctors,,Affirmative,but the ministry did n't relent and ordered them to create a special room with equipment and doctors to meet the cov threat . 
the schools,conduct.01,annual exams,,Affirmative,the schools are conducting annual exams according to their academic schedule for small children but some said that they started the exams for all the grades to finish it at once . 
some,say.01,that they started,,Affirmative,the schools are conducting annual exams according to their academic schedule for small children but some said that they started the exams for all the grades to finish it at once . 
some,start.01,annual exams,,Affirmative,the schools are conducting annual exams according to their academic schedule for small children but some said that they started the exams for all the grades to finish it at once . 
all the grades,finish.01,their academic schedule for small children,,Affirmative,the schools are conducting annual exams according to their academic schedule for small children but some said that they started the exams for all the grades to finish it at once . 
we,start.01,exams of kindergarten,,Affirmative,' we started exams of kindergarten ( kg ) and grades 1 to 3 according to our academic schedule and instruction of the ministry to finish them on time as now its examination time for all schools and many of the international schools started their exams for lower grades as well as higher grades today said sadia kalim principal of al hukma international schoo . 
many of,start.01,their final exams,,Affirmative,' we started exams of kindergarten ( kg ) and grades 1 to 3 according to our academic schedule and instruction of the ministry to finish them on time as now its examination time for all schools and many of the international schools started their exams for lower grades as well as higher grades today said sadia kalim principal of al hukma international schoo . 
sadia kalim principal of al,say.01,year will end in,,Affirmative,she said that their academic year will end in the first week of june as per their earlier plan . 
hera,talib.01,parent told,,Affirmative,hera talib a parent told arab news that wadi international school also started exams for all the grades on sunday . 
a parent,tell.01,arab news,,Affirmative,hera talib a parent told arab news that wadi international school also started exams for all the grades on sunday . 
wadi international school,start.01,exams of kindergarten -LRB- kg -RRB-,,Affirmative,hera talib a parent told arab news that wadi international school also started exams for all the grades on sunday . 
school authorities,take.01,all the exams,,Affirmative,for higher grades they used to start late but this year they are taking all the exams at once to be on the safe side and finish all together by june 3 . 
school authorities,finish.01,all,,Affirmative,for higher grades they used to start late but this year they are taking all the exams at once to be on the safe side and finish all together by june 3 . 
