A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Most people,hear.01,of,,Affirmative,Most people have heard of the Ronald McDonald houses around the country where people can stay free of charge while their child is hospitalized nearby . 
families,visit.01,a spouse or parent incarcerated at,,Affirmative,"Soon , if everything goes according to plan , there will be a facility where families can stay while they visit a spouse or parent incarcerated at the Tabor Correctional Institute in Tabor City . "
"Burnett Coleman , right",work.01,to place,,Affirmative,"Right now , it is just a big empty lot at the corner of Swamp Fox Highway and Willoughby Road in Tabor City , but Burnett Coleman is working feverishly to place a Matthew 25 Center on the property . "
"Burnett Coleman , right",place.01,Center,on,Affirmative,"Right now , it is just a big empty lot at the corner of Swamp Fox Highway and Willoughby Road in Tabor City , but Burnett Coleman is working feverishly to place a Matthew 25 Center on the property . "
by,own.01,property,,Affirmative,"According to information presented to Loris City Council recently , the Matthew 25 Center will be located on property previously owned by Burnett 's grandparents who donated two acres to the ministry . "
grandparents,donate.01,two acres,to,Affirmative,"According to information presented to Loris City Council recently , the Matthew 25 Center will be located on property previously owned by Burnett 's grandparents who donated two acres to the ministry . "
We,know.01,they would want,,Affirmative,"We knew they would want to be very involved in something like this if given the opportunity , Burnett said . "
Burnett 's grandparents who donated two acres to the ministry,want.01,to be,,Affirmative,"We knew they would want to be very involved in something like this if given the opportunity , Burnett said . "
"Burnett Coleman , right",say.01,We knew,,Affirmative,"We knew they would want to be very involved in something like this if given the opportunity , Burnett said . "
a quarter mile from,make.02,it very convenient for families visiting inmates at,,Affirmative,"The 4,000 square-foot center will be located a quarter mile from the Tabor City prison which will make it very convenient for families visiting inmates at that location . "
families visiting inmates at,visit.01,inmates,,Affirmative,"The 4,000 square-foot center will be located a quarter mile from the Tabor City prison which will make it very convenient for families visiting inmates at that location . "
"Burnett Coleman , right",say.01,center will also be used by those visiting inmates at facilities in,,Affirmative,"Burnett said the center will also be used by those visiting inmates at facilities in surrounding areas , such as the J. Reuben Long Detention Center in Conway . "
by those visiting inmates at facilities in,use.01,"The 4,000 square-foot center",,Affirmative,"Burnett said the center will also be used by those visiting inmates at facilities in surrounding areas , such as the J. Reuben Long Detention Center in Conway . "
those visiting inmates at facilities in,visit.01,inmates,,Affirmative,"Burnett said the center will also be used by those visiting inmates at facilities in surrounding areas , such as the J. Reuben Long Detention Center in Conway . "
Loris City Council,watch.01,a video,,Affirmative,Loris council watched a video that gave details about the Matthew 25 Center and its mission . 
a video,give.01,details about,,Affirmative,Loris council watched a video that gave details about the Matthew 25 Center and its mission . 
the narrator,say.01,is,,Affirmative,"The restoration of family bonds is our most powerful tool to change lives , the narrator said . "
by,tell.01,council,,Affirmative,"It 's important to keep the ties with the family , council was told by the video , because if they do n't , when they get out , statistics show they are more apt to become a repeat offender . "
statistics,show.01,they are,,Affirmative,"It 's important to keep the ties with the family , council was told by the video , because if they do n't , when they get out , statistics show they are more apt to become a repeat offender . "
"Jesse Hufton ,",say.01,center would have been,,Affirmative,"Jesse Hufton , a graduate of Southeastern Community College , said a Matthew 25 type center would have been a big benefit to his family when he was a child . "
The facility,provide.01,a place,,Affirmative,"The facility will provide a place for guests to sleep , a fully stocked kitchen , play areas for children , and places for prayer and counseling . "
Staff,assist.01,guests,in obtaining,Affirmative,Staff will assist guests in obtaining the required passes to visit the prison . 
Staff,obtain.01,the required passes,,Affirmative,Staff will assist guests in obtaining the required passes to visit the prison . 
1,keep.02,1,Clean,Affirmative,1 Keep it Clean . 
us,know.01,of,,Affirmative,Use the ' Report ' link on each comment to let us know of abusive posts . 
us,love.02,to hear,,Affirmative,"We 'd love to hear eyewitness accounts , the history behind an article . "
us,hear.01,"eyewitness accounts ,",,Affirmative,"We 'd love to hear eyewitness accounts , the history behind an article . "
us,know.01,what 's going on,,Affirmative,Let us know what 's going on ! 
us,know.01,what 's going on,,Affirmative,Let us know what 's going on ! 
