A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
An Arizona man,face.01,abuse charges,,Affirmative,An Arizona man is in jail and facing felony child abuse charges after he was seen in a surveillance video throwing his 23 - month - old daughter into a swimming pool as a means of punishment . 
a surveillance video throwing,throw.01,old daughter,into,Affirmative,An Arizona man is in jail and facing felony child abuse charges after he was seen in a surveillance video throwing his 23 - month - old daughter into a swimming pool as a means of punishment . 
the clip throwing,throw.01,his toddler daughter Mia,high into,Affirmative,Corey McCarthy of Phoenix can be seen in the clip throwing his toddler daughter Mia high into the air before she lands face - first in the pool and another woman retrieves her . 
another woman,retrieve.01,baby-sitting Mia,,Affirmative,Corey McCarthy of Phoenix can be seen in the clip throwing his toddler daughter Mia high into the air before she lands face - first in the pool and another woman retrieves her . 
I,guess.01,some of,,Affirmative,"This is pure speculation , but I 'm guessing some of McCarthy 's fellow inmates have also seen the clip because according to his family he was in the infirmary at the time of the news report after being beaten up while incarcerated - twice . "
brother D.J.,speak.01,in defense of,with KTVK,Affirmative,"Meanwhile , Corey McCarthy 's brother D.J. later spoke with KTVK in defense of his brother . "
God Corey,tell.01,he realizes,me,Affirmative,"Corey told me he realizes what he did , he did n't mean to do it to that extent , that he was trying to teach her water safety , but which I told him , ' In that video , Bro , that 's not water safety , you could have went about that a different way , D.J. says . "
God Corey,realize.01,what he did,,Affirmative,"Corey told me he realizes what he did , he did n't mean to do it to that extent , that he was trying to teach her water safety , but which I told him , ' In that video , Bro , that 's not water safety , you could have went about that a different way , D.J. says . "
God Corey,mean.01,to do it to,,Affirmative,"Corey told me he realizes what he did , he did n't mean to do it to that extent , that he was trying to teach her water safety , but which I told him , ' In that video , Bro , that 's not water safety , you could have went about that a different way , D.J. says . "
God Corey,do.02,Her defense,to,Affirmative,"Corey told me he realizes what he did , he did n't mean to do it to that extent , that he was trying to teach her water safety , but which I told him , ' In that video , Bro , that 's not water safety , you could have went about that a different way , D.J. says . "
God Corey,try.01,to teach,,Affirmative,"Corey told me he realizes what he did , he did n't mean to do it to that extent , that he was trying to teach her water safety , but which I told him , ' In that video , Bro , that 's not water safety , you could have went about that a different way , D.J. says . "
God Corey,teach.01,her water safety,,Affirmative,"Corey told me he realizes what he did , he did n't mean to do it to that extent , that he was trying to teach her water safety , but which I told him , ' In that video , Bro , that 's not water safety , you could have went about that a different way , D.J. says . "
D.J.,tell.01,", Bro , that 's not",him,Affirmative,"Corey told me he realizes what he did , he did n't mean to do it to that extent , that he was trying to teach her water safety , but which I told him , ' In that video , Bro , that 's not water safety , you could have went about that a different way , D.J. says . "
God Corey,know.01,what he did,,Affirmative,"He knows what he did , he knows he 's ashamed , it 's just hard seeing my little brother in jail , D.J. says . "
God Corey,know.01,he 's ashamed,,Affirmative,"He knows what he did , he knows he 's ashamed , it 's just hard seeing my little brother in jail , D.J. says . "
D.J.,say.01,He knows,,Affirmative,"He knows what he did , he knows he 's ashamed , it 's just hard seeing my little brother in jail , D.J. says . "
Kaitlyn,suggest.01,that it is Corey,,Affirmative,"Kaitlyn seems to suggest that it is Corey who is the deadbeat parent , telling KTVK that he was essentially just baby - sitting Mia at the time of the incident and that he has never really played a big role in her life . "
"the deadbeat parent , telling KTVK",tell.01,that he was essentially just baby - sitting Mia at,KTVK,Affirmative,"Kaitlyn seems to suggest that it is Corey who is the deadbeat parent , telling KTVK that he was essentially just baby - sitting Mia at the time of the incident and that he has never really played a big role in her life . "
the deadbeat parent,play.02,a big role,,Affirmative,"Kaitlyn seems to suggest that it is Corey who is the deadbeat parent , telling KTVK that he was essentially just baby - sitting Mia at the time of the incident and that he has never really played a big role in her life . "
God Corey,get.01,what he deserved,,Affirmative,"What happened was horrible and thank God Corey got exactly what he deserved , but Mia does n't have to relive that , Kaitlyn says . "
baby-sitting Mia,relive.01,that,,Affirmative,"What happened was horrible and thank God Corey got exactly what he deserved , but Mia does n't have to relive that , Kaitlyn says . "
Kaitlyn,say.01,happened was horrible and thank,,Affirmative,"What happened was horrible and thank God Corey got exactly what he deserved , but Mia does n't have to relive that , Kaitlyn says . "
I,doubt.01,she meant,,Affirmative,I doubt she meant to kill it . 
baby-sitting Mia,mean.01,to kill it,,Affirmative,I doubt she meant to kill it . 
baby-sitting Mia,kill.01,less than two,,Affirmative,I doubt she meant to kill it . 
your babies,throw.01,things,in water,Affirmative,"Babies throw things in water to see what happens , what sinks and what floats , how big a splash it makes . "
your babies,see.01,what happens,,Affirmative,"Babies throw things in water to see what happens , what sinks and what floats , how big a splash it makes . "
a failure on the parents ' fault,make.01,big a splash,,Affirmative,"Babies throw things in water to see what happens , what sinks and what floats , how big a splash it makes . "
I,agree.01,she should n't have been unsupervised with,,Affirmative,I totally agree she should n't have been unsupervised with the dog near the pool . 
the child and puppy,have.03,the parents of,,Affirmative,It 's obvious she does n't have the parents of the year . 
I,write.01,the first comment,,Affirmative,Just read this after I wrote the first comment . 
a baby,murder.01,a live creature,,Affirmative,She did n't murder a live creature . 
They,let.01,the baby by,,Affirmative,They should n't let the baby by the pool with the dog . 
you,have.03,zero understanding of,,Affirmative,"Or maybe you 've never been around a 2 year old or do you have zero understanding of their development , they are not capable of murdering anything , they do n't have the comprehension of life and death . "
They,have.03,the comprehension of life and death,,Affirmative,"Or maybe you 've never been around a 2 year old or do you have zero understanding of their development , they are not capable of murdering anything , they do n't have the comprehension of life and death . "
years olds,think.01,is actually talking to them,,Affirmative,"2 years olds still think Dora on TV is actually talking to them , so the idea of them being murderers that need to taught not to kill is ridiculous . "
murderers,need.01,to taught,,Affirmative,"2 years olds still think Dora on TV is actually talking to them , so the idea of them being murderers that need to taught not to kill is ridiculous . "
Dora on TV,drown.02,Dora on TV,,Affirmative,She just as easily could have drowned herself by falling in unattended . 
A friend of,drown.02,a kitten,,Affirmative,A friend of the my family accidentally drowned a kitten at the same age because she thought she was giving it a bath . 
A friend of the my family,think.01,she was giving it,,Affirmative,A friend of the my family accidentally drowned a kitten at the same age because she thought she was giving it a bath . 
A friend of the my family,give.01,a bath,it,Affirmative,A friend of the my family accidentally drowned a kitten at the same age because she thought she was giving it a bath . 
A friend of the my family,murder.01,anything,,Affirmative,"She did not murder anything , she was an unsurprised TODDLER which resulted in the death of the animal . "
the ADULTS,watch.01,A friend of the my family,,Affirmative,"Blame the ADULTS who should have been watching her , they are the ones that need a lesson . "
the ones,need.01,a lesson,,Affirmative,"Blame the ADULTS who should have been watching her , they are the ones that need a lesson . "
that comment,annoy.01,I,,Affirmative,Sorry that comment annoyed me so much . 
I,get.01,this idiot,into,Affirmative,It 's just reminded me of this idiot I got into an argument with recently who told me she would smack her 3 MONTH OLD babies hand and yell at her when she was squirming around while she tried to change her diaper . 
an argument with recently,tell.01,she would smack,me,Affirmative,It 's just reminded me of this idiot I got into an argument with recently who told me she would smack her 3 MONTH OLD babies hand and yell at her when she was squirming around while she tried to change her diaper . 
A friend of the my family,smack.01,her 3 MONTH OLD babies,,Affirmative,It 's just reminded me of this idiot I got into an argument with recently who told me she would smack her 3 MONTH OLD babies hand and yell at her when she was squirming around while she tried to change her diaper . 
A friend of the my family,try.01,to change,,Affirmative,It 's just reminded me of this idiot I got into an argument with recently who told me she would smack her 3 MONTH OLD babies hand and yell at her when she was squirming around while she tried to change her diaper . 
A friend of the my family,change.01,her diaper,,Affirmative,It 's just reminded me of this idiot I got into an argument with recently who told me she would smack her 3 MONTH OLD babies hand and yell at her when she was squirming around while she tried to change her diaper . 
A friend of the my family,need.01,to learn,,Affirmative,Her defense was well she needs to learn to not be naughty and listen to me when I say stop . 
A friend of the my family,learn.01,to not be naughty and listen to me,,Affirmative,Her defense was well she needs to learn to not be naughty and listen to me when I say stop . 
A friend of the my family,listen.01,to me,,Affirmative,Her defense was well she needs to learn to not be naughty and listen to me when I say stop . 
I,say.01,stop,,Affirmative,Her defense was well she needs to learn to not be naughty and listen to me when I say stop . 
Some people,have.03,kids,,Affirmative,Some people should n't have kids or be around them . 
I,wonder.01,upbringing must have been like,,Affirmative,I wonder what this parent 's upbringing must have been like for this to represent a logical train of thought for them . 
this,represent.01,a logical train of thought,,Affirmative,I wonder what this parent 's upbringing must have been like for this to represent a logical train of thought for them . 
my mother in law,tell.01,once she would pop,me,Affirmative,"Ugh , my mother in law told me once she would pop her boys on the mouth while she was breastfeeding , if they bit her . "
my mother in law,pop.04,her boys,,Affirmative,"Ugh , my mother in law told me once she would pop her boys on the mouth while she was breastfeeding , if they bit her . "
her boys,bite.01,my mother in law,,Affirmative,"Ugh , my mother in law told me once she would pop her boys on the mouth while she was breastfeeding , if they bit her . "
someone,want.01,to think of herself,,Affirmative,"For someone who wants to think of herself as world 's best mom and that her sons think she did a wonderful job as a mother , she 's a bit off the mark . "
someone,think.01,of herself,as,Affirmative,"For someone who wants to think of herself as world 's best mom and that her sons think she did a wonderful job as a mother , she 's a bit off the mark . "
her sons,think.01,she did,,Affirmative,"For someone who wants to think of herself as world 's best mom and that her sons think she did a wonderful job as a mother , she 's a bit off the mark . "
my mother in law,do.02,a wonderful job as,,Affirmative,"For someone who wants to think of herself as world 's best mom and that her sons think she did a wonderful job as a mother , she 's a bit off the mark . "
her sons,have.03,breast pumps,,Affirmative,And surely they had breast pumps in the late 70s / early 80s . 
