A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
The Anchorage Police Department,ask.02,for,,Affirmative,"Anchorage police search for missing 14 - year - old girl : The Anchorage Police Department is asking for the public 's help in locating Krystal Gabriella Toledo , 14 , who was last seen at West High School on Thursday . "
Krystal Gabriella Toledo,wear.01,"blue jeans ,",,Affirmative,"Toledo was last seen wearing blue jeans , a black shirt and shoes with a camouflage design . "
Krystal Gabriella Toledo,wear.01,a brown Hello Kitty backpack,,Affirmative,She may be wearing a brown Hello Kitty backpack . 
Anyone with information about,call.07,APD dispatch at  ( 907 ) 786-8900,,Affirmative,Anyone with information about her whereabouts is asked to call APD dispatch at  ( 907 ) 786-8900 . 
APD,dispatch.01,at  ( 907 ) 786-8900,,Affirmative,Anyone with information about her whereabouts is asked to call APD dispatch at  ( 907 ) 786-8900 . 
Troopers,make.02,Point heroin bust,,Affirmative,"Troopers make Anchor Point heroin bust :  Alaska State Troopers seized $ 19,000 worth of heroin and $ 2,500 from a man and a woman in Anchor Point Saturday afternoon , according to a trooper dispatch . "
 Alaska State Troopers,seize.01,"19,000 worth of heroin",,Affirmative,"Troopers make Anchor Point heroin bust :  Alaska State Troopers seized $ 19,000 worth of heroin and $ 2,500 from a man and a woman in Anchor Point Saturday afternoon , according to a trooper dispatch . "
Troopers,report.01,old Wade W,,Affirmative,Troopers report 24 - year - old Wade W . 
 Pelkey are,face.01,drug charges,,Affirmative," Pelkey are facing drug charges , and Thurmond is additionally charged with violating his probation on previous felony convictions . "
and Thurmond is,violate.01,his probation,,Affirmative," Pelkey are facing drug charges , and Thurmond is additionally charged with violating his probation on previous felony convictions . "
town after someone,tip.03,them,,Affirmative,"According to troopers , around 2:30 p.m. on Saturday , law enforcement arrived at a residence near mile 2.5 on North Fork Road in the Kenai Peninsula town after someone tipped them off that Thurmond was selling drugs . "
that Thurmond was selling drugs,sell.01,drugs,,Affirmative,"According to troopers , around 2:30 p.m. on Saturday , law enforcement arrived at a residence near mile 2.5 on North Fork Road in the Kenai Peninsula town after someone tipped them off that Thurmond was selling drugs . "
Troopers,say.01,they found Thurmond and Pelkey sitting inside,,Affirmative,"Troopers said they found Thurmond and Pelkey sitting inside a white truck , where investigators claim that the woman had purchased a large amount of heroin then began using it shortly before troopers arrived . "
investigators,claim that.01,woman had purchased,,Affirmative,"Troopers said they found Thurmond and Pelkey sitting inside a white truck , where investigators claim that the woman had purchased a large amount of heroin then began using it shortly before troopers arrived . "
the woman,purchase.01,a large amount of heroin,,Affirmative,"Troopers said they found Thurmond and Pelkey sitting inside a white truck , where investigators claim that the woman had purchased a large amount of heroin then began using it shortly before troopers arrived . "
a large amount of heroin,begin.01,using it,,Affirmative,"Troopers said they found Thurmond and Pelkey sitting inside a white truck , where investigators claim that the woman had purchased a large amount of heroin then began using it shortly before troopers arrived . "
Troopers,say.01,they found,,Affirmative,"Troopers said they found 33 grams of heroin , cash and drug paraphernalia . "
they,find.01,"33 grams of heroin , cash and",,Affirmative,"Troopers said they found 33 grams of heroin , cash and drug paraphernalia . "
responsible for,need.01,to sharpen,,Affirmative,"U.S. unfocused in Arctic , says GAO report : The U.S. Department of State and other government agencies responsible for Arctic issues need to sharpen their focus and tighten their procedures to prepare for U.S. chairmanship of the Arctic Council , says a new report released Monday by the General Accountability Office . "
responsible for,sharpen.01,their focus,,Affirmative,"U.S. unfocused in Arctic , says GAO report : The U.S. Department of State and other government agencies responsible for Arctic issues need to sharpen their focus and tighten their procedures to prepare for U.S. chairmanship of the Arctic Council , says a new report released Monday by the General Accountability Office . "
responsible for,tighten.01,their procedures,,Affirmative,"U.S. unfocused in Arctic , says GAO report : The U.S. Department of State and other government agencies responsible for Arctic issues need to sharpen their focus and tighten their procedures to prepare for U.S. chairmanship of the Arctic Council , says a new report released Monday by the General Accountability Office . "
a new report,released monday by.01,the General Accountability Office,,Affirmative,"U.S. unfocused in Arctic , says GAO report : The U.S. Department of State and other government agencies responsible for Arctic issues need to sharpen their focus and tighten their procedures to prepare for U.S. chairmanship of the Arctic Council , says a new report released Monday by the General Accountability Office . "
Lack of,set.02,priorities and,,Affirmative,"Lack of clear procedures to set priorities and track progress means that many worthy Arctic policy goals , though articulated , are not being accomplished , the GAO report said . "
the GAO report,say.01,means,,Affirmative,"Lack of clear procedures to set priorities and track progress means that many worthy Arctic policy goals , though articulated , are not being accomplished , the GAO report said . "
the GAO report,say.01,That is,,Affirmative,"That is the case at the Arctic Council as well , the GAO report said . "
Department officials interviewed for,say.01,council has produced,,Affirmative,"State Department officials interviewed for the report said the council has produced valuable work , but the recommendations have not historically produced actions leading to measurable results in addressing Arctic issues , the report said . "
