A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Hundreds more,flee.01,to Cambodia,,Affirmative,Hundreds more have fled to Cambodia and many are missing . 
by aircraft,evacuate.01,Another 16,,Affirmative,Another 16 critically injured were evacuated by aircraft . 
serious such protests in Vietnam,hit.01,mainland companies,,Affirmative,"This exodus has followed almost a week of rioting and anti-Chinese demonstrations throughout the country - the most serious such protests in Vietnam for many years , which have also hit Taiwanese as well as mainland companies . "
by,trigger.01,rioting and anti-Chinese demonstrations throughout the country,,Affirmative,"The demonstrations were triggered by an abrupt Chinese move of a giant deep sea oil rig close to the fiercely contested Paracel islands , a move that the United States called provocative . "
the United States,call.01,a move,provocative,Affirmative,"The demonstrations were triggered by an abrupt Chinese move of a giant deep sea oil rig close to the fiercely contested Paracel islands , a move that the United States called provocative . "
by Vietnamese,remember.01,"That move , at",,Affirmative,"That move , at a time of national weakness , is still remembered forty years on by Vietnamese . "
the Vietnamese,reveal.01,the number of Chinese,,Affirmative,"For its part , Vietnam has still not revealed the number of Chinese killed in recent incidents , but it is believed to be as many as twenty . "
Beijing and Hanoi,fight.01,war,,Affirmative,"As recently as 1979 , Beijing and Hanoi fought a brief but bitter war following Vietnam 's toppling of the pro-Chinese Khmer Rouge administration in Cambodia . "
that,bring.01,the past few years that resentment has been fed by China 's growing assertiveness of its territorial claims in the South China Sea,into dispute,Affirmative,"However , in the past few years that resentment has been fed by China 's growing assertiveness of its territorial claims in the South China Sea , claims that have brought it into dispute not only with Vietnam , but also with the Philippines , Brunei and Malaysia - all of whom have contested claims with China . "
Brunei and,contest.01,claims with China,,Affirmative,"However , in the past few years that resentment has been fed by China 's growing assertiveness of its territorial claims in the South China Sea , claims that have brought it into dispute not only with Vietnam , but also with the Philippines , Brunei and Malaysia - all of whom have contested claims with China . "
that resentment,assume.02,a dangerous popular element,,Affirmative,"Now , that resentment has assumed a dangerous popular element which will have a resonance throughout the region . "
a dangerous popular element,have.03,a resonance,,Affirmative,"Now , that resentment has assumed a dangerous popular element which will have a resonance throughout the region . "
by days of rioting in Jakarta,accompany.01,the downfall of,,Affirmative,"After all , back in 1998 , the downfall of the unpopular Suharto government in Indonesia was accompanied by days of rioting in Jakarta that claimed the lives of up to 1,000 ethnic Chinese . "
rioting in Jakarta,claim.01,the lives of,,Affirmative,"After all , back in 1998 , the downfall of the unpopular Suharto government in Indonesia was accompanied by days of rioting in Jakarta that claimed the lives of up to 1,000 ethnic Chinese . "
other ASEAN countries,conflict.01,territorial claims with China,,Affirmative,China 's behavior is being closely watched in other ASEAN countries that have conflicting territorial claims with China . 
Many ASEAN leaders,see.01,a disturbing Chinese pattern of behavior,,Affirmative,"Many ASEAN leaders are privately , if not publicly , concerned , not least because they see a disturbing Chinese pattern of behavior . "
by,reinforce.01,This,,Affirmative,"This has been reinforced by Chinese action in reinforcing its presence at Johnson South Reef in the Spratly islands , also claimed by the Philippines , reclaiming land with the apparent intention of building an airstrip on the island . "
by,claim.01,"the Spratly islands ,",,Affirmative,"This has been reinforced by Chinese action in reinforcing its presence at Johnson South Reef in the Spratly islands , also claimed by the Philippines , reclaiming land with the apparent intention of building an airstrip on the island . "
"the Spratly islands ,",reclaim.01,land,with,Affirmative,"This has been reinforced by Chinese action in reinforcing its presence at Johnson South Reef in the Spratly islands , also claimed by the Philippines , reclaiming land with the apparent intention of building an airstrip on the island . "
some ASEAN observers,see.01,it,as,Affirmative,Indeed some ASEAN observers have seen it as deliberate snub to the U.S. president . 
the dispute between Vietnam and China,dominate.01,discussions,,Affirmative,"Regardless , at the summit of ASEAN leaders in Myanmar earlier this month , the dispute between Vietnam and China dominated discussions . "
ASEAN,hold.04,its summit,,Affirmative,"Back in 2012 , when ASEAN held its summit in Phnom Penh , member nations failed to reach consensus on China 's growing maritime role , and China was widely blamed for exerting intense political pressure on Cambodia to ensure that the maritime territorial disputes were not mentioned in a final group statement . "
member nations,reach.01,consensus on,,Affirmative,"Back in 2012 , when ASEAN held its summit in Phnom Penh , member nations failed to reach consensus on China 's growing maritime role , and China was widely blamed for exerting intense political pressure on Cambodia to ensure that the maritime territorial disputes were not mentioned in a final group statement . "
China,exert.01,intense political pressure,,Affirmative,"Back in 2012 , when ASEAN held its summit in Phnom Penh , member nations failed to reach consensus on China 's growing maritime role , and China was widely blamed for exerting intense political pressure on Cambodia to ensure that the maritime territorial disputes were not mentioned in a final group statement . "
the group,issue.01,a statement called for,,Affirmative,"Fast forward to this year 's summit , though , and even China 's staunchest ally in ASEAN started to fall into line as the group issued a statement called for all parties in the maritime disputes to exercise restraint . "
he,buy.01,a wimp,,Affirmative,Just cuz he does nt buy into all the warmongering hes a wimp ?? 
to walk away from,take.10,a bigger man,,Affirmative,Takes a bigger man to walk away from a fight then to engage in one that has no point ! 
one,have.03,no point,,Affirmative,Takes a bigger man to walk away from a fight then to engage in one that has no point ! 
evil America,invade.01,sixty countries,,Affirmative,America has invaded sixty countries since world war 2 . 
evil America,overthrow.01,democratic government,,Affirmative,In 1953 America overthrow Iran 's democratic government Mohammad Mosaddegh and installed a brutal dictator Shah . 
evil America,instal.01,a brutal dictator Shah,,Affirmative,In 1953 America overthrow Iran 's democratic government Mohammad Mosaddegh and installed a brutal dictator Shah . 
Shah of Iran,establish.01,secret police,,Affirmative,America helped Shah of Iran to establish secret police and killed thousands of Iranian people . 
America,kill.01,thousands of,,Affirmative,America helped Shah of Iran to establish secret police and killed thousands of Iranian people . 
evil America,support.01,Suddam Hossain,,Affirmative,During Iran - Iraq war evil America supported Suddam Hossain and killed millions of Iranian people . 
evil America,kill.01,millions of,,Affirmative,During Iran - Iraq war evil America supported Suddam Hossain and killed millions of Iranian people . 
the only country,shoot.05,civilian air plane,,Affirmative,"In 1989 , America , is the only country ever , shot down Iran 's civilian air plane , killing 290 people . "
the only country,kill.01,290 people,,Affirmative,"In 1989 , America , is the only country ever , shot down Iran 's civilian air plane , killing 290 people . "
evil America,invade.01,Iraq,,Affirmative,"In 2003 , America invaded Iraq and killed 1,000,000+ innocent Iraqi people and 4,000,000+ Iraqi people were displaced . "
evil America,kill.01,"1,000,000+ innocent Iraqi people",,Affirmative,"In 2003 , America invaded Iraq and killed 1,000,000+ innocent Iraqi people and 4,000,000+ Iraqi people were displaced . "
you,feel.01,quite at home and safe,,Affirmative,"Go to Vietnam , Thailand , China or other asian countries where you will feel quite at home and safe . "
We,want.01,you,,Affirmative,We do n't want you here . 
they,take.LV,of you,,Affirmative,See how better they take care of you in those countries as a foreigner . 
He,wear.01,any hat,,Affirmative,"He can wear any hat he wants , but when he opens his mounth , noodles are everywhere . "
