A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Hundreds of,leave.01,Vietnam,,Affirmative,"VUNG ANG , Vietnam -- Hundreds of Chinese workers left Vietnam on Monday on a ship chartered by their government after Beijing 's deployment of a large oil rig in a disputed patch of the South China Sea triggered deadly rioting last week . "
by,charter.01,a ship chartered by,,Affirmative,"VUNG ANG , Vietnam -- Hundreds of Chinese workers left Vietnam on Monday on a ship chartered by their government after Beijing 's deployment of a large oil rig in a disputed patch of the South China Sea triggered deadly rioting last week . "
"VUNG ANG , Vietnam --",trigger.01,deadly rioting,,Affirmative,"VUNG ANG , Vietnam -- Hundreds of Chinese workers left Vietnam on Monday on a ship chartered by their government after Beijing 's deployment of a large oil rig in a disputed patch of the South China Sea triggered deadly rioting last week . "
the facility,see.01,workers getting on board,,Affirmative,"One departed after a few hours , according to an Associated Press reporter outside the facility who saw the workers getting on board . "
by,overrun.01,Taiwanese steel mill,,Affirmative,"Vung Ang port is part of a large , under - construction Taiwanese steel mill complex 217 miles south of Hanoi that was overrun by an anti-China mob on Wednesday and Thursday . "
"the attack ,",leave.01,parts of,,Affirmative,"Two Chinese workers were killed and 140 injured in the attack , which also left parts of the facility on fire . "
Linh,say.01,workers were employed constructing,,Affirmative,"Linh said around 3,000 Chinese workers were employed constructing the complex . "
"3,000 Chinese workers",construct.01,"a large , under-construction Taiwanese steel mill complex 217 miles south of Hanoi",,Affirmative,"Linh said around 3,000 Chinese workers were employed constructing the complex . "
Beijing 's,deploy.01,a large oil rig in a disputed patch of the South China Sea,,Affirmative,"Soon after Beijing deployed the rig on May 1 , Hanoi sent ships to confront it . "
Hanoi,send.02,"Two ships with a capacity of 1,000 passengers",to confront it,Affirmative,"Soon after Beijing deployed the rig on May 1 , Hanoi sent ships to confront it . "
"Two ships with a capacity of 1,000 passengers",confront.01,Beijing 's,,Affirmative,"Soon after Beijing deployed the rig on May 1 , Hanoi sent ships to confront it . "
Chinese ships,protect.01,a large oil rig in a disputed patch of the South China Sea,,Affirmative,"They are now locked in a standoff with Chinese ships protecting the rig , raising fears of possible conflict . "
Chinese ships,raise.01,fears of,,Affirmative,"They are now locked in a standoff with Chinese ships protecting the rig , raising fears of possible conflict . "
Vietnam -- Hundreds of Chinese workers,try.01,to rally,,Affirmative,Vietnam has been trying to rally international support for its stance . 
Vietnam -- Hundreds of Chinese workers,rally.02,international support for,,Affirmative,Vietnam has been trying to rally international support for its stance . 
The United States,label.01,move,as provocative,Affirmative,The United States has labelled China 's move as provocative . 
Chinese people,leave.01,the country 's,with,Affirmative,"There has been no violence or protests since last Thursday , and Chinese people have been able to leave the country independently with no impediments since then . "
"Jonathan London ,",note.01,that countries are obligated,,Affirmative,"While noting that countries are obligated to help their citizens , Jonathan London , a Vietnam expert at Hong Kong 's City University , said sending ships broadcasts to the world a sense that China is a victim , creates an image of a destabilized Vietnam ( and ) sends ominous signals and veiled threats of punitive action . "
countries,help.01,their citizens,,Affirmative,"While noting that countries are obligated to help their citizens , Jonathan London , a Vietnam expert at Hong Kong 's City University , said sending ships broadcasts to the world a sense that China is a victim , creates an image of a destabilized Vietnam ( and ) sends ominous signals and veiled threats of punitive action . "
"Jonathan London ,",say.01,sending,,Affirmative,"While noting that countries are obligated to help their citizens , Jonathan London , a Vietnam expert at Hong Kong 's City University , said sending ships broadcasts to the world a sense that China is a victim , creates an image of a destabilized Vietnam ( and ) sends ominous signals and veiled threats of punitive action . "
"Jonathan London ,",send.01,ships broadcasts,to,Affirmative,"While noting that countries are obligated to help their citizens , Jonathan London , a Vietnam expert at Hong Kong 's City University , said sending ships broadcasts to the world a sense that China is a victim , creates an image of a destabilized Vietnam ( and ) sends ominous signals and veiled threats of punitive action . "
those hoping for de-escalation and,hope.01,for de-escalation and,,Affirmative,"This maneuver might be perceived as indicating that ( Chinese President Xi Jinping ) is more interested in deepening rather than alleviating the prevailing sense of crisis which , if true , does not bode well for those hoping for de-escalation and newly - imaginative attempts at conflict resolution , he wrote in an email . "
Jonathan London,write.01,maneuver might be perceived as indicating,,Affirmative,"This maneuver might be perceived as indicating that ( Chinese President Xi Jinping ) is more interested in deepening rather than alleviating the prevailing sense of crisis which , if true , does not bode well for those hoping for de-escalation and newly - imaginative attempts at conflict resolution , he wrote in an email . "
"government , furious at",allow.01,street protests,,Affirmative,"Vietnam 's government , furious at China 's positioning of the rig , initially allowed street protests , a rarity in the authoritarian country . "
they,crack.02,the rioting,,Affirmative,"But since the rioting they have cracked down , aware that the violence threatened the country 's reputation as a safe and cheap destination for foreign manufacturers to establish . "
no violence,threaten.01,reputation as,,Affirmative,"But since the rioting they have cracked down , aware that the violence threatened the country 's reputation as a safe and cheap destination for foreign manufacturers to establish . "
