A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
by,know.01,"Clemens ,",,Affirmative,"Clemens , more commonly known by his fictional code name , Mark Twain , used the word *igger in a passage where he describes the Washoe Tribe as eaters of grasshopper soup ! "
"Clemens ,",use.01,the word *igger,,Affirmative,"Clemens , more commonly known by his fictional code name , Mark Twain , used the word *igger in a passage where he describes the Washoe Tribe as eaters of grasshopper soup ! "
"Samuel Clemens - an old , dead , white , racist scribbler of trash novels -",describe.01,the Washoe Tribe,as eaters of,Affirmative,"Clemens , more commonly known by his fictional code name , Mark Twain , used the word *igger in a passage where he describes the Washoe Tribe as eaters of grasshopper soup ! "
"Samuel Clemens - an old , dead , white , racist scribbler of trash novels -",insult.01,another local tribe,,Affirmative,"Adding to his racist rant , Clemens insults another local tribe by spelling their name with a mocking hyphen - Pi - utes . "
Culturally sensitive comrades,avoid.01,reading,,Affirmative,Warning : Culturally sensitive comrades should avoid reading the following story reported in UPI earlier today . 
Culturally sensitive comrades,read.01,the following story reported in UPI,,Affirmative,Warning : Culturally sensitive comrades should avoid reading the following story reported in UPI earlier today . 
the Washoe Tribe,complain.01,author was prejudiced against,,Affirmative,"A cove in Lake Tahoe will not be named for American writer Mark Twain , after the Washoe Tribe complained the caucasian author was prejudiced against Native Americans . "
"Samuel Clemens - an old , dead , white , racist scribbler of trash novels -",have.03,racist views on,,Affirmative,"Samuel Clemens had racist views on the native people of this country and has captured those views in his literature , wrote Darrel Cruz , head of the Washoe Tribe cultural resource department , in a letter to the Nevada State Board on Geographic Affairs . "
"Samuel Clemens - an old , dead , white , racist scribbler of trash novels -",capture.01,those views in,,Affirmative,"Samuel Clemens had racist views on the native people of this country and has captured those views in his literature , wrote Darrel Cruz , head of the Washoe Tribe cultural resource department , in a letter to the Nevada State Board on Geographic Affairs . "
"Darrel Cruz , head of",write.01,Clemens had,,Affirmative,"Samuel Clemens had racist views on the native people of this country and has captured those views in his literature , wrote Darrel Cruz , head of the Washoe Tribe cultural resource department , in a letter to the Nevada State Board on Geographic Affairs . "
Culturally sensitive comrades,support.01,the notion of giving,,Affirmative,"Therefore , we can not support the notion of giving a place name in Lake Tahoe to Samuel Clemens . "
"Twain ,",object.01,to naming,,Affirmative,"Twain , whose real name was Samuel Clemens , objected to naming the lake Tahoe , which comes from the Washoe word for lake . "
the native people of this country,say.01,that Tahoe means ',,Affirmative,"People say that Tahoe means ' Silver Lake ' -- ' Limpid Water ' -- ' Falling Leaf , '' Twain is credited as saying . "
"`` Tahoe , '' which comes from the Washoe word for lake",mean.01,Limpid Water,,Affirmative,"People say that Tahoe means ' Silver Lake ' -- ' Limpid Water ' -- ' Falling Leaf , '' Twain is credited as saying . "
"`` Tahoe , '' which comes from the Washoe word for lake",mean.01,"grasshopper soup ,",,Affirmative,"It means grasshopper soup , the favorite dish of the digger tribe -- and of the Pi - utes as well . "
"member Robert Stewart ,",introduce.02,the plan,,Affirmative,"Board member Robert Stewart , who first introduced the plan to name the cove for Mark Twain , fully supports tabling his initial efforts . "
