A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
JOHNSTOWN -,emerge.01,as,,Affirmative,JOHNSTOWN - The northern long - eared bat has emerged as a factor in Fulton County 's study to build a connector highway from Fultonville to Johnstown . 
Taxpayers,wonder.01,why it takes,,Affirmative,"Taxpayers wonder why it takes so long to complete public projects , said Fulton County Planning Director James Mraz . "
to complete,take.10,so long,,Affirmative,"Taxpayers wonder why it takes so long to complete public projects , said Fulton County Planning Director James Mraz . "
Director James Mraz,say.01,Taxpayers wonder,,Affirmative,"Taxpayers wonder why it takes so long to complete public projects , said Fulton County Planning Director James Mraz . "
the project,affect.01,eared bat habitat,,Affirmative,"The highway study will have to include a review of whether the project could affect a northern long - eared bat habitat , Mraz said . "
Fulton County Planning Director James Mraz,say.01,study will have,,Affirmative,"The highway study will have to include a review of whether the project could affect a northern long - eared bat habitat , Mraz said . "
The U.S. Fish &,designate.01,eared bat,as,Affirmative,The U.S. Fish & Wildlife Service in October designated the northern long - eared bat as a potential endangered species . 
projects,study.01,the possible habitats,,Affirmative,"As a result , projects such as a new highway have to spend money to study the possible habitats , Mraz said . "
Fulton County Planning Director James Mraz,say.01,have,,Affirmative,"As a result , projects such as a new highway have to spend money to study the possible habitats , Mraz said . "
we,deal.01,with,,Affirmative,"It 's simply another regulation issue we 'll have to deal with , Mraz said . "
Fulton County Planning Director James Mraz,say.01,It 's simply,,Affirmative,"It 's simply another regulation issue we 'll have to deal with , Mraz said . "
Fulton County 's,study.01,a possible state Thruway connector,,Affirmative,The county is studying a possible state Thruway connector highway heading north from Montgomery County . 
highway heading north from,head.02,north from,,Affirmative,The county is studying a possible state Thruway connector highway heading north from Montgomery County . 
County officials,say.01,highway could spur,,Affirmative,County officials say the highway could spur economic development . 
The possible 3.5-mile highway for trucks and other vehicles,spur.01,economic development,,Affirmative,County officials say the highway could spur economic development . 
County supervisors in February,authorize.01,a contract with,,Affirmative,Fulton County supervisors in February authorized a contract with M.J. Engineering and Land Surveying of Clifton Park to conduct the highway study . 
The cost,exceed.01,"$ 492,500",,Affirmative,"The cost is not to exceed $ 492,500 . "
