A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Two women,face.01,charges of,,Affirmative,Two women are facing charges of child endangerment after allegedly leaving children in a motel room . 
Two women,leave.01,their children,,Affirmative,Two women are facing charges of child endangerment after allegedly leaving children in a motel room . 
a hotel resident woke up to,find.01,old girl,,Affirmative,Court records say at about 1:30 a.m. a hotel resident woke up to a knock on her door and found an unsupervised 2 - year - old girl who was crying and shivering . 
The woman,call.01,the front desk,,Affirmative,The woman called the front desk and placed the child in a warm room while waiting for the parents to return . 
The woman,place.01,the child,in,Affirmative,The woman called the front desk and placed the child in a warm room while waiting for the parents to return . 
Investigators,say.01,women made it back to,,Affirmative,Investigators say 40 minutes later two women made it back to the Capital Inn and were arrested . 
Two women,make.02,40 minutes,,Affirmative,Investigators say 40 minutes later two women made it back to the Capital Inn and were arrested . 
Two women,tell.01,they left,authorities,Affirmative,The women told authorities they left their children unsupervised to find money to pay for the room and got lost on the way back . 
Two women,leave.01,their children,,Affirmative,The women told authorities they left their children unsupervised to find money to pay for the room and got lost on the way back . 
"Tierra Monique Pierce , 28 ,",endanger.01,a child with intent,,Affirmative,"Tierra Monique Pierce , 28 , has been charged with abandon / endangering a child with intent to return . "
everybody,know.01,your name,,Affirmative,Are you ready to go back to a place where everybody knows your name ? 
by,supply.01,No email address,,Affirmative,No email address was supplied by . 
you,have.03,subscription offers sent,,Affirmative,Please confirm or modify the email address to which you will have subscription offers sent . 
