A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
many women,shell.03,"the roughly $ 5,000",,Affirmative,"But many women are not willing to shell out the roughly $ 5,000 it costs for the procedure , and some are doing it the cheap way - illegally . "
some,do.02,a 16 percent increase from 2012,,Affirmative,"But many women are not willing to shell out the roughly $ 5,000 it costs for the procedure , and some are doing it the cheap way - illegally . "
Experts,say.01,", are making",,Affirmative,"Experts say celebrities like Jennifer Lopez , Kim Kardashian and Beyonce , are making women covet the curvy shape . "
celebrities like,make.02,women covet,,Affirmative,"Experts say celebrities like Jennifer Lopez , Kim Kardashian and Beyonce , are making women covet the curvy shape . "
many women,covet.01,the curvy shape,,Affirmative,"Experts say celebrities like Jennifer Lopez , Kim Kardashian and Beyonce , are making women covet the curvy shape . "
surgeon Dr. Trey Sands,see.01,a spike in,,Affirmative,"In Metairie , plastic surgeon Dr. Trey Sands has seen a spike in the number of women who want to be more plump in the rump . "
women,want.01,to be,,Affirmative,"In Metairie , plastic surgeon Dr. Trey Sands has seen a spike in the number of women who want to be more plump in the rump . "
Experts,see.01,an upswing,,Affirmative,We 've definitely seen an upswing in patients scheduling for that type of consultation . 
Experts,see.01,10 patients,,Affirmative,"  In the last months we have seen seven to 10 patients that have called for consultations , said Sands . "
10 patients,call.03,for consultations,,Affirmative,"  In the last months we have seen seven to 10 patients that have called for consultations , said Sands . "
plastic surgeon Dr. Trey Sands,say.01,we have seen,,Affirmative,"  In the last months we have seen seven to 10 patients that have called for consultations , said Sands . "
  She,flaunt.01,her voluptuous behind,,Affirmative,"  She now flaunts her voluptuous behind , but  she was n't always proud of her bottom . "
Thirty-one-year-old Tiffany Barbarin,have.03,a slender frame,,Affirmative,  She has a slender frame and was always pretty flat . 
Thirty-one-year-old Tiffany Barbarin,have.03,children,,Affirmative,"I was insecure and I had children and I was n't happy , said Barbarin . "
Thirty-one-year-old Tiffany Barbarin,say.01,I was insecure and,,Affirmative,"I was insecure and I had children and I was n't happy , said Barbarin . "
her friend,introduce.01,Thirty-one-year-old Tiffany Barbarin,to,Affirmative,"Until one day , her friend introduced her to a transgender woman offering butt injections in Baton Rouge . "
her friend,arrange.01,to meet up at,,Affirmative,"Though it was risky , she arranged to meet up at a four star - hotel . "
her friend,want.01,to make sure,,Affirmative,  She wanted to make sure the person knew what they were doing so started asking a lot of questions . 
her friend,make.02,sure,,Affirmative,  She wanted to make sure the person knew what they were doing so started asking a lot of questions . 
her friend,ask.01,a lot of questions,,Affirmative,  She wanted to make sure the person knew what they were doing so started asking a lot of questions . 
you,do.02,a shoddy motel,,Affirmative,"I 'm looking like , how many times have you done this , can I see your butt ? "
Thirty-one-year-old Tiffany Barbarin,see.01,your butt,,Affirmative,"I 'm looking like , how many times have you done this , can I see your butt ? "
the person,have.03,a shoddy motel,,Affirmative,"  Because he also had it and I was like wow it looks real , can I touch it ? "
Thirty-one-year-old Tiffany Barbarin,be.04,wow it looks real,,Affirmative,"  Because he also had it and I was like wow it looks real , can I touch it ? "
a shoddy motel,look.02,real,,Affirmative,"  Because he also had it and I was like wow it looks real , can I touch it ? "
Thirty-one-year-old Tiffany Barbarin,touch.01,a shoddy motel,,Affirmative,"  Because he also had it and I was like wow it looks real , can I touch it ? "
Thirty-one-year-old Tiffany Barbarin,want.01,to make sure,,Affirmative,"I want to make sure , said Barbarin . "
Thirty-one-year-old Tiffany Barbarin,make.02,sure,,Affirmative,"I want to make sure , said Barbarin . "
Thirty-one-year-old Tiffany Barbarin,say.01,I want,,Affirmative,"I want to make sure , said Barbarin . "
The needles,look.02,sterile,,Affirmative,"The needles looked sterile and at least it was n't a shoddy motel so Barbarin let her guard down , set better judgment aside and agreed to let the unlicensed person poke her 20 times and inject hydrogel into her bottom . "
Thirty-one-year-old Tiffany Barbarin,let.01,guard down,,Affirmative,"The needles looked sterile and at least it was n't a shoddy motel so Barbarin let her guard down , set better judgment aside and agreed to let the unlicensed person poke her 20 times and inject hydrogel into her bottom . "
Thirty-one-year-old Tiffany Barbarin,set.02,better judgment,aside,Affirmative,"The needles looked sterile and at least it was n't a shoddy motel so Barbarin let her guard down , set better judgment aside and agreed to let the unlicensed person poke her 20 times and inject hydrogel into her bottom . "
the unlicensed person,poke.01,her 20 times,,Affirmative,"The needles looked sterile and at least it was n't a shoddy motel so Barbarin let her guard down , set better judgment aside and agreed to let the unlicensed person poke her 20 times and inject hydrogel into her bottom . "
the unlicensed person,inject.01,hydrogel,into,Affirmative,"The needles looked sterile and at least it was n't a shoddy motel so Barbarin let her guard down , set better judgment aside and agreed to let the unlicensed person poke her 20 times and inject hydrogel into her bottom . "
FDA,approve.01,for,,Affirmative,"Hydrogel is not FDA approved for backside enhancement in the U.S. , but Barbarin was desperate for a change , so she held her breath , and watched as the needles went in , and gasped as her derierre inflated right before her eyes . "
Thirty-one-year-old Tiffany Barbarin,hold.01,her breath,,Affirmative,"Hydrogel is not FDA approved for backside enhancement in the U.S. , but Barbarin was desperate for a change , so she held her breath , and watched as the needles went in , and gasped as her derierre inflated right before her eyes . "
The needles,gasp.01,as,,Affirmative,"Hydrogel is not FDA approved for backside enhancement in the U.S. , but Barbarin was desperate for a change , so she held her breath , and watched as the needles went in , and gasped as her derierre inflated right before her eyes . "
Thirty-one-year-old Tiffany Barbarin,believe.01,this,,Affirmative,"Instantly it was like , I watched , I looked back and I was like , I ca n't believe this and when I got up , I felt like I had two heavy super sized water balloons , and I was like OMG I did n't have anything , this is really me ? "
Thirty-one-year-old Tiffany Barbarin,feel.02,like I had,,Affirmative,"Instantly it was like , I watched , I looked back and I was like , I ca n't believe this and when I got up , I felt like I had two heavy super sized water balloons , and I was like OMG I did n't have anything , this is really me ? "
Thirty-one-year-old Tiffany Barbarin,have.03,sized water balloons,,Affirmative,"Instantly it was like , I watched , I looked back and I was like , I ca n't believe this and when I got up , I felt like I had two heavy super sized water balloons , and I was like OMG I did n't have anything , this is really me ? "
Thirty-one-year-old Tiffany Barbarin,be.04,OMG I did n't have anything,,Affirmative,"Instantly it was like , I watched , I looked back and I was like , I ca n't believe this and when I got up , I felt like I had two heavy super sized water balloons , and I was like OMG I did n't have anything , this is really me ? "
Thirty-one-year-old Tiffany Barbarin,have.03,anything,,Affirmative,"Instantly it was like , I watched , I looked back and I was like , I ca n't believe this and when I got up , I felt like I had two heavy super sized water balloons , and I was like OMG I did n't have anything , this is really me ? "
FDA approved for backside enhancement in the U.S.,feel.01,like,,Affirmative,"It almost felt honestly like an IV going in my butt , said Barbarin . "
Thirty-one-year-old Tiffany Barbarin,say.01,It almost felt honestly like,,Affirmative,"It almost felt honestly like an IV going in my butt , said Barbarin . "
Thirty-one-year-old Tiffany Barbarin,admit.01,it was,,Affirmative,"  She could n't sit for a few weeks , and admits it was dangerous possibly even a risk to her life . "
you,know.01,who 's,,Affirmative,"I could have died in a hotel you know who 's to say , she said . "
Thirty-one-year-old Tiffany Barbarin,say.01,I could have died in,,Affirmative,"I could have died in a hotel you know who 's to say , she said . "
Additional horror stories,detail.01,"how women have lost limbs ,",,Affirmative,"  Additional horror stories detail how women have lost limbs , kidney function , or suffered other serious complications . "
many women,lose.03,limbs,,Affirmative,"  Additional horror stories detail how women have lost limbs , kidney function , or suffered other serious complications . "
many women,suffer.01,other serious complications,,Affirmative,"  Additional horror stories detail how women have lost limbs , kidney function , or suffered other serious complications . "
these people,get.01,high grade-silicone,,Affirmative,"OK these people are getting high grade-silicone , they 're getting fix a flat , said Barbarin . "
these people,get.01,fix,,Affirmative,"OK these people are getting high grade-silicone , they 're getting fix a flat , said Barbarin . "
these people,fix.02,a flat,,Affirmative,"OK these people are getting high grade-silicone , they 're getting fix a flat , said Barbarin . "
Thirty-one-year-old Tiffany Barbarin,say.01,", they 're getting fix",,Affirmative,"OK these people are getting high grade-silicone , they 're getting fix a flat , said Barbarin . "
police,arrest.01,Armani Davenport,on,Affirmative,"In New Orleans , police have arrested Armani Davenport on a charge of negligent homicide . "
  Investigators,say.01,she administered,,Affirmative,"  Investigators say she administered silicone injections to a transgender woman , who slipped into a coma for two months and died . "
Thirty-one-year-old Tiffany Barbarin,administer.01,silicone injections,to,Affirmative,"  Investigators say she administered silicone injections to a transgender woman , who slipped into a coma for two months and died . "
Thirty-one-year-old Tiffany Barbarin,go.02,the person,,Affirmative,"For a minute I was paranoid and I was like , ' OK , these people are dying , the person I went to last time I heard was , they were in jail , ' said Barbarin . "
Thirty-one-year-old Tiffany Barbarin,say.01,"was , they were in jail",,Affirmative,"For a minute I was paranoid and I was like , ' OK , these people are dying , the person I went to last time I heard was , they were in jail , ' said Barbarin . "
barbarin,experience.01,no side effects,,Affirmative,"It 's been three years , and barbarin has experienced no side effects , however doctors say it 's still too early - symptoms may not appear for several years . "
doctors,say.01,it 's still,,Affirmative,"It 's been three years , and barbarin has experienced no side effects , however doctors say it 's still too early - symptoms may not appear for several years . "
You,know.01,you may be getting,,Affirmative,"You never know you may be getting jello injected , said Barbarin . "
You,get.01,jello injected,,Affirmative,"You never know you may be getting jello injected , said Barbarin . "
Thirty-one-year-old Tiffany Barbarin,say.01,You never know,,Affirmative,"You never know you may be getting jello injected , said Barbarin . "
Sands ,treat.01,a handful of patients,,Affirmative,Sands  has already treated a handful of patients who had problems from botched injections . 
patients,have.03,problems from,,Affirmative,Sands  has already treated a handful of patients who had problems from botched injections . 
