A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Candidates pursuing,pursue.01,a seat in,,Affirmative,Candidates pursuing a seat in the 98th Michigan House are : Democrat Joan Brausch and Republicans Gary Glenn and Karl Ieuter . 
Republicans J. Dee Brooks and,run.02,for,,Affirmative,Republicans J. Dee Brooks and Angelina Scarpelli are running for Midland County prosecutor . 
Deputies Association of,endorse.01,J. Dee Brooks,,Affirmative,• The Midland Patrol Deputies Association of the Midland County Sheriff 's Office has endorsed Brooks for prosecuting attorney . 
J. Dee Brooks,state.01,that he is greatly honored and humbled by,,Affirmative,Brooks stated that he is greatly honored and humbled by their support and looks forward to continuing to work with all the excellent law enforcement officers in Midland County . 
by,humble.01,J. Dee Brooks,,Affirmative,Brooks stated that he is greatly honored and humbled by their support and looks forward to continuing to work with all the excellent law enforcement officers in Midland County . 
J. Dee Brooks,look.03,to continuing,,Affirmative,Brooks stated that he is greatly honored and humbled by their support and looks forward to continuing to work with all the excellent law enforcement officers in Midland County . 
• Brooks,plan.01,a fundraiser at,,Affirmative,"• Brooks plans a fundraiser at the Midland Holiday Inn on Wednesday , May 28 , from 5:30 to 8 p.m. For further information or to RSVP , visit : BrooksForProsecutor.com or call ( 989 ) 832-8716 . "
Brausch,host.01,Hall meeting on,,Affirmative,"• Brausch will host a Town Hall meeting on Critical Funding Needs for K - 12 Education , with speakers Dr. John Austin , president of the Michigan Department of Education , and Linda Cline , director of finance for the Midland Public Schools . "
• Brausch,attend.01,the annual meeting of,,Affirmative,• Brausch attended the annual meeting of the Midland Area Community Foundation on May 6 . 
Linda Cline,take.01,part,,Affirmative,She was excited to take part in the Give Local event and support the foundation 's mission . 
campaign,take.01,part,,Affirmative,• Brausch 's campaign will be taking part in the foundation 's Get in the Fun Zone ! 
• Brausch,attend.01,Party Spaghetti Dinner at,,Affirmative,• Brausch attended the annual Saginaw Area Democratic Party Spaghetti Dinner at UAW Local 699 . 
• Brausch,join.01,the community,,Affirmative,• Brausch joined the community at the Peace Officers Memorial to honor peace officers who are currently serving and those who have lost their lives while safeguarding the public . 
• Brausch,honor.01,peace officers,,Affirmative,• Brausch joined the community at the Peace Officers Memorial to honor peace officers who are currently serving and those who have lost their lives while safeguarding the public . 
those,lose.02,their lives,,Affirmative,• Brausch joined the community at the Peace Officers Memorial to honor peace officers who are currently serving and those who have lost their lives while safeguarding the public . 
those,safeguard.01,the public,,Affirmative,• Brausch joined the community at the Peace Officers Memorial to honor peace officers who are currently serving and those who have lost their lives while safeguarding the public . 
• Brausch,attend.01,the annual meeting of,,Affirmative,"• Brausch attended the annual meeting of the League of Women Voters of the Midland Area , which featured Midland County Administrator / Controller Bridgette Gransden as speaker . "
"the Midland Area ,",feature.01,Bridgette Gransden,as speaker,Affirmative,"• Brausch attended the annual meeting of the League of Women Voters of the Midland Area , which featured Midland County Administrator / Controller Bridgette Gransden as speaker . "
by,approve.01,Marriage Protection Amendment approved by,,Affirmative,"• Glenn , president of the American Family Association of Michigan and coauthor of the state Marriage Protection Amendment approved by Michigan voters in 2004 , has filed an amicus brief with the 6th Circuit U.S. Court of Appeals backing Attorney General Bill Schuette 's appeal of a federal judge 's attempt to strike down the amendment and legally redefine marriage by declaring homosexual couples have a Constitutional right to be married . "
"• Glenn , president of",file.01,an amicus brief,with,Affirmative,"• Glenn , president of the American Family Association of Michigan and coauthor of the state Marriage Protection Amendment approved by Michigan voters in 2004 , has filed an amicus brief with the 6th Circuit U.S. Court of Appeals backing Attorney General Bill Schuette 's appeal of a federal judge 's attempt to strike down the amendment and legally redefine marriage by declaring homosexual couples have a Constitutional right to be married . "
homosexual couples,have.03,a Constitutional right,,Affirmative,"• Glenn , president of the American Family Association of Michigan and coauthor of the state Marriage Protection Amendment approved by Michigan voters in 2004 , has filed an amicus brief with the 6th Circuit U.S. Court of Appeals backing Attorney General Bill Schuette 's appeal of a federal judge 's attempt to strike down the amendment and legally redefine marriage by declaring homosexual couples have a Constitutional right to be married . "
• Glenn,laud.01,the 98th Michigan House,for passing,Affirmative,"• Glenn lauded the House for passing a series of bills to redirect existing tax revenues , including gasoline taxes , for road repairs . "
• Glenn,pass.01,a series of bills,,Affirmative,"• Glenn lauded the House for passing a series of bills to redirect existing tax revenues , including gasoline taxes , for road repairs . "
• Glenn,attend.01,leadership class put on in Midland,,Affirmative,"• Glenn attended a one - day political leadership class put on in Midland by the Foundation for Applied Conservative Leadership , an organization that trains citizens in the keys to changing public policy . "
by,put.01,leadership class put on in Midland,,Affirmative,"• Glenn attended a one - day political leadership class put on in Midland by the Foundation for Applied Conservative Leadership , an organization that trains citizens in the keys to changing public policy . "
• Veterans for Glenn,host.01,a fundraising dinner at,,Affirmative,"• Veterans for Glenn will host a fundraising dinner at the Midland Resort on Thursday , May 29 . "
congressional campaign,name.01,political fundraising and,,Affirmative,• Mitchell 's congressional campaign named political fundraising and finance veteran Lauren Rakolta as finance director . 
Rakolta,serve.01,in,,Affirmative,Rakolta has served in this position for multiple campaigns statewide and at the national level . 
• Mitchell,open.01,a new campaign office,,Affirmative,"• Mitchell has opened a new campaign office in the Dewitt area , which will serve as the campaign 's headquarters . "
"the Dewitt area ,",serve.01,as,,Affirmative,"• Mitchell has opened a new campaign office in the Dewitt area , which will serve as the campaign 's headquarters . "
