A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
thousands of wards in,have.03,that kind of oversight,,Affirmative,But thousands of wards in the state are n't lucky enough to have that kind of oversight . 
court officials,check.01,on her,,Affirmative,"So when a deadline came and went without a report from her guardian , court officials never checked on her . "
people,do.02,a deadline,,Affirmative,"In a system set up to watch out for the well - being of people who ca n't do it themselves , little attention is actually paid to the person . "
the state,shut.05,County nursing home,,Affirmative,"When the state shut down a decrepit Fayette County nursing home this year , one resident walked out into the snow - covered world barefoot . "
He,own.01,a pair of shoes,,Affirmative,"He did n't own a pair of shoes , and his probate court - appointed guardian had not made sure he had them . "
his probate court-appointed guardian,have.03,"some 4,000 other adults in Franklin County whose minds or bodies have failed them",,Affirmative,"He did n't own a pair of shoes , and his probate court - appointed guardian had not made sure he had them . "
a prostitute,turn.01,tricks,,Affirmative,"In Columbus , a prostitute has continued to turn tricks and face arrest - more than three dozen times since the court appointed a guardian to help her in 2008 . "
a prostitute,face.01,three dozen times,,Affirmative,"In Columbus , a prostitute has continued to turn tricks and face arrest - more than three dozen times since the court appointed a guardian to help her in 2008 . "
the court,help.01,a prostitute,,Affirmative,"In Columbus , a prostitute has continued to turn tricks and face arrest - more than three dozen times since the court appointed a guardian to help her in 2008 . "
her guardian,blame.01,a woman declared,,Affirmative,Her guardian blames her - a woman declared mentally incompetent - and the state of the health - care system for her continued troubles . 
a woman declared,declare.01,mentally incompetent,,Affirmative,Her guardian blames her - a woman declared mentally incompetent - and the state of the health - care system for her continued troubles . 
her guardian,continue.01,troubles,,Affirmative,Her guardian blames her - a woman declared mentally incompetent - and the state of the health - care system for her continued troubles . 
the guardian of,beg.01,a probate court 's job to buy shoes or keep a prostitute off street corners,,Affirmative,"Even when the guardian of an alcoholic woman begged a probate court for years to help get the woman into rehab , the pleas fell on deaf ears . "
The alcoholic,stop.01,drinking,,Affirmative,The alcoholic eventually stopped drinking - after a heart attack last year . 
A yearlong Dispatch investigation,find.01,sometimes subjects,,Affirmative,"A yearlong Dispatch investigation found that the paper - driven probate court process that Ohio employs sometimes subjects fragile adults to abandonment , neglect and mistreatment by the very people appointed to protect them . "
Ohio,employ.02,driven probate court process,,Affirmative,"A yearlong Dispatch investigation found that the paper - driven probate court process that Ohio employs sometimes subjects fragile adults to abandonment , neglect and mistreatment by the very people appointed to protect them . "
driven probate court process,subject.01,fragile adults,"to abandonment , neglect and mistreatment by",Affirmative,"A yearlong Dispatch investigation found that the paper - driven probate court process that Ohio employs sometimes subjects fragile adults to abandonment , neglect and mistreatment by the very people appointed to protect them . "
