A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Police,continue.01,their search for clues at,,Affirmative,"Police will continue their search for clues at the home of a Maple Grove girl who disappeared 25 years ago for the next several days , officials said Monday afternoon . "
officials,say.01,Police will continue,,Affirmative,"Police will continue their search for clues at the home of a Maple Grove girl who disappeared 25 years ago for the next several days , officials said Monday afternoon . "
Grove police,execute.02,a search warrant,,Affirmative,"Maple Grove police executed a search warrant Sunday morning at a home owned by the parents of the girl , Amy Sue Pagnac , who was 13 when she went missing in 1989 at a gas station in Osseo , Minnesota . "
by,own.01,at a home owned by,,Affirmative,"Maple Grove police executed a search warrant Sunday morning at a home owned by the parents of the girl , Amy Sue Pagnac , who was 13 when she went missing in 1989 at a gas station in Osseo , Minnesota . "
police,give.01,no details,,Affirmative,"The search warrant is under seal , and police gave no details as to what exactly they 're looking for at the house . "
Captain Keith Terlinden,say.01,search would continue through Friday,,Affirmative,"Maple Grove Police Captain Keith Terlinden said late Monday afternoon the search would continue through Friday , or possibly longer than that , FOX 9 reports . "
their search,continue.01,reports,,Affirmative,"Maple Grove Police Captain Keith Terlinden said late Monday afternoon the search would continue through Friday , or possibly longer than that , FOX 9 reports . "
Maple Grove Police Captain Keith Terlinden,add.02,has been done at,,Affirmative,"He added that no digging has been done at the home at this point , contrary to some news reports . "
The owners of,leave.01,the home at this point,,Affirmative,"The owners of the property , Susan Pagnac and Marshall Midden , had to leave the home while the search is going on , and they are reportedly staying with friends . "
Maple Grove Police Captain Keith Terlinden,say.01,there are,,Affirmative,"Terlinden said there are no identified suspects in the case , and said the parents are not considered suspects , according to KARE 11 . "
Maple Grove Police Captain Keith Terlinden,say.01,"parents are not considered suspects , according to KARE 11",,Affirmative,"Terlinden said there are no identified suspects in the case , and said the parents are not considered suspects , according to KARE 11 . "
Maple Grove Police Captain Keith Terlinden,say.01,that he does n't know,,Affirmative,"He also said that he does n't know whether Amy Pagnac is alive or dead , according to KARE 11 . "
Maple Grove Police Captain Keith Terlinden,know.01,Pagnac is alive or dead,,Affirmative,"He also said that he does n't know whether Amy Pagnac is alive or dead , according to KARE 11 . "
her father,use.01,the restroom,,Affirmative,The girl waited in the car while her father went inside to use the restroom . 
 Midden,tell.01,", Pagnac was gone",authorities,Affirmative," Midden told authorities that when he returned to the car , Pagnac was gone . "
Authorities,say.01,may have had,,Affirmative,"Authorities said at the time that Pagnac may have had a seizure and become disoriented , since she had experienced them in the past . "
Pagnac may have,have.03,a seizure,,Affirmative,"Authorities said at the time that Pagnac may have had a seizure and become disoriented , since she had experienced them in the past . "
Authorities,experience.01,Amy Sue Pagnac,,Affirmative,"Authorities said at the time that Pagnac may have had a seizure and become disoriented , since she had experienced them in the past . "
Amy Sue Pagnac,say.01,that she welcomes,,Affirmative,"Susan Pagnac said in an interview with KARE 11 that she welcomes the police attention to the case , and she has not given up hope that Amy will be found alive . "
Authorities,welcome.01,the police attention,to,Affirmative,"Susan Pagnac said in an interview with KARE 11 that she welcomes the police attention to the case , and she has not given up hope that Amy will be found alive . "
Authorities,give.07,hope,,Affirmative,"Susan Pagnac said in an interview with KARE 11 that she welcomes the police attention to the case , and she has not given up hope that Amy will be found alive . "
by,abduct.01,Jacob Wetterling,,Affirmative,"Wetterling was 12 when he was abducted in October 1989 by a masked man as he was riding his bike near his home in St. Joseph , in central Minnesota . "
Jacob Wetterling,ride.01,his bike,,Affirmative,"Wetterling was 12 when he was abducted in October 1989 by a masked man as he was riding his bike near his home in St. Joseph , in central Minnesota . "
County sheriff,say.01,department is taking,,Affirmative,The Stearns County sheriff said his department is taking another look at a number of other assault cases involving teenage boys that occurred in a nearby community several months before Wetterling 's disappearance . 
