A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
the second prominent Democrat to get a speeding ticket recently,admit.01,the speeding ticket in,,Affirmative,Hatch admitted the speeding ticket in a news release about 2 1/2 hours after being pulled over on Interstate 80 in Altoona . 
"Democrat Jack Hatch ,",kick.04,his campaign for,,Affirmative,"Democrat Jack Hatch , who kicked off his campaign for Iowa governor by criticizing Republican Gov. Terry Branstad for a speeding incident , was cited for speeding himself Monday . "
"Democrat Jack Hatch ,",criticize.01,Gov. Terry Branstad,for,Affirmative,"Democrat Jack Hatch , who kicked off his campaign for Iowa governor by criticizing Republican Gov. Terry Branstad for a speeding incident , was cited for speeding himself Monday . "
"Democrat Jack Hatch ,",speed.01,the second prominent Democrat to get a speeding ticket recently,,Affirmative,"Democrat Jack Hatch , who kicked off his campaign for Iowa governor by criticizing Republican Gov. Terry Branstad for a speeding incident , was cited for speeding himself Monday . "
the second prominent Democrat to get a speeding ticket recently,disclose.01,the speeding ticket in,,Affirmative,"Hatch disclosed the speeding ticket in a news release about 21/2 hours after being pulled over on Interstate Highway 80 in Altoona , but did n't note what his actual speed was or that he was in a construction zone . "
the second prominent Democrat to get a speeding ticket recently,note.02,speed was or,,Affirmative,"Hatch disclosed the speeding ticket in a news release about 21/2 hours after being pulled over on Interstate Highway 80 in Altoona , but did n't note what his actual speed was or that he was in a construction zone . "
The state trooper who was transporting Branstad and Lt. Gov. Kim Reynolds that April day last year on U.S. Highway 20,cut.01,the second prominent Democrat to get a speeding ticket recently,,Affirmative,"The state trooper apparently cut Hatch some slack : He was clocked at 68 miles per hour , 13 mph over the 55 - mph limit , but ticketed for going 65 , or 10 mph over . "
The state trooper who was transporting Branstad and Lt. Gov. Kim Reynolds that April day last year on U.S. Highway 20,choose.01,not to include,,Affirmative,"And because the road crews were working behind concrete barriers at the time , the trooper chose not to include the enhanced penalties meant to protect construction workers , state police Sgt. Scott Bright told The Des Moines Register . "
the second prominent Democrat to get a speeding ticket recently,say.01,Accountability is important,,Affirmative,"In his news release Monday , Hatch said : Accountability is important . "
the second prominent Democrat to get a speeding ticket recently,offer.01,a stark contrast to,,Affirmative,I offer a stark contrast to the current governor when it comes to dodging responsibility and attempting to hide the truth from Iowans . 
Republican Gov. Terry Branstad for a speeding incident,make.LV,headlines,,Affirmative,Speeding became a campaign issue in Iowa after Branstad made headlines last year when a Division of Criminal Investigation supervisor called in that he saw the governor 's vehicle traveling at a hard 90 . 
Criminal Investigation supervisor,see.01,vehicle traveling at,,Affirmative,Speeding became a campaign issue in Iowa after Branstad made headlines last year when a Division of Criminal Investigation supervisor called in that he saw the governor 's vehicle traveling at a hard 90 . 
The state trooper,transport.01,Branstad and,,Affirmative,The state trooper who was transporting Branstad and Lt. Gov. Kim Reynolds that April day last year on U.S. Highway 20 was clocked at 84 mph in a 65 mph zone . 
Reynolds,say.01,they did n't know,,Affirmative,Branstad and Reynolds have said they did n't know how fast they were moving . 
Reynolds,know.01,fast they were moving,,Affirmative,Branstad and Reynolds have said they did n't know how fast they were moving . 
the agent,report.01,a speeding incident,,Affirmative,"Larry Hedlund , the agent who initially reported the incident , later filed an internal complaint alleging that troopers routinely speed while driving vehicles carrying Branstad . "
"Larry Hedlund ,",file.01,an internal complaint alleging,,Affirmative,"Larry Hedlund , the agent who initially reported the incident , later filed an internal complaint alleging that troopers routinely speed while driving vehicles carrying Branstad . "
an internal complaint alleging,allege.01,that troopers routinely speed,,Affirmative,"Larry Hedlund , the agent who initially reported the incident , later filed an internal complaint alleging that troopers routinely speed while driving vehicles carrying Branstad . "
troopers,drive.01,vehicles carrying Branstad,,Affirmative,"Larry Hedlund , the agent who initially reported the incident , later filed an internal complaint alleging that troopers routinely speed while driving vehicles carrying Branstad . "
vehicles carrying Branstad,carry.01,Republican Gov. Terry Branstad for a speeding incident,,Affirmative,"Larry Hedlund , the agent who initially reported the incident , later filed an internal complaint alleging that troopers routinely speed while driving vehicles carrying Branstad . "
