A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Somalia 's,experience.01,massive humanitarian crises against,,Affirmative,"Somalia could experience massive humanitarian crises against a backdrop of dwindling funds to support life - saving interventions , a senior UN relief official for Somalia said on Monday . "
relief official for Somalia,say.01,Somalia could experience,,Affirmative,"Somalia could experience massive humanitarian crises against a backdrop of dwindling funds to support life - saving interventions , a senior UN relief official for Somalia said on Monday . "
"Humanitarian coordinator for Somalia ,",tell.01,that Somalia risked drifting into,a news conference in Nairobi,Affirmative,"Humanitarian coordinator for Somalia , Philippe Lazzarini , told a news conference in Nairobi that Somalia risked drifting into a humanitarian crisis due to fragile food situation , a spike in diseases and insecurity . "
Somalia 's,risk.01,drifting into,,Affirmative,"Humanitarian coordinator for Somalia , Philippe Lazzarini , told a news conference in Nairobi that Somalia risked drifting into a humanitarian crisis due to fragile food situation , a spike in diseases and insecurity . "
million people,grapple.01,with,,Affirmative,"An estimated  two million people are grappling with food stress , malnutrition and communicable diseases , said Lazzarini . "
Philippe Lazzarini,say.01,people are grappling with,,Affirmative,"An estimated  two million people are grappling with food stress , malnutrition and communicable diseases , said Lazzarini . "
Philippe Lazzarini,warn.01,could repeat itself in,,Affirmative,He warned that the humanitarian crises experienced in 2011 could repeat itself in the absence of urgent interventions . 
the humanitarian crises experienced in 2011,repeat.01,2011,,Affirmative,He warned that the humanitarian crises experienced in 2011 could repeat itself in the absence of urgent interventions . 
Relief agencies,warn.01,of,,Affirmative,Relief agencies sounded warning of severe food and water crises in Somalia in November last year . 
The UN Office for Coordination of,request.01,member states and donors,,Affirmative,The UN Office for Coordination of Humanitarian Affairs ( OCHA ) requested member states and donors to provide 933 million dollars to support life saving interventions in Somalia . 
member states and donors,provide.01,million dollars,,Affirmative,The UN Office for Coordination of Humanitarian Affairs ( OCHA ) requested member states and donors to provide 933 million dollars to support life saving interventions in Somalia . 
Philippe Lazzarini,disclose.01,far provided,,Affirmative,Lazzarini disclosed that donors had so far provided a partly 170 million dollars . 
donors,provided.01,million dollars,,Affirmative,Lazzarini disclosed that donors had so far provided a partly 170 million dollars . 
donors,face.01,a significant resource gap,,Affirmative,"We are facing a significant resource gap that has undermined life - saving programmes like provision of food , water , sanitation and health , Lazzarini said . "
a significant resource gap,undermine.01,"saving programmes like provision of food , water , sanitation and health",,Affirmative,"We are facing a significant resource gap that has undermined life - saving programmes like provision of food , water , sanitation and health , Lazzarini said . "
Philippe Lazzarini,say.01,We are facing,,Affirmative,"We are facing a significant resource gap that has undermined life - saving programmes like provision of food , water , sanitation and health , Lazzarini said . "
Philippe Lazzarini,regret.01,was negligible,,Affirmative,"Lazzarini regretted that the response to Somalia 's crises was negligible as the international community diverted its attention to new humanitarian catastrophes in South Sudan , Syria and Central Africa Republic . "
the international community,divert.01,its attention,,Affirmative,"Lazzarini regretted that the response to Somalia 's crises was negligible as the international community diverted its attention to new humanitarian catastrophes in South Sudan , Syria and Central Africa Republic . "
Somalia mothers,have.03,the second highest death rate in,,Affirmative,"Somalia mothers have the second highest death rate in the world after Chad , said Lazzarini . "
Philippe Lazzarini,say.01,mothers have,,Affirmative,"Somalia mothers have the second highest death rate in the world after Chad , said Lazzarini . "
Philippe Lazzarini,note.01,have endured,,Affirmative,"He noted that the one million internally displaced persons in Somalia have endured appalling living conditions due to inadequate access to water , shelter , education and basic hygiene . "
by,issue.01,early warning alerts issued by,,Affirmative,The food situation in Somalia will worsen in the coming months based on early warning alerts issued by relief agencies . 
the one million internally displaced persons in Somalia,need.01,a minimum of,,Affirmative,We need a minimum of 60 million U.S. dollars now to avoid an emergency in the coming weeks . 
the one million internally displaced persons in Somalia,avoid.01,an emergency in,,Affirmative,We need a minimum of 60 million U.S. dollars now to avoid an emergency in the coming weeks . 
These funds,treat.03,50,,Affirmative,"These funds are needed to treat 50 , 000 children from acute malnutrition , transport goods by road and air , avail food assistance and seeds for the next harvest season , said Lazzarini . "
Philippe Lazzarini,say.01,funds are needed,,Affirmative,"These funds are needed to treat 50 , 000 children from acute malnutrition , transport goods by road and air , avail food assistance and seeds for the next harvest season , said Lazzarini . "
Philippe Lazzarini,add.01,funding will be channelled towards provision of,,Affirmative,He added that the new funding will be channelled towards provision of clean water and immunization programmes . 
Relief agencies,terminate.01,saving projects,,Affirmative,Relief agencies could terminate their life - saving projects in Somalia due to funding shortfall . 
Philippe Lazzarini,reveal.01,could be terminated due to lack of funds,,Affirmative,Lazzarini revealed that provision of primary healthcare to three million people could be terminated due to lack of funds . 
Breaking News & Alerts,add.02,your email,,Affirmative,Start receiving Breaking News & Alerts by simply adding your email below . 
