A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Chief Rodney Keziah,confirm.01,Byerly was located Tuesday in,,Affirmative,"Allison Leigh Byerly was located Tuesday in the Longs area of Horry County , Surfside Beach Police Chief Rodney Keziah confirmed . "
Surfside Beach Police Chief Rodney Keziah,add.01,longer considered,,Affirmative,"Ms. Byerly is no longer considered a missing person , and has been removed from the NCIC missing person database , he added . "
Officers,use.01,"cell phone , financial , and",,Affirmative,"Officers used cell phone , financial , and other records in an attempt to locate Byerly . "
"Byerly ,",verify.01,her personal information,,Affirmative,"At approximately 4:45 p.m. , investigators spoke with Byerly , who verified her personal information and stated she was not in any danger . "
"Byerly ,",state.01,she was not in,,Affirmative,"At approximately 4:45 p.m. , investigators spoke with Byerly , who verified her personal information and stated she was not in any danger . "
police,open.01,an investigation,,Affirmative,"The 44 - year - old woman had been last seen in the area of Surfside Drive late Saturday , May 17 into the early morning hours of Sunday , May 18 , when police opened an investigation . "
Two deputies,respond.01,to,,Affirmative,Two deputies have been injured after responding to an animal cruelty call in Robeson County . 
Some small business owners,say.01,they 're excited,,Affirmative,"Some small business owners say they 're excited that more traffic will be flowing along 2nd Loop Road , but homeowners in the area feel the traffic will threaten the safety of their children . "
homeowners in,feel.02,traffic will threaten,,Affirmative,"Some small business owners say they 're excited that more traffic will be flowing along 2nd Loop Road , but homeowners in the area feel the traffic will threaten the safety of their children . "
North Myrtle Beach,find.01,new ways,,Affirmative,"Step by step , North Myrtle Beach is finding new ways to bring in new visitors , at all times of the year . "
wide mobile home,kill.01,pet dogs,,Affirmative,"A man and teen have been charged in connection with the fire at a single - wide mobile home that killed pet dogs , and destroyed a pick - up truck and a tractor , according to Dillon County Fire officials . "
A man and teen,destroy.01,up truck and,,Affirmative,"A man and teen have been charged in connection with the fire at a single - wide mobile home that killed pet dogs , and destroyed a pick - up truck and a tractor , according to Dillon County Fire officials . "
All content,copyright.01,Worldnow and WMBF,,Affirmative,All content © Copyright 2000 - 2014 Worldnow and WMBF . 
