A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
The ASX,ask.02,to explain,Tabcorp,Affirmative,The ASX has asked Tabcorp to explain recent falls in its share price amid speculation about increases to race field fees . 
Tabcorp 's,explain.01,recent falls in,,Affirmative,The ASX has asked Tabcorp to explain recent falls in its share price amid speculation about increases to race field fees . 
An email from,speculate.01,about,,Affirmative,An email from Racing Victoria and market analysts speculating about the future of race fields fees may have contributed to a sharp fall in Tabcorp shares in recent days . 
Racing Victoria,adopt.01,a new policy on,,Affirmative,"Racing Victoria is adopting a new policy on race field fees , which are paid by bookmakers to official racing bodies so they can use information about the names and numbers of thoroughbred horses due to race . "
by bookmakers to,pay.01,"race field fees ,",,Affirmative,"Racing Victoria is adopting a new policy on race field fees , which are paid by bookmakers to official racing bodies so they can use information about the names and numbers of thoroughbred horses due to race . "
bookmakers to official racing bodies,use.01,information about,,Affirmative,"Racing Victoria is adopting a new policy on race field fees , which are paid by bookmakers to official racing bodies so they can use information about the names and numbers of thoroughbred horses due to race . "
Tabcorp 's,fear.01,profits could suffer,,Affirmative,"Tabcorp fears that when the changes go ahead , its profits could suffer . "
a,explain.01,letter from,,Affirmative,"Its shares dropped about 40 cents between last Wednesday and Friday , sparking a please explain letter from the Australian Securities Exchange on Monday . "
Tabcorp 's,say.01,Victoria sent,,Affirmative,"Tabcorp said that late last Wednesday , Racing Victoria sent an email to undisclosed recipients , which was received by Tabcorp , stating that Racing Victoria would consider its race fields policy and fees at a meeting the following day . "
Racing Victoria,send.01,an email,to,Affirmative,"Tabcorp said that late last Wednesday , Racing Victoria sent an email to undisclosed recipients , which was received by Tabcorp , stating that Racing Victoria would consider its race fields policy and fees at a meeting the following day . "
by Tabcorp,receive.01,"undisclosed recipients ,",,Affirmative,"Tabcorp said that late last Wednesday , Racing Victoria sent an email to undisclosed recipients , which was received by Tabcorp , stating that Racing Victoria would consider its race fields policy and fees at a meeting the following day . "
"undisclosed recipients ,",state.01,Victoria would consider,,Affirmative,"Tabcorp said that late last Wednesday , Racing Victoria sent an email to undisclosed recipients , which was received by Tabcorp , stating that Racing Victoria would consider its race fields policy and fees at a meeting the following day . "
Racing Victoria,consider.01,fields policy and fees,,Affirmative,"Tabcorp said that late last Wednesday , Racing Victoria sent an email to undisclosed recipients , which was received by Tabcorp , stating that Racing Victoria would consider its race fields policy and fees at a meeting the following day . "
Tabcorp 's,say.01,referred to,,Affirmative,"Tabcorp also said that research reports on Tabcorp issued by market analysts after the market had closed last Wednesday referred to possible race field fee hikes by racing industry bodies nationally , and in particular NSW and Victoria . "
by,issue.01,research reports on Tabcorp,,Affirmative,"Tabcorp also said that research reports on Tabcorp issued by market analysts after the market had closed last Wednesday referred to possible race field fee hikes by racing industry bodies nationally , and in particular NSW and Victoria . "
research reports on Tabcorp,refer.01,to,,Affirmative,"Tabcorp also said that research reports on Tabcorp issued by market analysts after the market had closed last Wednesday referred to possible race field fee hikes by racing industry bodies nationally , and in particular NSW and Victoria . "
The research reports,downgrade.02,their recommendations on holding,,Affirmative,The research reports downgraded their recommendations on holding Tabcorp shares . 
Tabcorp 's,say.01,may have contributed to,,Affirmative,"The release of these reports and the email to ` undisclosed recipients ' referred to above from Racing Victoria may have contributed to heightened speculation about possible changes to race fields fees and any associated impact on Tabcorp , and as a consequence may have contributed to trading in Tabcorp shares on May 15 , 2014 , Tabcorp said in a statement . "
Racing Victoria,announce.01,that it would adopt,,Affirmative,"Racing Victoria announced last week that it would adopt a new race fields policy that will differentiate between traditional tote betting and non-traditional betting , such as fixed odds , exchange and derivative betting . "
Victoria,adopt.01,fields policy,,Affirmative,"Racing Victoria announced last week that it would adopt a new race fields policy that will differentiate between traditional tote betting and non-traditional betting , such as fixed odds , exchange and derivative betting . "
fields policy,differentiate.01,between,,Affirmative,"Racing Victoria announced last week that it would adopt a new race fields policy that will differentiate between traditional tote betting and non-traditional betting , such as fixed odds , exchange and derivative betting . "
"The new policy ,",mean.01,that bookmakers will have,,Affirmative,"The new policy , which means that bookmakers will have to pay higher fees , will apply after June 30 , 2014 . "
bookmakers to official racing bodies,pay.01,higher fees,,Affirmative,"The new policy , which means that bookmakers will have to pay higher fees , will apply after June 30 , 2014 . "
Racing Victoria,say.01,would ensure,,Affirmative,Racing Victoria said the changes to race field fees would ensure that the funding of thoroughbred racing in Victoria grew with the forms of non-traditional betting . 
the changes to,ensure.01,grew with,,Affirmative,Racing Victoria said the changes to race field fees would ensure that the funding of thoroughbred racing in Victoria grew with the forms of non-traditional betting . 
Tabcorp 's,fear.01,profit would have been hit by,,Affirmative,"Tabcorp fears if the changes had applied to its turnover on Victorian thoroughbred racing this financial year , its net profit would have been hit by about $ 4 million , in the absence of any mitigating strategies . "
Tabcorp 's,say.01,Victoria was,,Affirmative,Tabcorp said Racing Victoria was the first major Australian racing industry body to decide on and announce new race field fees . 
industry body,decide.01,on,,Affirmative,Tabcorp said Racing Victoria was the first major Australian racing industry body to decide on and announce new race field fees . 
industry body,announce.01,new race field fees,,Affirmative,Tabcorp said Racing Victoria was the first major Australian racing industry body to decide on and announce new race field fees . 
Racing,announce.01,changes to,,Affirmative,"Racing industry bodies in other Australian jurisdictions may also announce changes to their models and fees associated with their racing product , Tabcorp said . "
Tabcorp 's,say.01,may also announce changes to,,Affirmative,"Racing industry bodies in other Australian jurisdictions may also announce changes to their models and fees associated with their racing product , Tabcorp said . "
