A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
share of,reach.01,the highest level in,,Affirmative,"JOHANNESBURG - Africa 's share of global foreign direct investment ( FDI ) projects has reached the highest level in a decade , according to Executing Growth , EY 's 2014 Africa Attractiveness Survey . "
The report,combine.01,an analysis of,,Affirmative,"The report combines an analysis of international investment in Africa since 2003 , with a 2014 survey of over 500 global business leaders about their views on the potential of the African market . "
The latest data,show.01,", they remain easily in excess of",,Affirmative,"The latest data shows that while there has been a decline in FDI project numbers from 774 in 2012 to 750 in 2013 , primarily due to ongoing uncertainty in North Africa , they remain easily in excess of the pre-crisis average of 390 projects per year . "
projects in SSA,reverse.01,the decline of 2012,,Affirmative,"While FDI projects in North Africa declined by nearly 30 percent , projects in SSA increased by 4.7 percent , reversing the decline of 2012 . "
This,widen.01,the gap between,,Affirmative,"This further widened the gap between the two sub regions , with the SSA 's share of FDI projects exceeding 80 percent for the first time . "
FDI projects exceeding,exceed.01,80 percent for,,Affirmative,"This further widened the gap between the two sub regions , with the SSA 's share of FDI projects exceeding 80 percent for the first time . "
Investors,look.01,beyond,,Affirmative,"Investors are also looking beyond the more established markets of South Africa , Nigeria and Kenya to expand their operations , as well as moving into more consumer - related sectors as Africa 's middle class expands . "
Investors,expand.01,their operations,,Affirmative,"Investors are also looking beyond the more established markets of South Africa , Nigeria and Kenya to expand their operations , as well as moving into more consumer - related sectors as Africa 's middle class expands . "
Investors,look.01,across,,Affirmative,Africa 's share of global FDI projects has grown steadily over the past decade and it is a promising sign that investors are now looking across the continent and to new sectors . 
Further regional integration and,entice.01,Investors,to,Affirmative,"Further regional integration and infrastructure development should continue to entice investors to the exciting investment opportunities that Africa can offer , according to Ajen Sita , Chief Executive Officer , EY Africa . "
EY Africa,offer.01,the exciting investment opportunities,,Affirmative,"Further regional integration and infrastructure development should continue to entice investors to the exciting investment opportunities that Africa can offer , according to Ajen Sita , Chief Executive Officer , EY Africa . "
Only South Africa and Nigeria,retain.01,positions,,Affirmative,"Only South Africa and Nigeria retained their first and third positions from 2012 with 142 projects and 58 projects , respectively . "
FDI projects in,witness.01,a slight decline,,Affirmative,"However , FDI projects in both these countries witnessed a slight decline . "
Countries,move.01,the ranks,,Affirmative,"Countries such as Kenya with 68 projects , Ghana with 58 and Mozambique with 33 all moved up the ranks . "
both West and,surpass.01,North Africa,,Affirmative,"In 2013 , both West and East Africa surpassed North Africa for the first time , becoming the second and third most attractive sub regions in Africa after Southern Africa . "
"South Africa ,",direct.01,63 investment projects,into,Affirmative,"South Africa , the third largest investor , directed 63 investment projects into the rest of Africa , a 16 percent decline on last year but a significant increase from pre-crisis levels when it registered on average 12 projects . "
Intra-African investment,gain.02,momentum,,Affirmative,Intra-African investment is also gaining momentum . 
the African investors ',triple.01,their share of,,Affirmative,"African investors nearly tripled their share of FDI projects over the last decade , from 8 percent in 2003 to 22.8 percent in 2013 . "
External investors,supply.01,"term capital , skills and technology , and",,Affirmative,"External investors supply long - term capital , skills and technology , and intra-African investment creates a virtuous circle that encourages greater foreign investment , says Michael Lalor , EY 's Lead Partner Africa Business Centre . "
intra-African investment,create.01,a virtuous circle,,Affirmative,"External investors supply long - term capital , skills and technology , and intra-African investment creates a virtuous circle that encourages greater foreign investment , says Michael Lalor , EY 's Lead Partner Africa Business Centre . "
a virtuous circle,encourage.02,greater foreign investment,,Affirmative,"External investors supply long - term capital , skills and technology , and intra-African investment creates a virtuous circle that encourages greater foreign investment , says Michael Lalor , EY 's Lead Partner Africa Business Centre . "
"Michael Lalor ,",say.01,investors supply,,Affirmative,"External investors supply long - term capital , skills and technology , and intra-African investment creates a virtuous circle that encourages greater foreign investment , says Michael Lalor , EY 's Lead Partner Africa Business Centre . "
"The top three sectors - technology , media and telecoms",account.01,for,,Affirmative,"The top three sectors - technology , media and telecoms ( TMT ) with 150 projects , retail and consumer products ( RCP ) with 131 projects and financial services  with 112 projects - accounted for more than 50 percent of the total projects in 2013 . "
RCP,overtake.01,retail and consumer products -LRB- RCP -RRB- with 131 projects,,Affirmative,"During the year , RCP overtook financial services to become the second most attractive sector in Africa . "
mining and metals,exit.01,the top ten sectors,,Affirmative,"On the other hand , for the first time ever in 2013 , mining and metals exited the top ten sectors when measured by FDI project numbers . "
the three sectors,offer.01,the highest growth potential for Africa,,Affirmative,"When asked about the three sectors that would offer the highest growth potential for Africa in the next two years , investors highlighted the rising importance of agriculture which ranked only marginally behind mining and metals . "
Investors,highlight.01,the rising importance of agriculture,,Affirmative,"When asked about the three sectors that would offer the highest growth potential for Africa in the next two years , investors highlighted the rising importance of agriculture which ranked only marginally behind mining and metals . "
perceptions,indicate.01,sectors are expected,,Affirmative,"  Although perceptions indicate that resource driven sectors are expected to remain the industries with the highest potential over the next two years , the actual numbers show that infrastructure and consumer - facing sectors will increase in prominence as the middle class expands and consumer spending on discretionary goods increases ,   Lalor says . "
the actual numbers,show.01,sectors will increase in prominence,,Affirmative,"  Although perceptions indicate that resource driven sectors are expected to remain the industries with the highest potential over the next two years , the actual numbers show that infrastructure and consumer - facing sectors will increase in prominence as the middle class expands and consumer spending on discretionary goods increases ,   Lalor says . "
Michael Lalor,say.01,numbers show,,Affirmative,"  Although perceptions indicate that resource driven sectors are expected to remain the industries with the highest potential over the next two years , the actual numbers show that infrastructure and consumer - facing sectors will increase in prominence as the middle class expands and consumer spending on discretionary goods increases ,   Lalor says . "
