A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
HAVEN | Mildred Bennett Foster,attend.01,Cookman College in,,Affirmative,"Last Modified : Sunday , May 18 , 2014 at 11:47 p.m. WINTER HAVEN | Mildred Bennett Foster attended Bethune - Cookman College in Daytona Beach on a clarinet scholarship , performed in Carnegie Hall with her college choir and was offered a job in California right out of college -- but she came back to her native Winter Haven to nurture the community that nurtured her . "
her,nurture.01,the community,,Affirmative,"Last Modified : Sunday , May 18 , 2014 at 11:47 p.m. WINTER HAVEN | Mildred Bennett Foster attended Bethune - Cookman College in Daytona Beach on a clarinet scholarship , performed in Carnegie Hall with her college choir and was offered a job in California right out of college -- but she came back to her native Winter Haven to nurture the community that nurtured her . "
the community,nurture.01,her,,Affirmative,"Last Modified : Sunday , May 18 , 2014 at 11:47 p.m. WINTER HAVEN | Mildred Bennett Foster attended Bethune - Cookman College in Daytona Beach on a clarinet scholarship , performed in Carnegie Hall with her college choir and was offered a job in California right out of college -- but she came back to her native Winter Haven to nurture the community that nurtured her . "
her,help.01,find,,Affirmative,"She helped thousands of little hands find their way across the black - and - white landscape of piano keys , and she guided thousands of young voices learning to sing , imparting a love of music to many along the way . "
thousands of,find.01,their way across,,Affirmative,"She helped thousands of little hands find their way across the black - and - white landscape of piano keys , and she guided thousands of young voices learning to sing , imparting a love of music to many along the way . "
her,guide.01,thousands of,,Affirmative,"She helped thousands of little hands find their way across the black - and - white landscape of piano keys , and she guided thousands of young voices learning to sing , imparting a love of music to many along the way . "
her,impart.01,a love of music,to many along,Affirmative,"She helped thousands of little hands find their way across the black - and - white landscape of piano keys , and she guided thousands of young voices learning to sing , imparting a love of music to many along the way . "
those former students gathered at,celebrate.02,"Foster ,",,Affirmative,"Sunday night , friends , family and many of those former students gathered at First Missionary Baptist Church of Winter Haven to celebrate Foster , who is 75 . "
Several,share.01,memories of,,Affirmative,Several performed for her and shared memories of how she inspired them before a crowd of a few hundred . 
Several,inspire.01,friends,,Affirmative,Several performed for her and shared memories of how she inspired them before a crowd of a few hundred . 
Manager Deric Feacher,lead.02,the ceremony,,Affirmative,"Winter Haven City Manager Deric Feacher led the ceremony , and Mayor Nat Birdsong surprised Foster with a key to the city . "
Mayor Nat Birdsong,surprise.01,"Foster , who is 75",,Affirmative,"Winter Haven City Manager Deric Feacher led the ceremony , and Mayor Nat Birdsong surprised Foster with a key to the city . "
Mayor Nat Birdsong,say.01,This is,,Affirmative,"This is the key to the city and the key to our hearts , Birdsong said . "
Winter Haven City Manager Deric Feacher,say.01,Foster put,,Affirmative,Feacher said Foster put the conductor 's baton in his hand to direct the chorus at Jewett and inspired him to continue playing and directing music . 
"Foster , who is 75",put.01,baton,in,Affirmative,Feacher said Foster put the conductor 's baton in his hand to direct the chorus at Jewett and inspired him to continue playing and directing music . 
"Foster , who is 75",direct.01,the chorus at Jewett,,Affirmative,Feacher said Foster put the conductor 's baton in his hand to direct the chorus at Jewett and inspired him to continue playing and directing music . 
"Foster , who is 75",inspire.01,Winter Haven City Manager Deric Feacher,to continue playing and directing music,Affirmative,Feacher said Foster put the conductor 's baton in his hand to direct the chorus at Jewett and inspired him to continue playing and directing music . 
Winter Haven City Manager Deric Feacher,continue.01,playing and directing music,,Affirmative,Feacher said Foster put the conductor 's baton in his hand to direct the chorus at Jewett and inspired him to continue playing and directing music . 
Winter Haven City Manager Deric Feacher,direct.01,music,,Affirmative,Feacher said Foster put the conductor 's baton in his hand to direct the chorus at Jewett and inspired him to continue playing and directing music . 
Chenita Hilton,say.01,She has really been,,Affirmative,"She has really been an excellent role model -- an icon -- in the community , Chenita Hilton said Friday morning . "
Chenita Hilton,take.01,music class,,Affirmative,Hilton took Foster 's music class when she was in elementary school and took private piano lessons from her . 
Chenita Hilton,take.01,private piano lessons,from her,Affirmative,Hilton took Foster 's music class when she was in elementary school and took private piano lessons from her . 
the first black elementary music teacher in Winter Haven,help.01,many people,,Affirmative,"She has helped so many people , Hilton said . "
Chenita Hilton,say.01,She has helped,,Affirmative,"She has helped so many people , Hilton said . "
"Foster , who is 75",begin.01,teaching music at,,Affirmative,Foster began teaching music at Jewett Primary School in 1961 . 
"Foster , who is 75",teach.01,music,,Affirmative,Foster began teaching music at Jewett Primary School in 1961 . 
the first black elementary music teacher in Winter Haven,say.01,she was,,Affirmative,She said she was the first black elementary music teacher in Winter Haven . 
the first black elementary music teacher in Winter Haven,start.01,teaching at,,Affirmative,"After desegregation began in Polk County in 1965 , she started teaching at Jewett Elementary School . "
the first black elementary music teacher in Winter Haven,teach.01,music,,Affirmative,"She taught music for 32 years and , then , for 7 1/2 years was the resource coordinator for the school 's Florida First Start program , which helps at - risk children and their families . "
"Start program ,",help.01,risk children and,,Affirmative,"She taught music for 32 years and , then , for 7 1/2 years was the resource coordinator for the school 's Florida First Start program , which helps at - risk children and their families . "
"Foster , who is 75",have.03,a lot of confidence in children,,Affirmative,I had a lot of confidence in children . 
"Foster , who is 75",feel.02,that they could really appreciate music,,Affirmative,"I felt that they could really appreciate music , Foster said Friday . "
at-risk children,appreciate.02,music,,Affirmative,"I felt that they could really appreciate music , Foster said Friday . "
"Foster , who is 75",say.01,I felt,,Affirmative,"I felt that they could really appreciate music , Foster said Friday . "
Jewett School of,name.01,a building,after her,Affirmative,"In 2001 , Jewett School of the Arts named a building after her : The Mildred Foster Performing Arts School . "
She,touch.01,many lives,,Affirmative,"Throughout the years , she touched so many lives that everyone has a different story about her and the things she has done , Hilton said . "
everyone,have.03,a different story about her and,,Affirmative,"Throughout the years , she touched so many lives that everyone has a different story about her and the things she has done , Hilton said . "
She,do.02,the things,,Affirmative,"Throughout the years , she touched so many lives that everyone has a different story about her and the things she has done , Hilton said . "
Chenita Hilton,say.01,", she touched",,Affirmative,"Throughout the years , she touched so many lives that everyone has a different story about her and the things she has done , Hilton said . "
Hilton and,work.01,to coordinate,,Affirmative,"Hilton and Olivia Smarte , another of Foster 's former students , worked together to coordinate the event for a teacher who made the most of her time and resources . "
Hilton and,coordinate.01,the event,for,Affirmative,"Hilton and Olivia Smarte , another of Foster 's former students , worked together to coordinate the event for a teacher who made the most of her time and resources . "
a teacher,make.01,the most of,,Affirmative,"Hilton and Olivia Smarte , another of Foster 's former students , worked together to coordinate the event for a teacher who made the most of her time and resources . "
"Foster , who is 75",give.01,lessons,to students outside of school,Affirmative,Foster gave voice and piano lessons to students outside of school . 
first,mean.01,tapping on drinking glasses with,,Affirmative,At first that meant tapping on drinking glasses with different levels of water in them to teach music notes . 
Chenita Hilton,say.01,she remembers Foster as,,Affirmative,Hilton said she remembers Foster as a strict but effective and encouraging teacher . 
Chenita Hilton,remember.01,Foster,as,Affirmative,Hilton said she remembers Foster as a strict but effective and encouraging teacher . 
"Foster , who is 75",say.01,she loved working with children,,Affirmative,Foster said she loved working with children -- and she could relate to them . 
Chenita Hilton,love.01,working with children,,Affirmative,Foster said she loved working with children -- and she could relate to them . 
a child,try.01,to fake,,Affirmative,"She once was a child who slacked off on practicing the piano and tried to fake her way through songs so her mother would n't find out , she said . "
