A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
by LogistiCare,manage.01,A broker system managed by LogistiCare,,Affirmative,"A broker system managed by LogistiCare puts in place accountability , oversight and ways to track efficacy . "
A broker system managed by LogistiCare,put.01,"accountability , oversight and ways",in place,Affirmative,"A broker system managed by LogistiCare puts in place accountability , oversight and ways to track efficacy . "
Our View : MaineCare rides broker 's expanded reach demands closer scrutiny,appreciate.02,call for accountability and quality,,Affirmative,ATLANTA - We appreciate the Portland Press Herald 's call for accountability and quality in its April 30 editorial on MaineCare ride services ( Our View : MaineCare rides broker 's expanded reach demands closer scrutiny ) . 
MaineCare,ride.01,reach demands,,Affirmative,ATLANTA - We appreciate the Portland Press Herald 's call for accountability and quality in its April 30 editorial on MaineCare ride services ( Our View : MaineCare rides broker 's expanded reach demands closer scrutiny ) . 
expanded reach,demand.01,closer scrutiny,,Affirmative,ATLANTA - We appreciate the Portland Press Herald 's call for accountability and quality in its April 30 editorial on MaineCare ride services ( Our View : MaineCare rides broker 's expanded reach demands closer scrutiny ) . 
Our View : MaineCare rides broker 's expanded reach demands closer scrutiny,provide.01,quality services,to,Affirmative,At LogistiCare we are very proud of the high - quality services we provide to MaineCare recipients in York County . 
all MaineCare recipients,receive.01,the service,,Affirmative,"We are also aware that during the transition , not all MaineCare recipients received the service they deserved and needed . "
MaineCare recipients,deserve.01,the service,,Affirmative,"We are also aware that during the transition , not all MaineCare recipients received the service they deserved and needed . "
MaineCare recipients,need.01,the service,,Affirmative,"We are also aware that during the transition , not all MaineCare recipients received the service they deserved and needed . "
Our View : MaineCare rides broker 's expanded reach demands closer scrutiny,applaud.01,efforts,,Affirmative,"We applaud the Maine Department of Health and Human Services ' efforts to fix the problems , and when that was not possible , to make a change in vendors . "
our contract,require.01,that we have,,Affirmative,"As one of those new vendors , our contract requires that we have a high degree of accountability to provide a quality product . "
Our View : MaineCare rides broker 's expanded reach demands closer scrutiny,have.03,a high degree of accountability,,Affirmative,"As one of those new vendors , our contract requires that we have a high degree of accountability to provide a quality product . "
Our View : MaineCare rides broker 's expanded reach demands closer scrutiny,welcome.01,those benchmarks and plan,,Affirmative,We welcome those benchmarks and plan to meet and even exceed them . 
Our View : MaineCare rides broker 's expanded reach demands closer scrutiny,believe.01,that anecdote replaced fact,,Affirmative,"During the Press Herald 's reporting and subsequent editorial regarding LogistiCare , we believe that anecdote replaced fact . "
