A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Illinois,implement.01,a new law allowing for,,Affirmative,"Though it 's been almost two years since the city of Chicago , Illinois implemented a new law allowing for police officers to ticket -- rather than arrest -- misdemeanor marijuana offenders , few of them are doing so , a new study confirmed . "
a new law allowing for,allow.01,for,,Affirmative,"Though it 's been almost two years since the city of Chicago , Illinois implemented a new law allowing for police officers to ticket -- rather than arrest -- misdemeanor marijuana offenders , few of them are doing so , a new study confirmed . "
few of them,do.02,so,,Affirmative,"Though it 's been almost two years since the city of Chicago , Illinois implemented a new law allowing for police officers to ticket -- rather than arrest -- misdemeanor marijuana offenders , few of them are doing so , a new study confirmed . "
by,release.01,the study released Monday by,,Affirmative,"According to the study released Monday by Roosevelt University 's Illinois Consortium on Drug Policy , only 7 percent of the misdemeanor marijuana violations recorded by Chicago police in 2013 , the first full year that the city 's decriminalization ordinance was in effect , resulted in a ticket . "
by,record.01,marijuana violations recorded by,,Affirmative,"According to the study released Monday by Roosevelt University 's Illinois Consortium on Drug Policy , only 7 percent of the misdemeanor marijuana violations recorded by Chicago police in 2013 , the first full year that the city 's decriminalization ordinance was in effect , resulted in a ticket . "
The study ( embedded in full,look.01,at arresting patterns throughout,,Affirmative,"The study ( embedded in full below ) also looked at arresting patterns throughout the state of Illinois , finding that the Windy City had the lowest decrease -- 23 percent -- in marijuana arrests as a result of the decriminalization ordinance when compared to other municipalities that have passed similar laws . "
the Windy City,have.03,the lowest decrease --,,Affirmative,"The study ( embedded in full below ) also looked at arresting patterns throughout the state of Illinois , finding that the Windy City had the lowest decrease -- 23 percent -- in marijuana arrests as a result of the decriminalization ordinance when compared to other municipalities that have passed similar laws . "
other municipalities,pass.01,similar laws,,Affirmative,"The study ( embedded in full below ) also looked at arresting patterns throughout the state of Illinois , finding that the Windy City had the lowest decrease -- 23 percent -- in marijuana arrests as a result of the decriminalization ordinance when compared to other municipalities that have passed similar laws . "
Cook County,lead.01,the nation,,Affirmative,Cook County led the nation in marijuana arrests in 2010 and also has one of the nation 's highest black - to - white racial disparities among marijuana offenders . 
Cook County,have.03,one of,,Affirmative,Cook County led the nation in marijuana arrests in 2010 and also has one of the nation 's highest black - to - white racial disparities among marijuana offenders . 
"lead author ,",tell.01,report is evidence,ABC Chicago,Affirmative,"The study 's lead author , Kathie Kane - Willis , told ABC Chicago the report is evidence there is a gap between what the policy is , what front line police officers are doing and have been trained to do when it comes to low - level marijuana arrests . "
spokesman Adam Collins,tell.01,city is continuing,the Chicago Sun-Times,Affirmative,"In response to the report , Chicago Police Department spokesman Adam Collins told the Chicago Sun-Times via email the city is continuing to make progress in implementing the relatively new ordinance and that 5,000 fewer people were arrested for low - level marijuana possession in 2013 than in 2011 . "
response to the report,take.01,time,,Affirmative,"Like any new process , it has taken time to implement the ordinance , and we believe there 's certainly much more work to be done on full implementation , Collins told the paper . "
response to the report,implement.01,the relatively new ordinance,,Affirmative,"Like any new process , it has taken time to implement the ordinance , and we believe there 's certainly much more work to be done on full implementation , Collins told the paper . "
"5,000 fewer people",believe.01,there 's certainly,,Affirmative,"Like any new process , it has taken time to implement the ordinance , and we believe there 's certainly much more work to be done on full implementation , Collins told the paper . "
by,approve.01,marijuana ticketing ordinance,,Affirmative,"When Chicago 's marijuana ticketing ordinance was approved by the City Council in June 2012 and went into effect less than two months later , Mayor Rahm Emanuel and other backers of the plan touted that it would reduce the police processing time for low - level marijuana possession , freeing up officers to tackle violent crime and raising revenue for the city . "
Mayor Rahm Emanuel and,tout.01,that it would reduce,,Affirmative,"When Chicago 's marijuana ticketing ordinance was approved by the City Council in June 2012 and went into effect less than two months later , Mayor Rahm Emanuel and other backers of the plan touted that it would reduce the police processing time for low - level marijuana possession , freeing up officers to tackle violent crime and raising revenue for the city . "
