A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
A federal report,say.01,chloride contamination from,,Affirmative,"WICHITA , Kansas - A federal report says chloride contamination from oil and gas activities near Wichita 's groundwater wells is inevitable unless steps are taken , but the city says the problem is not urgent because of the nature of the contamination and plans being developed to deal with it . "
the city,say.01,problem is not urgent because of,,Affirmative,"WICHITA , Kansas - A federal report says chloride contamination from oil and gas activities near Wichita 's groundwater wells is inevitable unless steps are taken , but the city says the problem is not urgent because of the nature of the contamination and plans being developed to deal with it . "
"Andy Ziegler , director of",say.01,water is found,,Affirmative,"Fresh water is found about 250 to 300 feet below the ground in the Burrton area , said Andy Ziegler , director of the USGS ' Lawrence - based Kansas Water Science Center . "
"Alan King ,",say.01,", is not urgent",,Affirmative,"Alan King , Wichita 's director of public works and utilities , said the problem , which the city has known about for some time , is not urgent . "
the city,know.01,"the problem ,",,Affirmative,"Alan King , Wichita 's director of public works and utilities , said the problem , which the city has known about for some time , is not urgent . "
Alan King,say.01,actions are being considered,,Affirmative,"He said that while it 's true the plume would eventually reach the wells , future actions are being considered that would prevent that from happening . "
"The plume , which is moving about one foot per day",reach.01,"disposal wells that go 5,000 to 6,000 feet deep",,Affirmative,"He said that while it 's true the plume would eventually reach the wells , future actions are being considered that would prevent that from happening . "
that,prevent.01,that,,Affirmative,"He said that while it 's true the plume would eventually reach the wells , future actions are being considered that would prevent that from happening . "
we,need.01,A federal report,,Affirmative,"That 's why we needed this report , King said . "
Alan King,say.01,That 's,,Affirmative,"That 's why we needed this report , King said . "
Wichita 's,help.01,we,,Affirmative,It helps us so we can start to formulate some long - range plans . 
we,start.01,to formulate,,Affirmative,It helps us so we can start to formulate some long - range plans . 
we,formulate.01,range plans,,Affirmative,It helps us so we can start to formulate some long - range plans . 
Alan King,say.01,it would take,,Affirmative,King said it would take 10 to 20 years for the plume to reach the northern part of the Equus groundwater well field . 
Wichita 's,take.10,20 years,,Affirmative,King said it would take 10 to 20 years for the plume to reach the northern part of the Equus groundwater well field . 
the plume,reach.01,the northern part of,,Affirmative,King said it would take 10 to 20 years for the plume to reach the northern part of the Equus groundwater well field . 
Alan King,say.01,", it would n't contaminate",,Affirmative,"He said once the plume reached the well field , it would n't contaminate the wells for another 20 years because the city could take steps to dilute the salt water . "
"The plume , which is moving about one foot per day",reach.01,the well field,,Affirmative,"He said once the plume reached the well field , it would n't contaminate the wells for another 20 years because the city could take steps to dilute the salt water . "
"The plume , which is moving about one foot per day",contaminate.01,the wells for,,Affirmative,"He said once the plume reached the well field , it would n't contaminate the wells for another 20 years because the city could take steps to dilute the salt water . "
the city,take.01,steps,,Affirmative,"He said once the plume reached the well field , it would n't contaminate the wells for another 20 years because the city could take steps to dilute the salt water . "
the city,look.01,to,,Affirmative,The city is also looking to a proposed one - cent sales tax on the Nov . 
the USGS report,say.01,solution would be,,Affirmative,"Another solution would be to remove the plume entirely , the USGS report said . "
