A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
YANGON - Myanmar,aim.01,to reduce,,Affirmative,YANGON - Myanmar aims to reduce its poverty level by an ambitious 10 per cent to 16 per cent by next year . 
YANGON - Myanmar,reduce.01,its poverty level,by,Affirmative,YANGON - Myanmar aims to reduce its poverty level by an ambitious 10 per cent to 16 per cent by next year . 
many,earn.01,just US$ 2,,Affirmative,"With many earning just US$ 2 ( S $ 2.50 ) a day , the government wants to change that by various means , such as providing government loans to small local businesses , which ordinarily have no access to financial assistance . "
the government,want.01,to change that by,,Affirmative,"With many earning just US$ 2 ( S $ 2.50 ) a day , the government wants to change that by various means , such as providing government loans to small local businesses , which ordinarily have no access to financial assistance . "
the government,change.01,the government,,Affirmative,"With many earning just US$ 2 ( S $ 2.50 ) a day , the government wants to change that by various means , such as providing government loans to small local businesses , which ordinarily have no access to financial assistance . "
"small local businesses ,",have.03,no access to,,Affirmative,"With many earning just US$ 2 ( S $ 2.50 ) a day , the government wants to change that by various means , such as providing government loans to small local businesses , which ordinarily have no access to financial assistance . "
The target for a 16 per cent poverty rate within one year,set.02,a timeline,,Affirmative,"The target for a 16 per cent poverty rate within one year might seem ambitious for Myanmar , but it sets a timeline for everyone to work towards . "
everyone,work.01,towards,,Affirmative,"The target for a 16 per cent poverty rate within one year might seem ambitious for Myanmar , but it sets a timeline for everyone to work towards . "
Dr Lay,note.01,money has,,Affirmative,"Dr Lay noted that apart from the loan , the money has to come , and it has to be on a sustainable basis and to make sure that the loans are being used properly . "
Dr Lay,say.01,", they have",,Affirmative,"Aside from that , they have to be taught ways and means to generate income ; and the vocational training , the education , have to be done in many areas just to teach them and to cultivate them and to nurture them , said Dr Lay . "
