A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
The treasury benches in,pass.01,a resolution,,Affirmative,LAHORE : The treasury benches in Punjab Assembly ( PA ) passed a resolution to show solidarity with the army for its contribution to the country 's defence amid a boycott from all opposition parties on Monday . 
The treasury benches in,show.01,solidarity with,,Affirmative,LAHORE : The treasury benches in Punjab Assembly ( PA ) passed a resolution to show solidarity with the army for its contribution to the country 's defence amid a boycott from all opposition parties on Monday . 
"Moonis Elahi ,",try.01,to table,,Affirmative,"Moonis Elahi , parliamentary leader of the Pakistan Muslim League - Quaid ( PML - Q ) , tried to table a resolution in favour of the army and he constantly made a demand to the chair ( Deputy Speaker Sher Ali Gorchani ) to give him floor to read out the resolution but failed as the government was not in agreement with the resolution and wanted some amendments to its draft . "
"Moonis Elahi ,",table.01,a resolution in favour of,,Affirmative,"Moonis Elahi , parliamentary leader of the Pakistan Muslim League - Quaid ( PML - Q ) , tried to table a resolution in favour of the army and he constantly made a demand to the chair ( Deputy Speaker Sher Ali Gorchani ) to give him floor to read out the resolution but failed as the government was not in agreement with the resolution and wanted some amendments to its draft . "
Moonis Elahi,make.01,a demand to,,Affirmative,"Moonis Elahi , parliamentary leader of the Pakistan Muslim League - Quaid ( PML - Q ) , tried to table a resolution in favour of the army and he constantly made a demand to the chair ( Deputy Speaker Sher Ali Gorchani ) to give him floor to read out the resolution but failed as the government was not in agreement with the resolution and wanted some amendments to its draft . "
the government,want.01,some amendments to,,Affirmative,"Moonis Elahi , parliamentary leader of the Pakistan Muslim League - Quaid ( PML - Q ) , tried to table a resolution in favour of the army and he constantly made a demand to the chair ( Deputy Speaker Sher Ali Gorchani ) to give him floor to read out the resolution but failed as the government was not in agreement with the resolution and wanted some amendments to its draft . "
the opposition,agree.01,to achieve,,Affirmative,"After a long protest and walkout from the house during the question hour , the opposition agreed to achieve some consensus with the law minister on a joint resolution . "
the opposition,achieve.01,some consensus with,,Affirmative,"After a long protest and walkout from the house during the question hour , the opposition agreed to achieve some consensus with the law minister on a joint resolution . "
the law minister on a joint resolution,table.01,the amended resolution,,Affirmative,"But , when the law minister was about to table the amended resolution , Moonis rejected the proposed amendments from the government and requested the chair to give him permission to table his resolution . "
Moonis Elahi,reject.01,the proposed amendments from,,Affirmative,"But , when the law minister was about to table the amended resolution , Moonis rejected the proposed amendments from the government and requested the chair to give him permission to table his resolution . "
Moonis Elahi,request.01,the chair -LRB- Deputy Speaker Sher Ali Gorchani -RRB-,,Affirmative,"But , when the law minister was about to table the amended resolution , Moonis rejected the proposed amendments from the government and requested the chair to give him permission to table his resolution . "
the chair -LRB- Deputy Speaker Sher Ali Gorchani -RRB-,give.01,permission,him,Affirmative,"But , when the law minister was about to table the amended resolution , Moonis rejected the proposed amendments from the government and requested the chair to give him permission to table his resolution . "
