A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
The announcement, on.01,13 May,by,Affirmative,The announcement  on 13 May by the International Criminal Court prosecutor that she is reopening a ' preliminary examination ' into alleged British war crimes in Iraq seems to have taken many in the UK by surprise . 
she,reopen.01,a ' preliminary examination ' into,,Affirmative,The announcement  on 13 May by the International Criminal Court prosecutor that she is reopening a ' preliminary examination ' into alleged British war crimes in Iraq seems to have taken many in the UK by surprise . 
the UK authorities,handle.01,numerous allegations of,,Affirmative,But it 's less surprising to anyone who has followed the obstructive way UK authorities have handled numerous allegations of detainee abuse in Iraq . 
the UK,promote.02,the standards,,Affirmative,"The UK is a founder and strong supporter of the court , but is often reluctant to apply domestically the standards the UK promotes internationally . "
the UK authorities,apply.02,the basic principle of,,Affirmative,"In particular , there has been no indication that the UK authorities have ever applied the basic principle of international criminal justice called command responsibility - that is , holding military and civilian commanders liable for war crimes committed by their subordinates . "
the UK authorities,hold.03,commanders,,Affirmative,"In particular , there has been no indication that the UK authorities have ever applied the basic principle of international criminal justice called command responsibility - that is , holding military and civilian commanders liable for war crimes committed by their subordinates . "
by,commit.01,war crimes committed by,,Affirmative,"In particular , there has been no indication that the UK authorities have ever applied the basic principle of international criminal justice called command responsibility - that is , holding military and civilian commanders liable for war crimes committed by their subordinates . "
predecessor,decide.01,not to investigate cases of,,Affirmative,"In 2006 , the current ICC prosecutor 's predecessor decided not to investigate cases of alleged abuses of detainees by British troops in Iraq . "
predecessor,investigate.01,cases of,,Affirmative,"In 2006 , the current ICC prosecutor 's predecessor decided not to investigate cases of alleged abuses of detainees by British troops in Iraq . "
the current ICC prosecutor 's,say.01,cases appeared,,Affirmative,"He said the cases appeared to be war crimes , but the numbers were not sufficient to warrant the ICC 's involvement . "
the numbers,warrant.01,involvement,,Affirmative,"He said the cases appeared to be war crimes , but the numbers were not sufficient to warrant the ICC 's involvement . "
the UK forces,leave.01,"Iraq , hundreds more allegations have been made",,Affirmative,"Today , and especially since the UK forces left Iraq , hundreds more allegations have been made , by former detainees and their relatives . "
by,make.LV,more allegations,,Affirmative,"Today , and especially since the UK forces left Iraq , hundreds more allegations have been made , by former detainees and their relatives . "
by,document.01,The allegations,,Affirmative,"The allegations were documented in a lengthy submission to the court in January by the European Center for Constitutional and Human Rights , a Berlin-based group , and Public Interest Lawyers . "
the current ICC prosecutor 's,reopen.01,a ` preliminary examination ',,Affirmative,So it 's appropriate for the prosecutor to reopen this examination - indeed the UK would expect little else if another country were faced with such allegations . 
the UK,expect.01,little else,,Affirmative,So it 's appropriate for the prosecutor to reopen this examination - indeed the UK would expect little else if another country were faced with such allegations . 
with,face.01,another country,,Affirmative,So it 's appropriate for the prosecutor to reopen this examination - indeed the UK would expect little else if another country were faced with such allegations . 
Two key problems,prevent.01,justice,,Affirmative,"Two key problems are preventing justice , and the refusal to investigate commanders is one of them . "
the UK,join.01,the ICC 's,,Affirmative,"When the UK joined the ICC it also passed the International Criminal Court Act , incorporating command responsibility into UK law . "
the UK,pass.01,Court Act,,Affirmative,"When the UK joined the ICC it also passed the International Criminal Court Act , incorporating command responsibility into UK law . "
the UK,incorporate.02,a clearand long-standing principle of justice,into,Affirmative,"When the UK joined the ICC it also passed the International Criminal Court Act , incorporating command responsibility into UK law . "
UK law,say.01,commanders will be,,Affirmative,"This law says that both military and civilian commanders will be criminally liable for war crimes committed by their subordinates that they knew or should have known about ( for civilians ' consciously disregarded ' knowledge of ) and failed to take reasonable steps to prevent , or to submit the matter for criminal investigation and prosecution . "
by,commit.01,war crimes committed by,,Affirmative,"This law says that both military and civilian commanders will be criminally liable for war crimes committed by their subordinates that they knew or should have known about ( for civilians ' consciously disregarded ' knowledge of ) and failed to take reasonable steps to prevent , or to submit the matter for criminal investigation and prosecution . "
both military and civilian commanders,know.01,war crimes committed by,,Affirmative,"This law says that both military and civilian commanders will be criminally liable for war crimes committed by their subordinates that they knew or should have known about ( for civilians ' consciously disregarded ' knowledge of ) and failed to take reasonable steps to prevent , or to submit the matter for criminal investigation and prosecution . "
both military and civilian commanders,know.01,about ( for,,Affirmative,"This law says that both military and civilian commanders will be criminally liable for war crimes committed by their subordinates that they knew or should have known about ( for civilians ' consciously disregarded ' knowledge of ) and failed to take reasonable steps to prevent , or to submit the matter for criminal investigation and prosecution . "
the UK,have.03,a dismal record of holding,,Affirmative,"The UK has a dismal record of holding senior political and military figures criminally responsible for serious crimes of their forces - it seems the last time this happened was in 1651 , during the English Civil War . "
no one,know.01,minister legally has command responsibility for,,Affirmative,"In fact , it seems no one even knows if the prime minister legally has command responsibility for the armed forces , as the issue has never needed to be addressed . "
