A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Dr Tahirul Qadri,term.01,the current system,,Affirmative,"TERMING the current system as a sham democracy , Dr Tahirul Qadri has promised genuine democracy in Pakistan through a revolution . "
One,agree.01,with,,Affirmative,One also agrees with his critiques of current Pakistani democracy and his desire for a better democracy . 
"Voltaireâ€™s advice ,",say.01,â€œIf you wish,,Affirmative,"Before jumping into the discussion , it is appropriate to follow French philosopher Voltaireâ€™s advice , who famously said , â€œIf you wish to converse with me , define your terms [ concepts ] . "
you,wish.01,to converse with me,,Affirmative,"Before jumping into the discussion , it is appropriate to follow French philosopher Voltaireâ€™s advice , who famously said , â€œIf you wish to converse with me , define your terms [ concepts ] . "
one,say.01,; people feel secure and,,Affirmative,"â€� Blending popular desires with academic definitions , one can say that genuine democracy is when elections are regular and credible ; corruption is low ; government services are high - quality ; people feel secure and rights are respected . "
people,feel.01,secure,,Affirmative,"â€� Blending popular desires with academic definitions , one can say that genuine democracy is when elections are regular and credible ; corruption is low ; government services are high - quality ; people feel secure and rights are respected . "
one,review.01,all events,,Affirmative,"If one reviews all events generally branded as revolutions , three features emerge . "
revolutions,refer.01,to,,Affirmative,"Firstly , revolutions refer to fundamental changes in political and / or economic systems , ie , from monarchy to democracy or capitalism to communism . "
by people outside,lead.01,people,,Affirmative,"Secondly , they are led by people outside current power structures . "
these outsiders,use.01,"extra-legal measures , eg , war or demonstrations",to achieve change,Affirmative,"Thirdly , these outsiders use extra-legal measures , eg , war or demonstrations , to achieve change since current legal structures disallow peaceful change efforts . "
these outsiders,achieve.01,change,,Affirmative,"Thirdly , these outsiders use extra-legal measures , eg , war or demonstrations , to achieve change since current legal structures disallow peaceful change efforts . "
current legal structures,disallow.01,peaceful change efforts,,Affirmative,"Thirdly , these outsiders use extra-legal measures , eg , war or demonstrations , to achieve change since current legal structures disallow peaceful change efforts . "
one,call.01,one,a revolution,Affirmative,It is debatable whether one should call it a revolution if outsiders topple the elected Sharif government through demonstrations and instal another elected government since there would be no structural change in the political system ; at most a more competent elected government would replace a less competent one . 
these outsiders,topple.01,the elected Sharif government,,Affirmative,It is debatable whether one should call it a revolution if outsiders topple the elected Sharif government through demonstrations and instal another elected government since there would be no structural change in the political system ; at most a more competent elected government would replace a less competent one . 
these outsiders,instal.01,another elected government,,Affirmative,It is debatable whether one should call it a revolution if outsiders topple the elected Sharif government through demonstrations and instal another elected government since there would be no structural change in the political system ; at most a more competent elected government would replace a less competent one . 
competent elected government,replace.01,competent one,,Affirmative,It is debatable whether one should call it a revolution if outsiders topple the elected Sharif government through demonstrations and instal another elected government since there would be no structural change in the political system ; at most a more competent elected government would replace a less competent one . 
one revolution,deliver.01,improved governance,,Affirmative,"More fundamental is the issue of what revolutions have achieved globally , for there is not one revolution which delivered enormously improved governance immediately . "
these outsiders,achieve.01,All,,Affirmative,All they achieved was to replace monarchies by highly imperfect democracies no better or even worse than Pakistanâ€™s today . 
that governance,reach.01,the high levels,,Affirmative,It was decades later by the middle of the 20th century that governance reached the high levels prevalent today . 
1970 s revolution,topple.01,Emperor Selassie,,Affirmative,Ethiopiaâ€™s 1970 s revolution which toppled Emperor Selassie actually produced massively worse governance . 
The 1948 Chinese revolution,create.01,mixed results,,Affirmative,"The 1948 Chinese revolution created mixed results , with land reforms combined with starvation , death and repression . "
China,start.01,its development spree,,Affirmative,It was only after Deng Xiaopingâ€™s 1978 peaceful ascension that China started its development spree . 
Iran,have.03,independent foreign policies,,Affirmative,Iran certainly has independent foreign policies since its 1979 revolution but its actual governance is no better than Pakistanâ€™s . 
Iran,lag.01,behind Pakistan,,Affirmative,It lags behind Pakistan on the Transparency corruption index and on many sub-dimensions of the World Bank Governance index . 
This review,provide.01,sobering conclusion,,Affirmative,This review provides the rather sobering conclusion that revolutions often usher in more authoritarianism and incompetence and in the best cases only end up replacing autocratic systems by highly imperfect democracies that takes decades to mature . 
imperfect democracies,take.10,the decades,to mature,Affirmative,This review provides the rather sobering conclusion that revolutions often usher in more authoritarianism and incompetence and in the best cases only end up replacing autocratic systems by highly imperfect democracies that takes decades to mature . 
A review of,reveal.01,that it was not,,Affirmative,"A review of Western history reveals that it was not further revolutions that transformed imperfect democracies into genuine democracies but a series of social movements that incrementally improved governance over the decades , eg , anti-slavery , civil rights , accountability and access to information , womenâ€™s rights and other movements . "
further revolutions,transform.01,highly imperfect democracies no better or even worse than Pakistana $ TM s today,into,Affirmative,"A review of Western history reveals that it was not further revolutions that transformed imperfect democracies into genuine democracies but a series of social movements that incrementally improved governance over the decades , eg , anti-slavery , civil rights , accountability and access to information , womenâ€™s rights and other movements . "
social movements,improve.01,governance,,Affirmative,"A review of Western history reveals that it was not further revolutions that transformed imperfect democracies into genuine democracies but a series of social movements that incrementally improved governance over the decades , eg , anti-slavery , civil rights , accountability and access to information , womenâ€™s rights and other movements . "
a series of,womenâ€™s.01,rights and,,Affirmative,"A review of Western history reveals that it was not further revolutions that transformed imperfect democracies into genuine democracies but a series of social movements that incrementally improved governance over the decades , eg , anti-slavery , civil rights , accountability and access to information , womenâ€™s rights and other movements . "
autocrats,allow.01,led social change,,Affirmative,Revolutions are the right tool for transforming authoritarian systems into nascent democracies since autocrats do not allow citizen - led social change . 
revolutions,topple.01,authoritarian systems,,Affirmative,Revolutions topple systems ; social movements improve imperfect systems by working within them . 
"social movements that incrementally improved governance over the decades , eg , anti-slavery , civil rights , accountability and access to information , womena",improve.01,imperfect systems,,Affirmative,Revolutions topple systems ; social movements improve imperfect systems by working within them . 
Pakistan,require.01,the sledgehammer of revolution or,,Affirmative,Does Pakistan require the sledgehammer of revolution or the chisel of social movements today ? 
Those advocating revolution,forget.01,"that Pakistan has had three already ,",,Affirmative,"Those advocating revolution forget that Pakistan has had three already , one each that helped overthrow or weaken Ayub , Zia and Musharraf . "
