A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
"KUALA LUMPUR ,",re-establish.01,its caregiver services,to families of,Affirmative,"KUALA LUMPUR , May 19 - Malaysia Airlines ' ( MAS ) must re-establish its caregiver services to families of the crew from missing flight MH370 that it terminated when they sought legal counsel , said the National Union of Flight Attendants ( Nufam ) today . "
these families,seek.01,legal counsel,,Affirmative,"KUALA LUMPUR , May 19 - Malaysia Airlines ' ( MAS ) must re-establish its caregiver services to families of the crew from missing flight MH370 that it terminated when they sought legal counsel , said the National Union of Flight Attendants ( Nufam ) today . "
the National Union of,say.01,must re-establish,,Affirmative,"KUALA LUMPUR , May 19 - Malaysia Airlines ' ( MAS ) must re-establish its caregiver services to families of the crew from missing flight MH370 that it terminated when they sought legal counsel , said the National Union of Flight Attendants ( Nufam ) today . "
these families,deal.01,with,,Affirmative,"Week after week , these families are having to deal with so many issues , he told The Malay Mail Online . "
these families,talk.01,about compensations,,Affirmative,"It is in their rights to get lawyers , and they are not even talking about compensations yet . "
these families,continue.01,its caregiver services,,Affirmative,"There is still no closure , so they must continue the services , said Ismail . "
Ismail,say.01,There is still,,Affirmative,"There is still no closure , so they must continue the services , said Ismail . "
the families ',complain.01,that MAS had instructed,,Affirmative,"In a hastily organised media conference yesterday , five families complained that MAS had instructed the caregivers assigned to the families of the 12 crew members on the missing Boeing 777 jetliner to stop all forms of communication . "
MAS,instruct.01,the caregivers assigned to,,Affirmative,"In a hastily organised media conference yesterday , five families complained that MAS had instructed the caregivers assigned to the families of the 12 crew members on the missing Boeing 777 jetliner to stop all forms of communication . "
The wife of,say.01,that MAS had conveyed this in,,Affirmative,"The wife of MH370 in-flight supervisor Patrick Gomes , Jacquita Gonzales , 52 , said that MAS had conveyed this in an official email sent on Friday , informing the families to direct all future correspondences through their legal advisers . "
MAS,convey.01,this,,Affirmative,"The wife of MH370 in-flight supervisor Patrick Gomes , Jacquita Gonzales , 52 , said that MAS had conveyed this in an official email sent on Friday , informing the families to direct all future correspondences through their legal advisers . "
the families ',direct.01,all future correspondences,through,Affirmative,"The wife of MH370 in-flight supervisor Patrick Gomes , Jacquita Gonzales , 52 , said that MAS had conveyed this in an official email sent on Friday , informing the families to direct all future correspondences through their legal advisers . "
the seven of the crew 's next-of-kin,have.03,nothing,,Affirmative,"According to Jacquita , the seven of the crew 's next - of - kin had engaged in the services of Chicago - based firm Ribbeck Law for consultation and that it had nothing to do with the services given by the caregivers . "
by,give.01,the services given by,,Affirmative,"According to Jacquita , the seven of the crew 's next - of - kin had engaged in the services of Chicago - based firm Ribbeck Law for consultation and that it had nothing to do with the services given by the caregivers . "
the caregivers assigned to the families of the 12 crew members on the missing Boeing 777 jetliner,engage.01,a lawyer,,Affirmative,Do n't just put us aside as if we do n't matter anymore just because we engaged a lawyer . 
Jacquita Gonzales,say.01,adding,,Affirmative,"It 's not fair , Gonzales had said adding that the caregivers were the families ' lifeline to any information regarding the search for the missing plane . "
Jacquita Gonzales,add.01,caregivers were,,Affirmative,"It 's not fair , Gonzales had said adding that the caregivers were the families ' lifeline to any information regarding the search for the missing plane . "
the caregivers assigned to the families of the 12 crew members on the missing Boeing 777 jetliner,help.01,the families ',,Affirmative,"Apart from furnishing information on the search mission , the caregivers also helped the families by assisting them with flight bookings , payments and travel arrangements . "
the caregivers assigned to the families of the 12 crew members on the missing Boeing 777 jetliner,assist.01,the caregivers assigned to the families of the 12 crew members on the missing Boeing 777 jetliner,with,Affirmative,"Apart from furnishing information on the search mission , the caregivers also helped the families by assisting them with flight bookings , payments and travel arrangements . "
Ismail,say.01,Nufam has communicate with,,Affirmative,Ismail said Nufam has communicate with the Transport Ministry and MAS to re-connect the families with their caregivers . 
Nufam,re-connect.01,the families ',with,Affirmative,Ismail said Nufam has communicate with the Transport Ministry and MAS to re-connect the families with their caregivers . 
`` What about other employees,view.02,this move,by MAS,Affirmative,How will they view this move by MAS ? 
`` What about other employees,continue.01,giving,,Affirmative,"They must continue giving the families support , he said . "
`` What about other employees,give.01,support,the families,Affirmative,"They must continue giving the families support , he said . "
Ismail,say.01,They must continue giving,,Affirmative,"They must continue giving the families support , he said . "
Ismail,add.01,union has arranged for,,Affirmative,He added that the union has arranged for a fundraiser on June 7 to help the families during the difficult period . 
the world,see.01,largest international search mission,,Affirmative,No physical trace of the aircraft has been found in what has become largest international search mission the world has seen in the history of modern aviation disasters . 
