A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
The state government,set.02,ball rolling for building,,Affirmative,The state government has set the ball rolling for building a peripheral road skirting Chennai to facilitate easy movement of container traffic to and from Ennore port and reduce congestion in an expanding city . 
Chennai,facilitate.01,easy movement of,,Affirmative,The state government has set the ball rolling for building a peripheral road skirting Chennai to facilitate easy movement of container traffic to and from Ennore port and reduce congestion in an expanding city . 
Chennai,reduce.01,congestion,,Affirmative,The state government has set the ball rolling for building a peripheral road skirting Chennai to facilitate easy movement of container traffic to and from Ennore port and reduce congestion in an expanding city . 
"Pooncheri , near Mamallapuram",estimate.01,will need,,Affirmative,"The highways department is in the process of preparing a detailed project report ( DPR ) for the 138 km corridor connecting Pooncheri , near Mamallapuram , on East Coast Road with Kattupalli and Ennore ports , and has estimated that more than 900 hectares of land will need to be acquired for the project that is expected to cost around 13,475 crore . "
900 hectares of land,need.01,to be acquired for,,Affirmative,"The highways department is in the process of preparing a detailed project report ( DPR ) for the 138 km corridor connecting Pooncheri , near Mamallapuram , on East Coast Road with Kattupalli and Ennore ports , and has estimated that more than 900 hectares of land will need to be acquired for the project that is expected to cost around 13,475 crore . "
a senior official,say.01,project will be taken up in phases,,Affirmative,"The project will be taken up in phases over the next five to ten years , said a senior official . "
"the project that is expected to cost around 13,475 crore",take.01,traffic,over,Affirmative,"The project will take traffic over Sriperumbudur lake , thereby reducing the distance . "
"the project that is expected to cost around 13,475 crore",reduce.01,the distance,,Affirmative,"The project will take traffic over Sriperumbudur lake , thereby reducing the distance . "
level committee comprising officials from,take.01,stock of,,Affirmative,A high - level committee comprising officials from highways and finance departments recently took stock of the project and suggested developing a new 30 km link road to connect Thatchoor on Kolkata Highway ( NH5 ) with Kattupalli by acquiring land from the industries department . 
level committee comprising officials from,suggest.01,developing,,Affirmative,A high - level committee comprising officials from highways and finance departments recently took stock of the project and suggested developing a new 30 km link road to connect Thatchoor on Kolkata Highway ( NH5 ) with Kattupalli by acquiring land from the industries department . 
The state government,want.01,to link,,Affirmative,"In what could ease traffic at Tiruvallur junction , the government also wants to link the corridor with two bypass roads being built by the highways department and NHAI . "
The state government,link.01,the 138km corridor,,Affirmative,"In what could ease traffic at Tiruvallur junction , the government also wants to link the corridor with two bypass roads being built by the highways department and NHAI . "
by,build.01,two bypass roads,,Affirmative,"In what could ease traffic at Tiruvallur junction , the government also wants to link the corridor with two bypass roads being built by the highways department and NHAI . "
Chennai Port,elevate.01,corridor,,Affirmative,"With the 19km - long Maduravoyal - Chennai Port elevated corridor getting delayed due to a legal wrangle and last - mile connectivity problems holding up Ennore-Manali Road Improvement Project , there is a need for new road infrastructure to meet the growing demand , an industrialist said . "
an industrialist,say.01,", there is",,Affirmative,"With the 19km - long Maduravoyal - Chennai Port elevated corridor getting delayed due to a legal wrangle and last - mile connectivity problems holding up Ennore-Manali Road Improvement Project , there is a need for new road infrastructure to meet the growing demand , an industrialist said . "
ports expected,see.01,largescale traffic,,Affirmative,"It is felt that with the container terminals at Kattupalli and Ennore ports expected to see largescale traffic in the coming years , the proposed peripheral road will help in movement of industrial and export cargo from several parts of the country to these ports , especially from the Japanese firms in the proposed Chennai - Bangalore industrial corridor . "
the proposed peripheral road,help.01,in movement of,,Affirmative,"It is felt that with the container terminals at Kattupalli and Ennore ports expected to see largescale traffic in the coming years , the proposed peripheral road will help in movement of industrial and export cargo from several parts of the country to these ports , especially from the Japanese firms in the proposed Chennai - Bangalore industrial corridor . "
these stretches,see.01,chaotic movement of,,Affirmative,"With residential colonies springing up along Inner Ring Road and Chennai Bypass Road , which were built to keep truck traffic off city roads , these stretches are also seeing chaotic movement of heavy vehicles and passenger vehicles these days , resulting in congestion and a rise in fatal accidents . "
"Even the Outer Ring Road ,",meet.01,the expected growth in traffic,,Affirmative,"Even the Outer Ring Road , which is under construction , will not be enough to meet the expected growth in traffic in coming years , industry sources say . "
industry sources,say.01,", will not be enough",,Affirmative,"Even the Outer Ring Road , which is under construction , will not be enough to meet the expected growth in traffic in coming years , industry sources say . "
The new project,help.01,keep,,Affirmative,"The new project will help keep heavy vehicles off the city roads , said K P Subramanian , an urban transport export . "
The new project,keep.02,heavy vehicles and passenger vehicles,off,Affirmative,"The new project will help keep heavy vehicles off the city roads , said K P Subramanian , an urban transport export . "
"K P Subramanian ,",say.01,project will help keep,,Affirmative,"The new project will help keep heavy vehicles off the city roads , said K P Subramanian , an urban transport export . "
Government sources,say.01,project was likely,,Affirmative,Government sources said the project was likely to get funding from the Japanese International Cooperation Agency ( JICA ) . 
"the project that is expected to cost around 13,475 crore",get.01,funding,from,Affirmative,Government sources said the project was likely to get funding from the Japanese International Cooperation Agency ( JICA ) . 
The state government,start.01,preliminary work for acquisition of land,,Affirmative,"After getting the report , the government will start preliminary work for acquisition of land in the identified areas . "
