A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
patients with,vote.01,arises on,,Affirmative,"As Malta gears up for another election , this time tied to the European Parliament , the issue of whether patients with mental health conditions , such as dementia , should be asked to vote arises on medical , legal and political grounds . "
individuals suffering from,suffer.01,from,,Affirmative,"Whereas individuals suffering from mild dementia may be able to understand election issues , those suffering from severe dementia hardly can , a relative of a dementia patient who resides in a state funded home for the elderly , has told this newspaper . "
individuals suffering from,understand.01,"election issues ,",,Affirmative,"Whereas individuals suffering from mild dementia may be able to understand election issues , those suffering from severe dementia hardly can , a relative of a dementia patient who resides in a state funded home for the elderly , has told this newspaper . "
those suffering from,suffer.01,from,,Affirmative,"Whereas individuals suffering from mild dementia may be able to understand election issues , those suffering from severe dementia hardly can , a relative of a dementia patient who resides in a state funded home for the elderly , has told this newspaper . "
a dementia patient,reside.01,in,,Affirmative,"Whereas individuals suffering from mild dementia may be able to understand election issues , those suffering from severe dementia hardly can , a relative of a dementia patient who resides in a state funded home for the elderly , has told this newspaper . "
state,fund.01,funded home,,Affirmative,"Whereas individuals suffering from mild dementia may be able to understand election issues , those suffering from severe dementia hardly can , a relative of a dementia patient who resides in a state funded home for the elderly , has told this newspaper . "
The relative 's mother,have.03,another relative,,Affirmative,She has another relative who has been diagnosed with the same condition . 
The relative 's mother,say.01,are being requested,,Affirmative,"She said : People with dementia are being requested to vote , regardless of their capacity , questioning whether this practice should go on . "
a dementia sufferer,say.01,mother started,,Affirmative,"Citing an example to highlight the incapability of a dementia sufferer when it comes to voting , she said that two elections ago , her mother started to mix up political candidates with those of the 1950s . "
The relative 's mother,mix.01,political candidates,with those of,Affirmative,"Citing an example to highlight the incapability of a dementia sufferer when it comes to voting , she said that two elections ago , her mother started to mix up political candidates with those of the 1950s . "
a dementia sufferer,think.01,that it was,,Affirmative,She thought ( referring to her late mother ) that it was 1950 Malta . 
a dementia sufferer,refer.01,to,,Affirmative,She thought ( referring to her late mother ) that it was 1950 Malta . 
