A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Its parliamentary leader,say.01,was not surprising,,Affirmative,Its parliamentary leader Lim Kit Siang said Dr Mahathir 's comments on Dyana Sofya Mohd Daud  was not surprising as that is what he did during his tenure in office . 
Kit Siang -LRB- pic -RRB-,believe.01,are not easily duped,,Affirmative,"I believe Malays , Chinese and Indians are not easily duped as they know their rights and dreams , Kit Siang ( pic ) told reporters today morning at a market in Teluk Intan . "
"Malays , Chinese and Indians",know.01,their rights and dreams,,Affirmative,"I believe Malays , Chinese and Indians are not easily duped as they know their rights and dreams , Kit Siang ( pic ) told reporters today morning at a market in Teluk Intan . "
Kit Siang,tell.01,I believe,reporters,Affirmative,"I believe Malays , Chinese and Indians are not easily duped as they know their rights and dreams , Kit Siang ( pic ) told reporters today morning at a market in Teluk Intan . "
former prime minister Tun Dr Mahathir Mohamad,say.01,was,,Affirmative,Dr Mahathir Mohamad yesterday said the DAP decision to field Dyana was an act to deceive the Malays . 
"Dyana , 27",have.03,a high chance of winning as,,Affirmative,"If she wins , it is victory for them ( DAP ) , he was quoted as saying by Bernama , adding that Dyana had a high chance of winning as many Malays were easily duped by such a move . "
"Dyana , 27 ,",face.01,"president Datuk Mah Siew Keong ,",,Affirmative,"Dyana , 27 , is facing Gerakan president Datuk Mah Siew Keong , who is the Barisan Nasional candidate , at the by - election on May 31 . "
"Dyana , 27",win.01,the by - election,,Affirmative,"If Dyana wins the by - election , she will be the first Malay DAP woman MP . "
former prime minister Tun Dr Mahathir Mohamad,say.01,he was disappointed with her,,Affirmative,"As Dyana 's family members are staunch Umno supporters , Dr Mahathir said he was disappointed with her as she did not come from a pro-opposition family where from young she would have been taught to hate Umno . "
"Dyana , 27",hate.01,"Umno , its history",,Affirmative,"As Dyana 's family members are staunch Umno supporters , Dr Mahathir said he was disappointed with her as she did not come from a pro-opposition family where from young she would have been taught to hate Umno . "
Dyana 's family members,tell.01,"about Umno ,",their children,Affirmative,"As parents , Umno members should tell their children about Umno , its history and what it has done ( for country and people ) , otherwise when they grow up , they will do as they please , he was quoted as saying . "
Other Umno leaders,label.01,a traitor for joining DAP,the UiTM graduate,Affirmative,"Other Umno leaders have labelled the UiTM graduate a traitor for joining DAP , with Wanita Umno head Datuk Seri Shahrizat Abdul Jalil reminding Dyana she was a UiTM graduate . "
head Datuk Seri Shahrizat Abdul Jalil,remind.01,she was,Dyana,Affirmative,"Other Umno leaders have labelled the UiTM graduate a traitor for joining DAP , with Wanita Umno head Datuk Seri Shahrizat Abdul Jalil reminding Dyana she was a UiTM graduate . "
