A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Police,look.01,for,,Affirmative,Police are looking for three men who picked up a Mexican hitchhiker in Hawke 's Bay and robbed him at gunpoint . 
three men,pick.04,a Mexican hitchhiker,,Affirmative,Police are looking for three men who picked up a Mexican hitchhiker in Hawke 's Bay and robbed him at gunpoint . 
three men,rob.01,a Mexican hitchhiker in Hawke 's Bay,,Affirmative,Police are looking for three men who picked up a Mexican hitchhiker in Hawke 's Bay and robbed him at gunpoint . 
Police,say.01,tourist was picked up in,,Affirmative,They say the tourist was picked up in a ute about 2.30 pm on Monday at the Napier - Taupo turnoff on State Highway 2 . 
one of,pull.01,a gun,out,Affirmative,"The 30 - year - old was then driven to the top of Mohaka Hill , where one of the men pulled out a gun and took his belongings . "
one of,take.01,his belongings,,Affirmative,"The 30 - year - old was then driven to the top of Mohaka Hill , where one of the men pulled out a gun and took his belongings . "
three men who picked up a Mexican hitchhiker in Hawke 's Bay and robbed him at gunpoint,drive.01,off along,,Affirmative,The men then drove off along the highway . 
Police,say.01,tourist was shaken but,,Affirmative,Police say the tourist was shaken but otherwise unharmed and believe those responsible live in the area . 
Police,believe.01,those,,Affirmative,Police say the tourist was shaken but otherwise unharmed and believe those responsible live in the area . 
responsible,live.01,those,,Affirmative,Police say the tourist was shaken but otherwise unharmed and believe those responsible live in the area . 
