A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
those calling,call.01,members fascists,,Affirmative,"Shortly after demanding police arrest those calling Ukip members fascists , a candidate for the eurosceptic party has been photographed giving Green campaigners the finger while campaigning . "
those,tell.01,to fuck off,them,Affirmative,"She also told them to fuck off and referred to one of them as fat , it is claimed . "
those,refer.01,to one of them,as fat,Affirmative,"She also told them to fuck off and referred to one of them as fat , it is claimed . "
the Green Party,hold.04,a counter-demonstration,with,Affirmative,"Janice Atkinson , who is standing in South East England in Thursday 's European elections , was canvassing in Ashford , Kent when the Green Party held a counter-demonstration with signs and banners attacking Ukip . "
signs and banners,attack.01,Ukip,,Affirmative,"Janice Atkinson , who is standing in South East England in Thursday 's European elections , was canvassing in Ashford , Kent when the Green Party held a counter-demonstration with signs and banners attacking Ukip . "
Pizzey,say.01,looked embarrassed about having Atkinson as,,Affirmative,"In her Facebook post , Pizzey said the other man in the photo looked embarrassed about having Atkinson as a candidate . "
the other man in,look.02,embarrassed about having Atkinson as,,Affirmative,"In her Facebook post , Pizzey said the other man in the photo looked embarrassed about having Atkinson as a candidate . "
the other man in,have.03,Atkinson,,Affirmative,"In her Facebook post , Pizzey said the other man in the photo looked embarrassed about having Atkinson as a candidate . "
"Atkinson ,",describe.01,Janice Atkinson,,Affirmative,"Atkinson , who describes herself as Nigel Farage 's ' number two ' , posted her own photo of the Greens to Twitter , calling them the attractive face of the Greens , apparently . "
"Atkinson ,",post.01,her own photo of,,Affirmative,"Atkinson , who describes herself as Nigel Farage 's ' number two ' , posted her own photo of the Greens to Twitter , calling them the attractive face of the Greens , apparently . "
Nigel Farage 's,call.01,Ukip members fascists,the attractive face of,Affirmative,"Atkinson , who describes herself as Nigel Farage 's ' number two ' , posted her own photo of the Greens to Twitter , calling them the attractive face of the Greens , apparently . "
Janice Atkinson,tell.01,They were intimidating,The Independent,Affirmative,"Speaking about the Ashford incident , she told The Independent : They were intimidating my party workers , women and elderly distinguished gentlemen , calling them racist bigots . "
Ukip members fascists,intimidate.01,"my party workers , women and",,Affirmative,"Speaking about the Ashford incident , she told The Independent : They were intimidating my party workers , women and elderly distinguished gentlemen , calling them racist bigots . "
Ukip members fascists,call.01,Ukip members fascists,racist bigots,Affirmative,"Speaking about the Ashford incident , she told The Independent : They were intimidating my party workers , women and elderly distinguished gentlemen , calling them racist bigots . "
also intimidating members of the public who approached me,intimidate.01,members of,,Affirmative,They were also intimidating members of the public who approached me . 
One young woman,say.01,she was in,,Affirmative,"One young woman who said she was in her 30 s and had never voted before , said she was voting for me . "
One young woman,say.01,she was voting for me,,Affirmative,"One young woman who said she was in her 30 s and had never voted before , said she was voting for me . "
Janice Atkinson,vote.01,for me,,Affirmative,"One young woman who said she was in her 30 s and had never voted before , said she was voting for me . "
The fat Green woman,tell.01,that I was,her,Affirmative,"The fat Green woman approached her , telling her that I was a racist bigot . "
The fat Green woman,tell.01,she had complained to,me,Affirmative,"She was very upset , she later told me she had complained to the police . "
"the Greens , apparently",deny.01,using,,Affirmative,The Greens denied using any intimidation . 
"the Greens , apparently",use.01,any intimidation,,Affirmative,The Greens denied using any intimidation . 
an impromptu walkabout,meet.03,voters,,Affirmative,He arrived in the city 's iconic Old Market Square for an impromptu walkabout to meet voters ahead of the European elections but was forced to cancel it after getting covered in yolk . 
Onlookers,say.01,leader looked stunned,,Affirmative,Onlookers said the leader looked stunned when he was ambushed by a protester . 
the leader,look.02,stunned,,Affirmative,Onlookers said the leader looked stunned when he was ambushed by a protester . 
the leader,stun.01,when he was ambushed by,,Affirmative,Onlookers said the leader looked stunned when he was ambushed by a protester . 
by,ambush.01,he,,Affirmative,Onlookers said the leader looked stunned when he was ambushed by a protester . 
an impromptu walkabout,meet.03,voters,,Affirmative,He arrived in the city 's iconic Old Market Square for an impromptu walkabout to meet voters ahead of the European elections but was forced to cancel it after getting covered in yolk . 
Onlookers,say.01,leader looked stunned,,Affirmative,Onlookers said the leader looked stunned when he was ambushed by a protester . 
the leader,look.02,stunned,,Affirmative,Onlookers said the leader looked stunned when he was ambushed by a protester . 
the leader,stun.01,when he was ambushed by,,Affirmative,Onlookers said the leader looked stunned when he was ambushed by a protester . 
by,ambush.01,he,,Affirmative,Onlookers said the leader looked stunned when he was ambushed by a protester . 
