A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Rothschild Wealth Management,hire.01,eight people from,to offer services to,Affirmative,
eight people from,offer.01,services,,Affirmative,
Paolo Lenzi and,join.01,Mayer Amschel Rothschild in the 1760s,,Affirmative,
"its Milan wealth unit ,",target.01,"new clients including families , companies , charities and foundations",,Affirmative,
Mayer Amschel Rothschild in the 1760s,say.01,joined Rothschild as co-heads of,,Affirmative,
Our office in Milan,enable.01,to integrate,us,Affirmative,
branch manager and chief operating officer,integrate.01,a new market,,Affirmative,
a new market,have.03,potential for growth,,Affirmative,
"Veit de Maddalena ,",say.01,will enable us from now on,,Affirmative,
"Rothschild ,",trace.02,its roots,to,Affirmative,
by,start.01,the family banking dynasty started by,,Affirmative,
"Rothschild ,",oversee.01,billion euros (,,Affirmative,
"business ,",accept.01,"deposits in Switzerland ,",,Affirmative,
Individual clients,have.03,million euros of,,Affirmative,
"Kilian Borter ,",say.01,was granted,,Affirmative,
The new business,target.01,billion euros in,,Affirmative,
Kilian Borter,say.01,business is targeting,,Affirmative,
Morgan Stanley -LRB- MS -RRB- in Milan,agree.01,to sell,,Affirmative,
Morgan Stanley -LRB- MS -RRB- in Milan,sell.01,management operations,to,Affirmative,
Switzerland 's Credit Suisse Group AG -LRB- CSGN -RRB-,say.01,it would take over,,Affirmative,
Switzerland 's Credit Suisse Group AG -LRB- CSGN -RRB-,take.12,"banking clients ,",,Affirmative,
Switzerland 's Credit Suisse Group AG -LRB- CSGN -RRB-,expect.01,to complete,,Affirmative,
Switzerland 's Credit Suisse Group AG -LRB- CSGN -RRB-,complete.01,the transaction,,Affirmative,
A spokesman for,comment.01,on,,Affirmative,
Press,continue.01,Press spacebar to pause,,Affirmative,
Press,esc.01,to stop,,Affirmative,
