A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
AAP MLA Rajesh Garg,moot.01,the idea,,Affirmative,During the meeting AAP MLA Rajesh Garg mooted the idea while describing Arvind Kejriwal 's decision to resign as Delhi Chief Minister after 49 days in power as one of the major reasons behind AAP 's poor showing in the city in Lok Sabha polls . 
AAP MLA Rajesh Garg,describe.01,decision,,Affirmative,During the meeting AAP MLA Rajesh Garg mooted the idea while describing Arvind Kejriwal 's decision to resign as Delhi Chief Minister after 49 days in power as one of the major reasons behind AAP 's poor showing in the city in Lok Sabha polls . 
the speculation saying,say.01,party was not considering,,Affirmative,"Speaking to The Hindu , senior AAP leader Manish Sisodia on Sunday dismissed the speculation saying the party was not considering any such possibility . "
the party,consider.02,any such possibility,,Affirmative,"Speaking to The Hindu , senior AAP leader Manish Sisodia on Sunday dismissed the speculation saying the party was not considering any such possibility . "
Hindu,say.01,AAP has,,Affirmative,"AAP has no intention of forming a government again in Delhi with Congress support , he said . "
by,moot.01,such a proposal,,Affirmative,"Asked to comment on whether such a proposal had been mooted by AAP MLAs , Mr. Sisodia said , Come what may , we wo n't form the government . "
senior AAP leader Manish Sisodia on Sunday,say.01,Come what,,Affirmative,"Asked to comment on whether such a proposal had been mooted by AAP MLAs , Mr. Sisodia said , Come what may , we wo n't form the government . "
some AAP MLAs,form.01,a government,,Affirmative,"Asked to comment on whether such a proposal had been mooted by AAP MLAs , Mr. Sisodia said , Come what may , we wo n't form the government . "
spokesperson Nagendar Sharma,rule.02,the possibility of,,Affirmative,AAP spokesperson Nagendar Sharma also ruled out the possibility of AAP forming the government . 
AAP,form.01,a government,,Affirmative,AAP spokesperson Nagendar Sharma also ruled out the possibility of AAP forming the government . 
AAP spokesperson Nagendar Sharma,say.01,elections are,,Affirmative,"Now that the Parliamentary elections are over we are getting ready for Assembly elections , Mr. Sharma said . "
the AAP government,recommend.01,dissolution of,,Affirmative,We have been pushing for fresh elections since the time the AAP government resigned recommending dissolution of the Delhi Assembly . 
AAP spokesperson Nagendar Sharma,add.01,case is pending in,,Affirmative,"A case is pending in the Apex Court on this issue , he added . "
The AAP,file.01,a petition in,,Affirmative,The AAP has also filed a petition in the Apex Court challenging the imposition of President 's rule in Delhi after it was informed that the Lieutenant Governor of Delhi has decided to deal with the issue of fresh polls in the Capital after May 16 . 
a petition in,challenge.01,the imposition of,,Affirmative,The AAP has also filed a petition in the Apex Court challenging the imposition of President 's rule in Delhi after it was informed that the Lieutenant Governor of Delhi has decided to deal with the issue of fresh polls in the Capital after May 16 . 
the Lieutenant Governor of Delhi,decide.01,to deal with,,Affirmative,The AAP has also filed a petition in the Apex Court challenging the imposition of President 's rule in Delhi after it was informed that the Lieutenant Governor of Delhi has decided to deal with the issue of fresh polls in the Capital after May 16 . 
the Lieutenant Governor of Delhi,deal.01,with,,Affirmative,The AAP has also filed a petition in the Apex Court challenging the imposition of President 's rule in Delhi after it was informed that the Lieutenant Governor of Delhi has decided to deal with the issue of fresh polls in the Capital after May 16 . 
The SC,hear.01,the matter,,Affirmative,The SC is expected to hear the matter on July 4 . 
AAP,win.01,28 seats in,,Affirmative,"In the 70 - members house , AAP had won 28 seats in its debut Assembly elections in December last year and later formed the government with outside support from Congress . "
AAP,form.01,the government,,Affirmative,"In the 70 - members house , AAP had won 28 seats in its debut Assembly elections in December last year and later formed the government with outside support from Congress . "
AAP,have.03,27 MLAs,,Affirmative,"Now , AAP has 27 MLAs while the BJP has 31 legislators but three of them have now become Members of Parliament . "
the BJP,have.03,31 legislators,,Affirmative,"Now , AAP has 27 MLAs while the BJP has 31 legislators but three of them have now become Members of Parliament . "
Minister Arvind Kejriwal,resign.01,over,,Affirmative,Delhi has been under President 's rule since February 14 when AAP Chief Minister Arvind Kejriwal resigned over his failure to pass the Jan Lokpal bill in the assembly . 
