A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
KUALA LUMPUR,believe.01,industry will continue growing,,Affirmative,
we,touch.01,RM30 billion (,,Affirmative,
KUALA LUMPUR,tell.01,hosted by,reporters,Affirmative,
especially by,bring.01,the number of agents and outlets expected,,Affirmative,
a lot of projects,start.01,work,,Affirmative,
"Ramasamy , who is also managing director of Merchantrade Asia Sdn Bhd",say.01,players are licensed,,Affirmative,
money changers,provide.01,remittance services,,Affirmative,
weekends and,provide.01,convenience,to,Affirmative,
most remittance players,offer.01,The rates,,Affirmative,
"those who are allowed , also",compete.01,with,,Affirmative,
"Ramasamy , who is also managing director of Merchantrade Asia Sdn Bhd",think.01,illegals are moving away,,Affirmative,
"Ramasamy , who is also managing director of Merchantrade Asia Sdn Bhd",say.01,", it can almost compete with",,Affirmative,
governor Datuk Muhammad Ibrahim In,say.01,there was still,,Affirmative,
migrant workers,prefer.01,informal remittance channels,,Affirmative,
business providers,reassess.01,their products and services,,Affirmative,
migrant workers,draw.02,this group of users,,Affirmative,
BNM deputy governor Datuk Muhammad Ibrahim,say.01,It is timely,,Affirmative,
"Ramasamy , who is also managing director of Merchantrade Asia Sdn Bhd",say.01,MAMSB is focused on ensuring,,Affirmative,
MAMSB,ensure.01,system structure and,,Affirmative,
"Ramasamy , who is also managing director of Merchantrade Asia Sdn Bhd",say.01,business is expected,,Affirmative,
"Ramasamy , who is also managing director of Merchantrade Asia Sdn Bhd",get.01,to know from,,Affirmative,
Malaysians traveling overseas,travel.01,overseas,,Affirmative,
my members,observe.01,the situation,,Affirmative,
my members,see.01,if there 's,,Affirmative,
"Ramasamy , who is also managing director of Merchantrade Asia Sdn Bhd",think.01,there 's still growth,,Affirmative,
"Ramasamy ,",say.01,business is expected,,Affirmative,
remittance business,touch.01,RM3 billion,,Affirmative,
