A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
Brandon Vigil,say.01,a childhood mistake,,Affirmative,"Brandon Vigil was charged with vandalism for writing on a bathroom wall in fifth grade , a childhood mistake he said will haunt him as he plans for college and prepares for a career as a police officer . "
a childhood mistake,haunt.01,Brandon Vigil,,Affirmative,"Brandon Vigil was charged with vandalism for writing on a bathroom wall in fifth grade , a childhood mistake he said will haunt him as he plans for college and prepares for a career as a police officer . "
Brandon Vigil,plan.01,for college,,Affirmative,"Brandon Vigil was charged with vandalism for writing on a bathroom wall in fifth grade , a childhood mistake he said will haunt him as he plans for college and prepares for a career as a police officer . "
"Vigil ,",urge.01,Secretary Arne Duncan,to continue pressuring educators in states like Colorado,Affirmative,"Vigil , a sophomore in high school , urged U.S. Education Secretary Arne Duncan this month to continue pressuring educators in states like Colorado to abandon strict discipline policies that disproportionately impact minority students . "
Secretary Arne Duncan,continue.01,pressuring educators in states like Colorado,,Affirmative,"Vigil , a sophomore in high school , urged U.S. Education Secretary Arne Duncan this month to continue pressuring educators in states like Colorado to abandon strict discipline policies that disproportionately impact minority students . "
Secretary Arne Duncan,pressure.01,educators in states like Colorado,to abandon,Affirmative,"Vigil , a sophomore in high school , urged U.S. Education Secretary Arne Duncan this month to continue pressuring educators in states like Colorado to abandon strict discipline policies that disproportionately impact minority students . "
educators in states like Colorado,abandon.01,strict discipline policies,,Affirmative,"Vigil , a sophomore in high school , urged U.S. Education Secretary Arne Duncan this month to continue pressuring educators in states like Colorado to abandon strict discipline policies that disproportionately impact minority students . "
strict discipline policies,impact.01,minority students,,Affirmative,"Vigil , a sophomore in high school , urged U.S. Education Secretary Arne Duncan this month to continue pressuring educators in states like Colorado to abandon strict discipline policies that disproportionately impact minority students . "
Brandon Vigil,know.01,universities do n't want kids with,,Affirmative,"I know universities do n't want kids with a criminal record or who have had charges pressed against them , Vigil said in an interview with The Denver Post . "
universities,want.01,kids,,Affirmative,"I know universities do n't want kids with a criminal record or who have had charges pressed against them , Vigil said in an interview with The Denver Post . "
universities,have.03,charges pressed against them,,Affirmative,"I know universities do n't want kids with a criminal record or who have had charges pressed against them , Vigil said in an interview with The Denver Post . "
Brandon Vigil,say.01,I know,,Affirmative,"I know universities do n't want kids with a criminal record or who have had charges pressed against them , Vigil said in an interview with The Denver Post . "
a criminal record,worry.01,Brandon Vigil,,Affirmative,"It just worries me that if it 's me and another student , that they 're going to pick the other student because of something I did in fifth grade . "
me and another student,pick.01,the other student,,Affirmative,"It just worries me that if it 's me and another student , that they 're going to pick the other student because of something I did in fifth grade . "
Brandon Vigil,do.02,something,,Affirmative,"It just worries me that if it 's me and another student , that they 're going to pick the other student because of something I did in fifth grade . "
Post analysis of,find.01,that Colorado has failed,,Affirmative,A Denver Post analysis of school discipline data found that Colorado has failed to make significant progress in reversing a trend that has left minority students bearing the brunt of strict discipline policies . 
a trend,leave.01,minority students bearing,,Affirmative,A Denver Post analysis of school discipline data found that Colorado has failed to make significant progress in reversing a trend that has left minority students bearing the brunt of strict discipline policies . 
minority students bearing,bear.01,the brunt of,,Affirmative,A Denver Post analysis of school discipline data found that Colorado has failed to make significant progress in reversing a trend that has left minority students bearing the brunt of strict discipline policies . 
minority children who commit the same offenses as white students,make.07,higher percentages of those receiving,,Affirmative,"Despite lower numbers of students enrolled in public schools , minority children make up higher percentages of those receiving severe punishments . "
