A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
the United States,confront.01,China,over reefs and corals scattered in,Affirmative,"HESITATION : It may be hard for Filipinos to swallow , but despite Obamic oratory and a supposedly iron - clad mutual defense treaty , the United States appears not ready to confront China over reefs and corals scattered in the South China Sea being claimed by its ally the Philippines . "
by,claim.02,reefs and corals scattered in,,Affirmative,"HESITATION : It may be hard for Filipinos to swallow , but despite Obamic oratory and a supposedly iron - clad mutual defense treaty , the United States appears not ready to confront China over reefs and corals scattered in the South China Sea being claimed by its ally the Philippines . "
the US which is supporting some 70 percent of its military spending,drum.01,support for,,Affirmative,"The US has tried but failed to drum up support for a common front among its friends and clients in Southeast Asia , the Philippines included , to serve as a regional containment arc under the belly of China . "
the Association of,reject.01,an American suggestion,,Affirmative,"In its recent summit in Myanmar , the Association of Southeast Asian Nations again rejected an American suggestion to use the group for a multilateral approach to resolving territorial disputes - as opposed to the direct bilateral dialogue that China wants . "
vis-a-vis China,want.01,the direct bilateral dialogue,,Affirmative,"In its recent summit in Myanmar , the Association of Southeast Asian Nations again rejected an American suggestion to use the group for a multilateral approach to resolving territorial disputes - as opposed to the direct bilateral dialogue that China wants . "
the US which is supporting some 70 percent of its military spending,ask.02,to assume,ASEAN,Affirmative,BUSINESS FACTOR : The US is asking ASEAN to assume a stiff posture that it can not assume itself vis - à - vis China . 
the ASEAN,assume.01,a stiff posture,,Affirmative,BUSINESS FACTOR : The US is asking ASEAN to assume a stiff posture that it can not assume itself vis - à - vis China . 
the ASEAN,assume.01,the ASEAN,,Affirmative,BUSINESS FACTOR : The US is asking ASEAN to assume a stiff posture that it can not assume itself vis - à - vis China . 
BUSINESS FACTOR,want.01,China contained,,Affirmative,"It wants a fast - growing China contained , but is not willing to do it itself directly . "
the US which is supporting some 70 percent of its military spending,antagonize.01,China - its biggest creditor ( after Japan,,Affirmative,The US is not ready to antagonize China - its biggest creditor ( after Japan ) whom it owes $ 1.272 trillion and with whom it has a negative balance of trade of $ 318.417 billion ( $ 440.433 billion imports minus $ 122.016 billion exports ) - for something as intangible as historic ties with the Philippines . 
the US which is supporting some 70 percent of its military spending,owe.01,$ 1.272 trillion,,Affirmative,The US is not ready to antagonize China - its biggest creditor ( after Japan ) whom it owes $ 1.272 trillion and with whom it has a negative balance of trade of $ 318.417 billion ( $ 440.433 billion imports minus $ 122.016 billion exports ) - for something as intangible as historic ties with the Philippines . 
the US which is supporting some 70 percent of its military spending,have.03,a negative balance of trade of,,Affirmative,The US is not ready to antagonize China - its biggest creditor ( after Japan ) whom it owes $ 1.272 trillion and with whom it has a negative balance of trade of $ 318.417 billion ( $ 440.433 billion imports minus $ 122.016 billion exports ) - for something as intangible as historic ties with the Philippines . 
