A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
THIRTY-YEAR-OLD MICHAEL CROCKETT,assault.01,the victim,,Affirmative,"According to court documents , Crockett is accused of assaulting the victim with a belt sander . "
THIRTY-YEAR-OLD MICHAEL CROCKETT,turn.06,THIRTY-YEAR-OLD MICHAEL CROCKETT,,Affirmative,Crockett turned himself in over the weekend . 
WE ASKED WILLIAMS WHY CROCKETT RAN .,know.01,he 's innocent,,Affirmative,I know he 's innocent . 
WE ASKED WILLIAMS WHY CROCKETT RAN .,know.01,he was with me,,Affirmative,"I know he was with me the entire night , said Jamie Williams . "
WE ASKED WILLIAMS WHY CROCKETT RAN .,say.01,I know,,Affirmative,"I know he was with me the entire night , said Jamie Williams . "
The two,have.03,a daughter,,Affirmative,The two have a daughter together . 
WE ASKED WILLIAMS WHY CROCKETT RAN .,say.01,He 's had,,Affirmative,"He 's had hard times in the past but he 's turned his life around , and for the past two and a half months he 's been doing amazing , said Williams . "
two people,swear.01,AFFIDAVITS,to back up,Affirmative,Williams is one of two people who swore affidavits to back up Crockett 's alibi that on April 11 he was at a meeting in Portland and then played pool on Congress Street . 
AFFIDAVITS,back.01,alibi,,Affirmative,Williams is one of two people who swore affidavits to back up Crockett 's alibi that on April 11 he was at a meeting in Portland and then played pool on Congress Street . 
THIRTY-YEAR-OLD MICHAEL CROCKETT,play.01,pool on,,Affirmative,Williams is one of two people who swore affidavits to back up Crockett 's alibi that on April 11 he was at a meeting in Portland and then played pool on Congress Street . 
Fairfield,say.01,she has pictures of,,Affirmative,Fairfield said she has pictures of time - stamped text messages from Crockett that support his story . 
a daughter,have.03,pictures of,,Affirmative,Fairfield said she has pictures of time - stamped text messages from Crockett that support his story . 
stamped text messages from Crockett,support.01,his story,,Affirmative,Fairfield said she has pictures of time - stamped text messages from Crockett that support his story . 
a daughter,say.01,she told police,,Affirmative,She said she told police but said they have not followed up on it . 
a daughter,say.01,they have not followed up on it,,Affirmative,She said she told police but said they have not followed up on it . 
Chief Michael Grovo,say.01,investigation is far from over,,Affirmative,Buxton Police Chief Michael Grovo said his department 's investigation is far from over . 
over,need.01,to follow up,,Affirmative,"We need to follow up his alibis , which we have n't had the opportunity to do yet and you have my word we 're going to do that . "
over,follow.02,"his alibis ,",,Affirmative,"We need to follow up his alibis , which we have n't had the opportunity to do yet and you have my word we 're going to do that . "
over,have.03,the opportunity,,Affirmative,"We need to follow up his alibis , which we have n't had the opportunity to do yet and you have my word we 're going to do that . "
you,have.03,my word,,Affirmative,"We need to follow up his alibis , which we have n't had the opportunity to do yet and you have my word we 're going to do that . "
over,do.02,the opportunity to do yet,,Affirmative,"We need to follow up his alibis , which we have n't had the opportunity to do yet and you have my word we 're going to do that . "
over,want.01,to make sure,,Affirmative,"We want to make sure we have all of the possible evidence that 's out there to present , said Grovo . "
over,make.02,sure,,Affirmative,"We want to make sure we have all of the possible evidence that 's out there to present , said Grovo . "
over,have.03,all of,,Affirmative,"We want to make sure we have all of the possible evidence that 's out there to present , said Grovo . "
Buxton Police Chief Michael Grovo,say.01,We want,,Affirmative,"We want to make sure we have all of the possible evidence that 's out there to present , said Grovo . "
Investigators,say.01,Crockett asked for,,Affirmative,"Investigators say Crockett asked for chocolate milk , Mountain Dew , and pizza during negotiations to give himself up . "
THIRTY-YEAR-OLD MICHAEL CROCKETT,ask.02,for,,Affirmative,"Investigators say Crockett asked for chocolate milk , Mountain Dew , and pizza during negotiations to give himself up . "
Investigators,say.01,it appeared,,Affirmative,They said it appeared that he had been living in the woods for several days at the time of his surrender . 
THIRTY-YEAR-OLD MICHAEL CROCKETT,have.03,AN ALIBI FOR,,Affirmative,ONE OF THE SUSPECTS SAYS HE HAS AN ALIBI FOR THE NIGHT OF THE CRIME . 
A CRIME,shock.01,THE SMALL COMMUNITY OF BUXTON,,Affirmative,"CROCKETT , STACY DAY , AND GREGORY HOAR ARE ACCUSED OF A CRIME THAT HAS SHOCKED THE SMALL COMMUNITY OF BUXTON . "
HOMEOWNER DEBORAH NIELSEN,know.01,he 's innocent,,Affirmative,I know he 's innocent . 
HOMEOWNER DEBORAH NIELSEN,know.01,he was with me,,Affirmative,I know he was with me the entire night . 
THE TWO,have.03,A DAUGHTER TOGETHER,,Affirmative,THE TWO HAVE A DAUGHTER TOGETHER . 
Investigators,believe.01,HE HAD,,Affirmative,INVESTIGATORS BELIEVE HE HAD BEEN HIDING IN THE WOODS . 
THIRTY-YEAR-OLD MICHAEL CROCKETT,had.03,BEEN HIDING,,Affirmative,INVESTIGATORS BELIEVE HE HAD BEEN HIDING IN THE WOODS . 
THIRTY-YEAR-OLD MICHAEL CROCKETT,surrender.01,PEACEFULLY AFTER ASKING,FOR,Affirmative,"THEY SAY HE SURRENDERED PEACEFULLY AFTER ASKING FOR CHOCOLATE MILK , MOUNTAIN DEW , AND PIZZA . "
WE,asked.01,WILLIAMS,,Affirmative,WE ASKED WILLIAMS WHY CROCKETT RAN . 
you,want.01,to sit in jail,,Affirmative,Would you want to sit in jail for something that you did n't do ? 
you,do.02,something,,Affirmative,Would you want to sit in jail for something that you did n't do ? 
the police and the work,do.02,the work,,Affirmative,He was just very skeptical of the police and the work that they had done because he knows he 's innocent and did n't want to get caught up in anything more . 
CROCKETT 'S LAWYER,know.01,he 's innocent,,Affirmative,He was just very skeptical of the police and the work that they had done because he knows he 's innocent and did n't want to get caught up in anything more . 
FAIRFIELD SAYS SHE,have.03,PICTURES OF,,Affirmative,FAIRFIELD SAYS SHE HAS PICTURES OF TIME - STAMPED TEXT MESSAGES FROM CROCKETT THAT SUPPORT HIS STORY FROM THE NIGHT OF APRIL 11TH . 
AMY FAIRFIELD,say.01,ALIBI BUT,,Affirmative,SHE SAYS SHE TOLD POLICE ABOUT CROCKETT 'S ALIBI BUT THEY NEVER FOLLOWED UP THIS WEEKEND . 
We,need.01,to follow up,,Affirmative,"We need to follow up his alibis , which we have n't had the opportunity to do yet and you have my word we 're going to do that . "
We,follow.02,"his alibis ,",,Affirmative,"We need to follow up his alibis , which we have n't had the opportunity to do yet and you have my word we 're going to do that . "
We,have.03,the opportunity,,Affirmative,"We need to follow up his alibis , which we have n't had the opportunity to do yet and you have my word we 're going to do that . "
you,have.03,my word,,Affirmative,"We need to follow up his alibis , which we have n't had the opportunity to do yet and you have my word we 're going to do that . "
We,do.02,the opportunity to do yet,,Affirmative,"We need to follow up his alibis , which we have n't had the opportunity to do yet and you have my word we 're going to do that . "
We,want.01,to make sure,,Affirmative,We want to make sure we have all of the possible evidence that 's out there to present . 
We,make.02,sure,,Affirmative,We want to make sure we have all of the possible evidence that 's out there to present . 
We,have.03,all of,,Affirmative,We want to make sure we have all of the possible evidence that 's out there to present . 
THE PERSON,gave.01,INFORMATION LINKING CROCKETT,TO,Affirmative,POLICE SAY THE PERSON WHO GAVE THEM INFORMATION LINKING CROCKETT TO THE HOME INVASION WAS A MAN WHO WAS ARRESTED HERE IN BUXTON ON AN UNRELATED CHARGE ON WEDNESDAY . 
you,agree.01,to accept,,Affirmative,By posting your comments you agree to accept our terms of use . 
you,accept.01,our terms of use,,Affirmative,By posting your comments you agree to accept our terms of use . 
