A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
William Taylor,scan.01,a horse skull,,Affirmative,William Taylor scans a horse skull with his 3 D scanner . 
student William Taylor,spend.02,his summer field season,searching for information about,Affirmative,Anthropology graduate student William Taylor is spending his summer field season in Mongolia searching for information about how early inhabitants interacted with horses . 
people of,bury.01,the heads of horses,in groups around,Affirmative,"It is not clear why , but people of this culture also ritually buried the heads of horses in groups around their stone monuments . "
anthropologists that is n't a long time,use.01,every means,,Affirmative,"With so few clues to the culture , anthropologists have to use every means they can imagine to try to learn more . "
anthropologists that is n't a long time,imagine.01,to try,,Affirmative,"With so few clues to the culture , anthropologists have to use every means they can imagine to try to learn more . "
anthropologists that is n't a long time,try.01,to learn more,,Affirmative,"With so few clues to the culture , anthropologists have to use every means they can imagine to try to learn more . "
anthropologists that is n't a long time,learn.01,more,,Affirmative,"With so few clues to the culture , anthropologists have to use every means they can imagine to try to learn more . "
William Taylor,hope.01,to learn,,Affirmative,"Taylor hopes to learn if these horses were ridden , or used to pull chariots , and is seeking clues from the skulls of horses found in ritual burials . "
William Taylor,learn.01,"horses were ridden , or used",,Affirmative,"Taylor hopes to learn if these horses were ridden , or used to pull chariots , and is seeking clues from the skulls of horses found in ritual burials . "
these horses,pull.01,chariots,,Affirmative,"Taylor hopes to learn if these horses were ridden , or used to pull chariots , and is seeking clues from the skulls of horses found in ritual burials . "
these horses,seek.01,clues from,,Affirmative,"Taylor hopes to learn if these horses were ridden , or used to pull chariots , and is seeking clues from the skulls of horses found in ritual burials . "
William Taylor,know.01,those,,Affirmative,"He 's compared those horses with those he knows have been put to particular use , such as farm horses , or military horses . "
William Taylor,use.01,a 3 D scanner,,Affirmative,"Using a 3 D scanner , Taylor has sought a quantitative signal he could use to distinguish between wild horses and ridden horses . "
William Taylor,seek.01,a quantitative signal,,Affirmative,"Using a 3 D scanner , Taylor has sought a quantitative signal he could use to distinguish between wild horses and ridden horses . "
William Taylor,use.01,a quantitative signal,to distinguish between,Affirmative,"Using a 3 D scanner , Taylor has sought a quantitative signal he could use to distinguish between wild horses and ridden horses . "
William Taylor,distinguish.01,between,,Affirmative,"Using a 3 D scanner , Taylor has sought a quantitative signal he could use to distinguish between wild horses and ridden horses . "
William Taylor,hope.01,will yield,,Affirmative,He hopes comparing the scans he already has of horse skulls with those in Mongolian museums will yield some answers . 
William Taylor,have.03,the scans,,Affirmative,He hopes comparing the scans he already has of horse skulls with those in Mongolian museums will yield some answers . 
comparing,yield.01,some answers,,Affirmative,He hopes comparing the scans he already has of horse skulls with those in Mongolian museums will yield some answers . 
William Taylor,say.01,projects are ongoing in,,Affirmative,"Taylor says that many projects are ongoing in the country , but for anthropologists that is n't a long time . "
William Taylor,say.01,There are easily,,Affirmative,"There are easily several lifetimes of work for whoever wants to work there , he said . "
William Taylor,travel.01,to Mongolia,,Affirmative,"He traveled to Mongolia with Fitzhugh in 2011 , excavating burial sites and felt an instant connection between the people he met there and the culture he knew back home in Montana . "
William Taylor,excavate.01,burial sites,,Affirmative,"He traveled to Mongolia with Fitzhugh in 2011 , excavating burial sites and felt an instant connection between the people he met there and the culture he knew back home in Montana . "
William Taylor,feel.01,an instant connection between,,Affirmative,"He traveled to Mongolia with Fitzhugh in 2011 , excavating burial sites and felt an instant connection between the people he met there and the culture he knew back home in Montana . "
William Taylor,know.01,the culture,,Affirmative,"He traveled to Mongolia with Fitzhugh in 2011 , excavating burial sites and felt an instant connection between the people he met there and the culture he knew back home in Montana . "
William Taylor,say.01,landscape is,,Affirmative,"He says the landscape is about the same , and he found cultural similarities between Montanans and Mongolians . "
William Taylor,find.01,cultural similarities between Montanans and Mongolians,,Affirmative,"He says the landscape is about the same , and he found cultural similarities between Montanans and Mongolians . "
William Taylor,look.01,at UNM,,Affirmative,Taylor looked at UNM when he was ready for graduate school since his mother and grandfather are both former students . 
William Taylor,find.01,a mentor,,Affirmative,"He found a mentor in  E. James Dixon , director of the Maxwell Museum who is also an expert in arctic cultures . "
an archaezoologist,specialize.01,in,,Affirmative,"Over the last several years , Taylor has studied under Dixon and co-chair Dr. Emily Lena Jones , an archaezoologist who specializes in the study of ancient animal remains . "
William Taylor,hope.01,to have mountains of,,Affirmative,"Taylor will be back at UNM in the fall to continue to work toward his doctorate , and he hopes to have mountains of new data to analyze . "
William Taylor,have.03,mountains of,,Affirmative,"Taylor will be back at UNM in the fall to continue to work toward his doctorate , and he hopes to have mountains of new data to analyze . "
William Taylor,scan.01,a horse skull,,Affirmative,William Taylor scans a horse skull with his 3 D scanner . 
