A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
A Massachusetts man,attempt.01,to bring,,Affirmative,BOSTON ( AP ) -- A Massachusetts man has been charged with firearms violations for allegedly attempting to bring two loaded handguns into a Boston University commencement . 
A Massachusetts man,bring.01,two loaded handguns,into,Affirmative,BOSTON ( AP ) -- A Massachusetts man has been charged with firearms violations for allegedly attempting to bring two loaded handguns into a Boston University commencement . 
by,arrest.01,Andrea Massa of Marshfield,,Affirmative,Andrea Massa of Marshfield was arrested by university police at a bag check area Sunday afternoon . 
"wife ,",tell.01,husband realized,the Boston Herald (,Affirmative,"Massa 's wife , Sally Jenkins , tells the Boston Herald ( bit.ly / 1jtrx8P ) her husband realized he would n't be allowed in when he saw the security area and was arrested while leaving . "
her husband,realize.01,he would n't be allowed in,,Affirmative,"Massa 's wife , Sally Jenkins , tells the Boston Herald ( bit.ly / 1jtrx8P ) her husband realized he would n't be allowed in when he saw the security area and was arrested while leaving . "
her husband,see.01,the security area,,Affirmative,"Massa 's wife , Sally Jenkins , tells the Boston Herald ( bit.ly / 1jtrx8P ) her husband realized he would n't be allowed in when he saw the security area and was arrested while leaving . "
Sally Jenkins,see.01,sister graduate,,Affirmative,She was at the commencement to see her sister graduate . 
Office,say.01,Massa has,,Affirmative,The Suffolk County District Attorney 's Office says the 28 - year - old Massa has a license to carry firearms for hunting and target practice . 
old Massa,have.03,a license,,Affirmative,The Suffolk County District Attorney 's Office says the 28 - year - old Massa has a license to carry firearms for hunting and target practice . 
the 28-year-old Massa,face.01,a civil penalty,,Affirmative,He faces a civil penalty for violating the terms of that license . 
the 28-year-old Massa,violate.01,the terms of,,Affirmative,He faces a civil penalty for violating the terms of that license . 
We,change.01,our comments,,Affirmative,"ATTENTION COMMENTERS : We 've changed our comments , but want to keep you in the conversation . "
We,want.01,to keep you in,,Affirmative,"ATTENTION COMMENTERS : We 've changed our comments , but want to keep you in the conversation . "
We,keep.04,you,in,Affirmative,"ATTENTION COMMENTERS : We 've changed our comments , but want to keep you in the conversation . "
account holders,need.01,to create,,Affirmative,Existing MyNorthwest account holders will need to create a new Disqus account or use one of the social logins provided below . 
account holders,create.01,a new Disqus account,,Affirmative,Existing MyNorthwest account holders will need to create a new Disqus account or use one of the social logins provided below . 
account holders,use.01,one of,,Affirmative,Existing MyNorthwest account holders will need to create a new Disqus account or use one of the social logins provided below . 
