A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
"Sachse , Holley",have.03,no idea,,Affirmative,"When Jordan Holley enrolled in the introduction to social work class at the University of North Texas , he had no idea the class would change his life - but it did , and the social work major and graduating senior has been changing the lives of others ever since , both as an advocate for disenfranchised populations and as a leader for fellow social workers . "
the class,change.01,his life,,Affirmative,"When Jordan Holley enrolled in the introduction to social work class at the University of North Texas , he had no idea the class would change his life - but it did , and the social work major and graduating senior has been changing the lives of others ever since , both as an advocate for disenfranchised populations and as a leader for fellow social workers . "
"work program , based in",recognize.01,Holley,,Affirmative,"UNT 's social work program , based in the College of Public Affairs and Community Service , recently recognized Holley for his contributions by awarding him with a Fannie Belle Gaupp Outstanding Student Award . "
Holley,award.01,Holley for his contributions,with,Affirmative,"UNT 's social work program , based in the College of Public Affairs and Community Service , recently recognized Holley for his contributions by awarding him with a Fannie Belle Gaupp Outstanding Student Award . "
Holley,receive.01,his bachelor of,,Affirmative,"A 2010 graduate of Garland High School and former resident of Sachse , Holley will receive his bachelor of social work degree on May 10 . "
"Sachse , Holley",say.01,teachers have inspired him,,Affirmative,Holley said his teachers have inspired him to live in the present and be compassionate and competent in all areas of his life . 
his teachers,inspire.01,"Sachse , Holley",to live in,Affirmative,Holley said his teachers have inspired him to live in the present and be compassionate and competent in all areas of his life . 
"Sachse , Holley",work.01,as,,Affirmative,"During his four years at UNT , Holley has worked as a crisis intervention specialist with Denton County Friends of the Family , a domestic violence and sexual assault shelter . "
"Sachse , Holley",serve.01,as,,Affirmative,"He also served as student representative and national board member for the National Association of Social Workers , vice president of the UNT Social Work Student Association and president of Phi Alpha Honor Society for Social Work . "
"Sachse , Holley",produce.01,career fairs,,Affirmative,"In addition , he produced two graduate career fairs for social work students at UNT and Texas Woman 's University . "
"Sachse , Holley",travel.01,"to Washington , D.C. ,",,Affirmative,"Holley travels to Washington , D.C. , every other month to participate as the only undergraduate student representative on the board of directors of the National Association of Social Workers , the largest membership organization of professional social workers in the world . "
"Sachse , Holley",participate.01,as,,Affirmative,"Holley travels to Washington , D.C. , every other month to participate as the only undergraduate student representative on the board of directors of the National Association of Social Workers , the largest membership organization of professional social workers in the world . "
"Sachse , Holley",meet.03,community leaders,,Affirmative,"There he meets community leaders from across the nation who share his passion for advocacy , and gets experience in shaping and funding social policies . "
the nation,share.01,his passion for advocacy,,Affirmative,"There he meets community leaders from across the nation who share his passion for advocacy , and gets experience in shaping and funding social policies . "
"Sachse , Holley",get.01,experience,in shaping and funding,Affirmative,"There he meets community leaders from across the nation who share his passion for advocacy , and gets experience in shaping and funding social policies . "
the Family,work.01,on,,Affirmative,"At the Denton County Friends of the Family , he works on a 24/7 crisis hotline for victims of sexual assault and domestic violence , and screens eligible clients into the shelter , many of whom are women and children . "
the Family,screen.02,eligible clients,into,Affirmative,"At the Denton County Friends of the Family , he works on a 24/7 crisis hotline for victims of sexual assault and domestic violence , and screens eligible clients into the shelter , many of whom are women and children . "
Working with,open.01,my eyes,,Affirmative,"  Working with these survivors has opened my eyes to the intense struggle that I did n't even know existed in my community , he said . "
the Family,say.01,has opened,,Affirmative,"  Working with these survivors has opened my eyes to the intense struggle that I did n't even know existed in my community , he said . "
work program,sponsor.01,an annual graduate and,,Affirmative,UNT 's social work program sponsors an annual graduate and career fair thanks to Holley 's foresight and initiative . 
"Sachse , Holley",say.01,he created,,Affirmative,Holley said he created the event so that seniors of social work could meet prospective employers and representatives from Texas universities that offer master 's degree programs in social work . 
"Sachse , Holley",create.01,the event,,Affirmative,Holley said he created the event so that seniors of social work could meet prospective employers and representatives from Texas universities that offer master 's degree programs in social work . 
seniors of,meet.01,prospective employers and representatives from,,Affirmative,Holley said he created the event so that seniors of social work could meet prospective employers and representatives from Texas universities that offer master 's degree programs in social work . 
Texas universities,offer.01,degree programs,,Affirmative,Holley said he created the event so that seniors of social work could meet prospective employers and representatives from Texas universities that offer master 's degree programs in social work . 
the fair,attract.01,100 students from,,Affirmative,"Now in its second year , the fair attracts more than 100 students from both UNT and Texas Woman 's University . "
"Sachse , Holley",pursue.01,degree in,,Affirmative,"Holley will pursue a master 's degree in social work at Texas Christian University , where he will reunite with Lynn Jackson , an assistant professor at TCU and his former teacher who introduced him to the field of social work . "
an assistant professor at TCU,introduce.01,"Sachse , Holley",to,Affirmative,"Holley will pursue a master 's degree in social work at Texas Christian University , where he will reunite with Lynn Jackson , an assistant professor at TCU and his former teacher who introduced him to the field of social work . "
1,keep.02,1,Clean,Affirmative,1 Keep it Clean . 
us,know.01,of,,Affirmative,Use the ' Report ' link on each comment to let us know of abusive posts . 
us,love.02,to hear,,Affirmative,"We 'd love to hear eyewitness accounts , the history behind an article . "
us,hear.01,"eyewitness accounts ,",,Affirmative,"We 'd love to hear eyewitness accounts , the history behind an article . "
