A0,A0.35_Verb,A1,A2,Polarity,RelatedSentence
New Hampshire-born Peter Jankowski,say.01,job is,,Affirmative,"Five months in , Peter Jankowski says job is to serve the town and entire council . "
a position,stir.01,divisiveness,,Affirmative,"When New Hampshire-born Peter Jankowski was unanimously chosen as Cave Creek 's town manager five months ago , he was ceremoniously dropped into a position that had stirred divisiveness with his predecessor . "
more than 10 years,help.01,spark,,Affirmative,That helped spark a recall effort to oust a group of Town Council members newly elected last year that made the firing their first order of business .. 
more than 10 years,spark.01,a recall effort,,Affirmative,That helped spark a recall effort to oust a group of Town Council members newly elected last year that made the firing their first order of business .. 
a group of,make.02,the firing,,Affirmative,That helped spark a recall effort to oust a group of Town Council members newly elected last year that made the firing their first order of business .. 
Jankowski,say.01,job is,,Affirmative,Jankowski said his job is to serve the council and the town . 
he,say.01,I stay out of politics,,Affirmative,"In other words , he says in a marked Northeastern accent , I stay out of politics . "
New Hampshire-born Peter Jankowski,need.01,to be,,Affirmative,"That 's not where I need to be , he said . "
he,say.01,That 's not,,Affirmative,"That 's not where I need to be , he said . "
the council,approve.01,a number of plans,,Affirmative,"During the tenure of interim Town Manager Rodney Glassman , the council approved a number of plans to guide Cave Creek into the future . "
Jankowski,say.01,will be,,Affirmative,"Jankowski said one of his goals in the coming years will be to implement the items laid out in the council - approved wastewater , water and fire infrastructure plans as well as road study , and work toward paying down the town 's $ 56 million debt . "
one of,work.01,toward paying down,,Affirmative,"Jankowski said one of his goals in the coming years will be to implement the items laid out in the council - approved wastewater , water and fire infrastructure plans as well as road study , and work toward paying down the town 's $ 56 million debt . "
He,work.01,on improving,,Affirmative,He also will work on improving the town 's bill payment system and reorganizing the utility department . 
He,improve.01,payment system,,Affirmative,He also will work on improving the town 's bill payment system and reorganizing the utility department . 
We,need.01,to straighten some of,,Affirmative,"We need to straighten some of that stuff out , he said . "
We,straighten.02,some of,,Affirmative,"We need to straighten some of that stuff out , he said . "
he,say.01,We need,,Affirmative,"We need to straighten some of that stuff out , he said . "
we,need.01,to take care of it,,Affirmative,"As mundane as it is , we need to take care of it . "
we,take.01,of it,,Affirmative,"As mundane as it is , we need to take care of it . "
the town,deal.01,with,,Affirmative,"One longtime issue the town has had to deal with is operating Cave Creek 's big events , which the town relies heavily on for revenue . "
the town,rely.01,on for revenue,,Affirmative,"One longtime issue the town has had to deal with is operating Cave Creek 's big events , which the town relies heavily on for revenue . "
Jankowski,say.01,events bring in,,Affirmative,"Jankowski said five or six major events bring in at least 50 percent of the town 's revenue , and there needs to be a compromise between the major businesses that cater to those events and the smaller businesses that may get lost in the hubbub . "
major events,bring.01,50 percent of,,Affirmative,"Jankowski said five or six major events bring in at least 50 percent of the town 's revenue , and there needs to be a compromise between the major businesses that cater to those events and the smaller businesses that may get lost in the hubbub . "
We,want.01,events to be successful,,Affirmative,"We want our special events to be successful because they bring in a lot of people , and they definitely benefit those businesses that serve beer and wine and food . "
they,bring.01,a lot of people,,Affirmative,"We want our special events to be successful because they bring in a lot of people , and they definitely benefit those businesses that serve beer and wine and food . "
they,benefit.01,those businesses,,Affirmative,"We want our special events to be successful because they bring in a lot of people , and they definitely benefit those businesses that serve beer and wine and food . "
those businesses,serve.02,beer and wine and food,,Affirmative,"We want our special events to be successful because they bring in a lot of people , and they definitely benefit those businesses that serve beer and wine and food . "
he,say.01,But it 's not,,Affirmative,"But it 's not all about cowboys and motorcycles , he said . "
all the folks,sell.01,things like art,,Affirmative,Do the events serve all the folks who sell things like art ? 
they,expose.01,people,to,Affirmative,"But they expose people to Cave Creek , and those people come back . "
cowboys and motorcycles,buy.01,stuff,,Affirmative,And when they come back they 're coming back in their SUVs and minivans and they 're buying stuff . 
We,forget.01,about,,Affirmative,We ca n't forget about those indirect benefits of our special events . 
He,say.01,suit him,,Affirmative,He said the upper - management duties of the position suit him and he hopes he 's in Cave Creek to stay . 
he,hope.01,he 's in,,Affirmative,He said the upper - management duties of the position suit him and he hopes he 's in Cave Creek to stay . 
"His wife , Laurie ,",visit.01,from Massachusetts,,Affirmative,"His wife , Laurie , recently visited from Massachusetts to look at schools for their children , ages 11 , 12 and 14.The rest of his family plans to move out in July . "
"His wife , Laurie ,",look.01,at schools,,Affirmative,"His wife , Laurie , recently visited from Massachusetts to look at schools for their children , ages 11 , 12 and 14.The rest of his family plans to move out in July . "
